Freq (Hz)	mic1(Pa^2 )	mic2(Pa^2 )	mic3(Pa^2 )	mic4(Pa^2 )
269.000000000000060E+0	3.608472892380001E-9	4.900566668521836E-9	2.783860699314049E-9	4.293845144303034E-9
270.000000000000060E+0	4.168187244363168E-9	5.672512482147655E-9	2.340300812952581E-9	3.452964508668150E-9
271.000000000000060E+0	4.443662986015905E-9	4.573442293554731E-9	2.597359037728218E-9	3.702072003283591E-9
272.000000000000060E+0	4.353580715332573E-9	3.902020054657669E-9	2.310269938762957E-9	4.018036449364496E-9
273.000000000000060E+0	3.251123594086698E-9	2.575203999359090E-9	1.964704106170417E-9	3.176351088317944E-9
274.000000000000060E+0	4.598069140308571E-9	4.407573238220717E-9	4.409417774882499E-9	5.275967965432485E-9
275.000000000000060E+0	4.313979380745401E-9	3.649296685126587E-9	2.909696218163153E-9	4.653438915066889E-9
276.000000000000060E+0	2.047323768693213E-9	1.799227002070215E-9	1.629731581910435E-9	2.170915268661402E-9
277.000000000000060E+0	2.268374833326849E-9	1.782598774482934E-9	1.664400829955438E-9	2.052911487902928E-9
278.000000000000060E+0	5.419082257376834E-9	3.401725920656697E-9	1.698129007047394E-9	4.674013344991457E-9
279.000000000000060E+0	4.715166930845729E-9	3.769292646629526E-9	2.531945730366780E-9	4.277577787797484E-9
280.000000000000060E+0	5.229757481584336E-9	6.069445450067095E-9	3.443371424337242E-9	5.236972998344504E-9
281.000000000000060E+0	3.960149647961763E-9	5.361197959171198E-9	2.950092623180641E-9	3.550745604343972E-9
282.000000000000060E+0	5.514688107876002E-9	4.979241274157907E-9	2.948701261141278E-9	6.145376231044522E-9
283.000000000000060E+0	4.535800323324851E-9	2.297576651064478E-9	1.002361919999209E-9	5.216541530462662E-9
284.000000000000060E+0	2.223725805297385E-9	4.516275731012677E-9	2.195724655307268E-9	1.080267181857217E-9
285.000000000000060E+0	2.903572281816489E-9	5.585983142545390E-9	3.476762223957544E-9	4.349502066396651E-9
286.000000000000060E+0	3.910094861518888E-9	2.452662313512505E-9	1.841534722271706E-9	5.360492321307371E-9
287.000000000000060E+0	6.953906360360701E-9	9.362270461263610E-9	5.459790012727709E-9	6.890459947166879E-9
288.000000000000060E+0	8.553326709240657E-9	9.807615590071033E-9	6.132694913251454E-9	11.476986870243957E-9
289.000000000000060E+0	7.872713796425218E-9	6.716006149751872E-9	3.172101410011328E-9	7.337267156297614E-9
290.000000000000060E+0	11.222121812061577E-9	11.351217095333141E-9	5.668370905017931E-9	7.585492305249203E-9
291.000000000000060E+0	8.758899140414609E-9	7.885405459085985E-9	5.184407742550324E-9	7.620395718685373E-9
292.000000000000060E+0	6.420293632572922E-9	4.603037141156309E-9	2.806102524325529E-9	5.530032668656774E-9
293.000000000000060E+0	7.997662718777379E-9	10.569052024397931E-9	6.349270216504595E-9	7.265816271350583E-9
294.000000000000060E+0	7.414513284888333E-9	9.583187669896903E-9	6.948358890661011E-9	8.196208316438437E-9
295.000000000000060E+0	7.801999748292363E-9	5.638998235148710E-9	4.975385966346151E-9	7.891678844329253E-9
296.000000000000060E+0	6.496389164525988E-9	5.959073475807297E-9	3.531752602516642E-9	5.051060567952127E-9
297.000000000000060E+0	5.000429081607343E-9	7.971903173304973E-9	4.818039536205100E-9	4.856113681624987E-9
298.000000000000060E+0	7.048817573600357E-9	8.930666816052881E-9	7.221003770576185E-9	10.670800405480028E-9
299.000000000000060E+0	2.835505690312949E-6	2.919077381654378E-6	1.322806357618958E-6	2.783386327424247E-6
300.000000000000060E+0	14.122695527481849E-6	14.521803771536533E-6	6.953451338196013E-6	13.948430933869724E-6
301.000000000000060E+0	4.375355119963322E-6	4.475158504870083E-6	2.246249341072175E-6	4.319771774754894E-6
302.000000000000060E+0	7.613986640291114E-9	6.835833606952623E-9	4.961959372686000E-9	7.993756964077737E-9
303.000000000000060E+0	4.472711354556299E-9	4.697358977352271E-9	2.580120873111853E-9	3.314003697355705E-9
304.000000000000060E+0	4.816785875791044E-9	6.088762653760368E-9	2.896333337661248E-9	4.738494776026163E-9
305.000000000000060E+0	4.478567232826194E-9	5.066370520300415E-9	2.549152266436536E-9	5.190713441021957E-9
306.000000000000060E+0	6.325269400540411E-9	6.732021222313992E-9	4.596787548358474E-9	5.723295893741251E-9
307.000000000000060E+0	3.870627451605271E-9	3.942415757653465E-9	3.045678142495813E-9	4.887021860019175E-9
308.000000000000060E+0	2.362431319416266E-9	3.279082332828848E-9	1.765143902709509E-9	2.875048000999829E-9
309.000000000000060E+0	2.152550874186791E-9	3.597567133321349E-9	2.436866199293762E-9	2.210254589331421E-9
310.000000000000060E+0	4.958231192972466E-9	6.594366717620228E-9	4.400858302075673E-9	6.015291930817223E-9
311.000000000000060E+0	7.312058412414166E-9	7.752963288939846E-9	5.028699542088592E-9	9.114166238106809E-9
312.000000000000060E+0	10.079571604884469E-9	8.796683245236538E-9	3.687125511745667E-9	7.471422645050448E-9
313.000000000000060E+0	8.302727444569086E-9	9.320601311495843E-9	4.915998242042495E-9	6.945401578736870E-9
314.000000000000060E+0	9.726821195324362E-9	12.647490740434122E-9	7.534458537749779E-9	10.581915813657369E-9
315.000000000000060E+0	7.844966694866819E-9	8.636513993598514E-9	5.358780084643991E-9	9.225860617157246E-9
316.000000000000060E+0	10.558268514928969E-9	15.975181401084120E-9	10.513028145035371E-9	12.952626452117489E-9
317.000000000000060E+0	26.753553479346006E-9	32.708124793443771E-9	22.540989607670360E-9	30.202395754609594E-9
318.000000000000060E+0	20.410578169638803E-9	21.173435654035051E-9	14.371299789356941E-9	19.839063544569876E-9
319.000000000000060E+0	13.344779519075715E-9	17.168123680050197E-9	10.509341533315877E-9	13.076993953012879E-9
320.000000000000060E+0	21.992170491199820E-9	24.682661743547082E-9	16.021853332852005E-9	22.495829371163472E-9
321.000000000000060E+0	18.863309110095729E-9	22.254837118313543E-9	15.478620794924672E-9	21.325554090622760E-9
322.000000000000060E+0	17.481019853610587E-9	24.963851279528188E-9	16.982061604238853E-9	20.273943347705471E-9
323.000000000000060E+0	31.275528714634885E-9	38.404064527809111E-9	25.469376854370061E-9	36.898961542926833E-9
324.000000000000060E+0	20.395426965808806E-9	15.879208185193880E-9	9.358150423045962E-9	21.406751948150004E-9
325.000000000000060E+0	16.675734125737876E-9	16.448907885738254E-9	12.038417374130351E-9	14.425051343463155E-9
326.000000000000060E+0	28.088112481520283E-9	32.990936109877167E-9	22.783353461067975E-9	26.586580195784539E-9
327.000000000000060E+0	21.538453572960713E-9	25.586605426153789E-9	16.696061092526821E-9	23.982001085983379E-9
328.000000000000060E+0	42.446466003115140E-9	53.387707842901230E-9	34.759190203356426E-9	47.109680969965407E-9
329.000000000000060E+0	42.032814435612696E-9	45.337946812509308E-9	28.296526678389504E-9	44.745048797290709E-9
330.000000000000060E+0	25.990132283899549E-9	34.022902913480731E-9	20.847936646840653E-9	27.487966028180167E-9
331.000000000000060E+0	29.256310222018731E-9	33.142222671977453E-9	22.444507818257499E-9	33.619526831401186E-9
332.000000000000060E+0	34.286507416841801E-9	28.551778274506234E-9	16.501353519847674E-9	35.188579561537739E-9
333.000000000000060E+0	24.371623735056823E-9	30.970702818910564E-9	18.367214675816285E-9	29.924850828202958E-9
334.000000000000060E+0	70.436876829644880E-9	57.606167916233895E-9	38.496003276898909E-9	80.351841481471562E-9
335.000000000000060E+0	69.711964711226895E-9	45.126572649688372E-9	32.004309009847257E-9	74.793208072616042E-9
336.000000000000060E+0	42.064000044572546E-9	26.446332615883463E-9	20.019985949072394E-9	49.275373274918419E-9
337.000000000000060E+0	60.861218356076426E-9	53.639152875652665E-9	39.882779463871207E-9	74.484907598570458E-9
338.000000000000060E+0	107.309479853375980E-9	84.487915776858363E-9	59.392105238184570E-9	116.822503196979640E-9
339.000000000000060E+0	78.688033502116350E-9	64.879912829353087E-9	43.318458592526471E-9	83.715064324589205E-9
340.000000000000060E+0	87.597941749045395E-9	72.967571379589068E-9	49.564176493406753E-9	96.583719906307147E-9
341.000000000000060E+0	161.375511781075710E-9	135.744325182833590E-9	91.458691345180315E-9	177.145197612003930E-9
342.000000000000060E+0	150.013220976853040E-9	134.772352817365640E-9	92.001802217835051E-9	167.324962948279420E-9
343.000000000000060E+0	177.535377712090430E-9	170.588111900058850E-9	108.815527481940840E-9	189.673433984773090E-9
344.000000000000060E+0	337.097433045749970E-9	319.881894318822270E-9	195.054053711141520E-9	342.659028386863550E-9
345.000000000000060E+0	267.849527617901520E-9	257.039111158616380E-9	151.948211992617560E-9	277.982872361274530E-9
346.000000000000060E+0	360.153002974611290E-9	351.077445044640160E-9	220.731104586189100E-9	367.447284146821160E-9
347.000000000000060E+0	729.253028460750790E-9	695.054916292440730E-9	431.078392145746800E-9	735.799414919488360E-9
348.000000000000060E+0	612.160064300426620E-9	585.572846594611960E-9	364.016957688455120E-9	624.655596847177570E-9
349.000000000000060E+0	857.196966070607000E-9	858.906462393319730E-9	530.181654151102600E-9	868.944813052628260E-9
350.000000000000060E+0	2.703341561930590E-6	2.700189138219464E-6	1.660088617040044E-6	2.732131930309782E-6
351.000000000000060E+0	1.193294575471820E-6	1.194672065770580E-6	729.533857574632090E-9	1.212183569834961E-6
352.000000000000060E+0	287.808235864311030E-9	277.813231928531750E-9	170.636434855072940E-9	294.570155296606060E-9
353.000000000000060E+0	282.573156012312820E-9	288.817453195251140E-9	176.121250192713970E-9	280.738221131473770E-9
354.000000000000060E+0	284.683225372740590E-9	295.055483997416890E-9	178.092644990184990E-9	286.444770464492120E-9
355.000000000000060E+0	166.805043046428250E-9	163.895733916373700E-9	100.649649834785130E-9	162.645662593894030E-9
356.000000000000060E+0	122.663288643865610E-9	124.287280061954810E-9	76.867423546374918E-9	118.836728427580470E-9
357.000000000000060E+0	155.703038535090840E-9	157.747777000980130E-9	91.162991558203779E-9	150.284685632549850E-9
358.000000000000060E+0	133.037577172427700E-9	131.292889677594840E-9	76.292785150372086E-9	127.498873458161110E-9
359.000000000000060E+0	61.820976824737823E-9	60.333986635004644E-9	35.528711339280282E-9	57.366246245855261E-9
360.000000000000060E+0	56.556559981140692E-9	55.681196209466844E-9	31.513844552950099E-9	54.157140537097700E-9
361.000000000000060E+0	94.605954530698737E-9	91.847429576367244E-9	53.165025880783926E-9	89.282097632015658E-9
362.000000000000060E+0	65.614500423832756E-9	67.651398299696538E-9	38.108021916238308E-9	65.239900982037123E-9
363.000000000000060E+0	94.732519834921402E-9	107.010813292883140E-9	60.284268485382336E-9	96.873210164022706E-9
364.000000000000060E+0	77.726656961547382E-9	80.075950062122626E-9	48.142256574907695E-9	75.113002308223814E-9
365.000000000000060E+0	48.772217925517757E-9	46.629599050814316E-9	27.034006491645439E-9	46.977852216820520E-9
366.000000000000060E+0	27.752626597767552E-9	27.120524083466807E-9	16.045383603016267E-9	27.794436452304891E-9
367.000000000000060E+0	25.240647684505199E-9	25.801503401988538E-9	17.429398899171039E-9	24.717718364009599E-9
368.000000000000060E+0	41.494578098388415E-9	39.128808000483216E-9	25.626401047488015E-9	41.840768372707311E-9
369.000000000000060E+0	21.787531000939110E-9	20.877823120227651E-9	12.829259896046140E-9	22.718027511053706E-9
370.000000000000060E+0	15.480696433402837E-9	14.856585110826579E-9	8.843705113601653E-9	13.533139621794880E-9
371.000000000000060E+0	30.299823146264656E-9	27.490188199591989E-9	16.572652534793472E-9	29.839313867014703E-9
372.000000000000060E+0	14.315846702498810E-9	13.164980166752391E-9	8.270711576897670E-9	15.022319239742666E-9
373.000000000000060E+0	15.490734397823566E-9	16.264428395258452E-9	9.642203073939683E-9	13.727260550615272E-9
374.000000000000060E+0	25.470327396559102E-9	24.443186409314959E-9	14.852469164773721E-9	24.308526772383511E-9
375.000000000000060E+0	24.108142132321057E-9	21.659198719738790E-9	13.642247401722786E-9	23.548806764219223E-9
376.000000000000060E+0	19.795364046589373E-9	18.222209254592018E-9	11.981766997109959E-9	19.677646677883888E-9
377.000000000000060E+0	23.240585527904681E-9	20.388834432425055E-9	12.191724857905787E-9	21.344065487768942E-9
378.000000000000060E+0	21.822727455189595E-9	17.767020226863990E-9	9.852182760768580E-9	19.190165675422614E-9
379.000000000000060E+0	16.893295455413831E-9	13.499448621662475E-9	8.960377289087213E-9	14.493683399142845E-9
380.000000000000060E+0	20.939760440779929E-9	20.222202419490723E-9	12.172012173217009E-9	19.262866969121512E-9
381.000000000000060E+0	24.447894215145747E-9	22.438331213798245E-9	13.638139740055679E-9	22.091072142085395E-9
382.000000000000060E+0	15.139366014907169E-9	13.471992782318699E-9	7.096339826605272E-9	13.677137045672251E-9
383.000000000000060E+0	15.271851235685976E-9	13.381757444431056E-9	8.786436937768601E-9	12.974469069461650E-9
384.000000000000060E+0	18.692955358096532E-9	17.044844785814486E-9	10.466569222937740E-9	17.063194969767076E-9
385.000000000000060E+0	19.054270360080108E-9	16.662831099325949E-9	9.708985202553812E-9	16.728091535149624E-9
386.000000000000060E+0	16.914055530334885E-9	14.828437231417553E-9	8.587075479900853E-9	14.872653211918786E-9
387.000000000000060E+0	16.538806363697539E-9	13.347485992577258E-9	8.174522499076956E-9	12.960303949910287E-9
388.000000000000060E+0	23.752409406575746E-9	18.662635993752774E-9	11.261595298472052E-9	17.652466253624396E-9
389.000000000000060E+0	18.768259746243232E-9	14.165856477922096E-9	9.215173146605105E-9	13.480524060834006E-9
390.000000000000060E+0	11.645386588452797E-9	9.325099172390049E-9	6.648472703226054E-9	10.305416265098107E-9
391.000000000000060E+0	13.240870154995213E-9	11.900970407632729E-9	7.032652181132388E-9	11.614132292931818E-9
392.000000000000060E+0	11.561084740129950E-9	10.016642431716995E-9	6.500603544668258E-9	9.953679608090276E-9
393.000000000000060E+0	8.365335862594264E-9	7.319258266965168E-9	4.946706176994873E-9	8.471442568851745E-9
394.000000000000060E+0	16.707220633233006E-9	15.296353031304690E-9	10.483464474965669E-9	16.158378018732222E-9
395.000000000000060E+0	19.391491910621242E-9	17.197019500986489E-9	12.157112086393622E-9	16.448242782836122E-9
396.000000000000060E+0	7.936467452563438E-9	6.717093254717736E-9	4.050121685813574E-9	6.102994343770518E-9
397.000000000000060E+0	17.847332544542971E-9	14.679882394741798E-9	8.774309750984165E-9	12.056793690952294E-9
398.000000000000060E+0	34.005635525247744E-9	29.576788010107650E-9	17.742533150440746E-9	27.150266426889266E-9
399.000000000000060E+0	123.518851841271140E-9	120.930237459340010E-9	98.079456804947388E-9	124.623156186553740E-9
400.000000000000060E+0	891.584025930287850E-9	878.985663842135140E-9	639.424569113804110E-9	902.528177697106400E-9
401.000000000000060E+0	386.708731232221230E-9	379.819407531985120E-9	258.778217148914890E-9	386.232623934625390E-9
402.000000000000060E+0	20.889088108894679E-9	20.826713449680312E-9	13.135005432691342E-9	19.058284174788391E-9
403.000000000000060E+0	9.098584035633505E-9	8.899376560480672E-9	6.029862982178337E-9	8.194259982388420E-9
404.000000000000060E+0	4.713062355768804E-9	3.777595927817538E-9	2.966090255636128E-9	3.907274563610204E-9
405.000000000000060E+0	7.427007424887596E-9	6.139217358882430E-9	4.474014804440577E-9	6.856479127325624E-9
406.000000000000060E+0	7.701285546461083E-9	6.059459818048576E-9	4.921094953050389E-9	7.863080421122631E-9
407.000000000000060E+0	7.810724941234348E-9	7.289393438978107E-9	5.271076296124923E-9	8.938990826901633E-9
408.000000000000060E+0	11.983221650983310E-9	10.931479769628955E-9	6.577437423248893E-9	12.584634047469499E-9
409.000000000000060E+0	10.939794562198370E-9	10.326817601652217E-9	5.930371358737347E-9	11.100174517773777E-9
410.000000000000060E+0	11.141081551097014E-9	10.220415333739221E-9	6.158323231277630E-9	11.382417454812021E-9
411.000000000000060E+0	13.458138789478688E-9	12.124516731563658E-9	6.803833787264288E-9	12.524886487168311E-9
412.000000000000060E+0	7.887790585525958E-9	7.576528685546610E-9	3.817749326818883E-9	6.074032945173070E-9
413.000000000000060E+0	5.880037736054730E-9	6.293290758815809E-9	2.760775527160335E-9	4.940945233734359E-9
414.000000000000060E+0	6.985477868957806E-9	5.664087534224314E-9	3.384391613071779E-9	5.269023205530438E-9
415.000000000000060E+0	5.341599227270760E-9	4.503783733517861E-9	2.692616082451219E-9	4.171156926459013E-9
416.000000000000060E+0	3.539446404743232E-9	3.781885349443590E-9	2.079789579080396E-9	3.187329042575897E-9
417.000000000000060E+0	2.946281069925396E-9	2.643317796145673E-9	1.837717379300433E-9	2.583317591829792E-9
418.000000000000060E+0	4.571327226230020E-9	3.907667762375556E-9	2.610067016070358E-9	4.112792079527957E-9
419.000000000000060E+0	3.223947552711067E-9	3.258954006704513E-9	2.075084437596242E-9	2.518377782833616E-9
420.000000000000060E+0	4.456255988311098E-9	4.256806493716303E-9	2.825966216324709E-9	4.093102412703900E-9
421.000000000000060E+0	4.724142432162339E-9	4.223468335240177E-9	2.767627217959810E-9	5.141884012281091E-9
422.000000000000060E+0	2.489741775016206E-9	2.299835949146572E-9	1.283982017863078E-9	2.630405974592493E-9
423.000000000000060E+0	3.255828832059545E-9	2.782849155955012E-9	2.201717252868978E-9	3.197417544182119E-9
424.000000000000060E+0	3.588886291989007E-9	2.945962065404457E-9	2.144916263030094E-9	3.420827991751277E-9
425.000000000000060E+0	4.161745538528114E-9	3.622651913178782E-9	2.678604871358059E-9	4.094513235846763E-9
426.000000000000060E+0	3.509907079764865E-9	3.504442406002541E-9	1.910675916129269E-9	2.632062350576643E-9
427.000000000000060E+0	3.228575236993066E-9	2.649040123300175E-9	1.816063675105080E-9	2.504984679728510E-9
428.000000000000060E+0	3.342401611878623E-9	3.178076018878072E-9	2.185400232155032E-9	3.200157845018987E-9
429.000000000000060E+0	4.410647750403648E-9	4.958248873744282E-9	3.242055517937900E-9	4.393178354153399E-9
430.000000000000060E+0	2.692489000865143E-9	3.080012861118148E-9	2.220873914435693E-9	3.331082244032600E-9
431.000000000000060E+0	2.135863567886412E-9	1.820499454445588E-9	1.333201272266428E-9	1.729344796857887E-9
432.000000000000060E+0	2.743851825795640E-9	2.215257877006570E-9	1.569892432420944E-9	1.594906972945052E-9
433.000000000000060E+0	3.253288960176319E-9	3.006598292714583E-9	1.999949364180725E-9	2.396559854725937E-9
434.000000000000060E+0	1.600931283239193E-9	1.544914171579736E-9	1.223837473369972E-9	1.731566151045819E-9
435.000000000000060E+0	2.128727828302371E-9	2.032062805025533E-9	1.171668619234488E-9	2.290645376500675E-9
436.000000000000060E+0	3.495524730577929E-9	2.932398667908491E-9	1.912251178581213E-9	3.412443167101820E-9
437.000000000000060E+0	1.577408711356133E-9	1.280397627318142E-9	941.979016200808940E-12	1.612520326165732E-9
438.000000000000060E+0	1.408065160505780E-9	1.441052547406548E-9	1.149770486816330E-9	1.419228219803731E-9
439.000000000000060E+0	2.044333817059515E-9	1.952722191350117E-9	1.891277349542935E-9	2.125699302843293E-9
440.000000000000060E+0	2.120489150546259E-9	1.881040733988369E-9	1.801437000400220E-9	2.649020107147339E-9
441.000000000000060E+0	2.369909168019290E-9	1.633178156450289E-9	1.611408604964950E-9	2.545617511310647E-9
442.000000000000060E+0	2.013802690409082E-9	1.976697753785767E-9	1.132608682650614E-9	2.169718242811378E-9
443.000000000000060E+0	2.087836662647002E-9	1.603509666918258E-9	1.359848072253750E-9	2.133298229721302E-9
444.000000000000060E+0	1.683105608441073E-9	1.828022333602765E-9	1.310313800978963E-9	1.647594262909137E-9
445.000000000000060E+0	1.697519721926754E-9	1.709481933572895E-9	1.202510070976275E-9	1.130094321875155E-9
446.000000000000060E+0	1.453925652670479E-9	1.409158451345871E-9	939.282064745964230E-12	868.567161798468070E-12
447.000000000000060E+0	2.151373926846213E-9	2.079654579306980E-9	1.437943402200941E-9	1.350034327191214E-9
448.000000000000060E+0	2.594110190485683E-9	2.757566839061167E-9	1.956749919265926E-9	2.550370094858821E-9
449.000000000000060E+0	2.670407089900480E-9	2.263452362526121E-9	1.511889991962929E-9	2.748971065906790E-9
450.000000000000060E+0	3.505792342112712E-9	3.370768591019901E-9	2.167005855335576E-9	3.021438998467023E-9
451.000000000000060E+0	2.730483369844275E-9	2.784032448751022E-9	2.403354451857318E-9	2.310363458849101E-9
452.000000000000060E+0	1.816557308694033E-9	1.743416905987575E-9	1.649945545303154E-9	1.823149469883732E-9
453.000000000000060E+0	2.393568036547662E-9	2.686212448659394E-9	1.792461829342321E-9	2.191615064876203E-9
454.000000000000060E+0	3.426646606083303E-9	3.204120880896765E-9	1.840389102981320E-9	2.781851365355634E-9
455.000000000000060E+0	1.655983063423567E-9	1.556271044581399E-9	790.741838866192040E-12	1.529691021890000E-9
456.000000000000060E+0	1.332843972683167E-9	1.240945703732399E-9	1.003151555163626E-9	1.321724954540886E-9
457.000000000000060E+0	799.991935326989130E-12	1.108578454819911E-9	750.566970685858120E-12	1.063670806175276E-9
458.000000000000060E+0	992.710929029738420E-12	1.796636831678408E-9	1.072532852203989E-9	1.230939810104456E-9
459.000000000000060E+0	1.178988587419971E-9	1.529649445882785E-9	1.020985564386220E-9	1.176621875084718E-9
460.000000000000060E+0	1.386425044656765E-9	1.387603400498717E-9	955.551208054410700E-12	1.060115666324051E-9
461.000000000000060E+0	1.326996749402405E-9	1.394980441724534E-9	879.820975881316960E-12	1.518237312568003E-9
462.000000000000060E+0	1.647561573014177E-9	1.843223969662598E-9	789.612548690587890E-12	1.862739884187034E-9
463.000000000000060E+0	1.750094052072770E-9	1.711724383268495E-9	1.162480858544843E-9	1.799615026531654E-9
464.000000000000060E+0	1.649772126164421E-9	1.899765707129442E-9	1.409399086289657E-9	2.153845332945537E-9
465.000000000000060E+0	2.051301388637691E-9	2.525697795803261E-9	1.770499553955167E-9	2.263936560178470E-9
466.000000000000060E+0	1.729388402734220E-9	1.761985229840824E-9	1.017942062431764E-9	1.678883870952732E-9
467.000000000000060E+0	1.666316176230528E-9	1.643159865430018E-9	1.361671835207119E-9	1.637979260463606E-9
468.000000000000060E+0	1.913583542475443E-9	2.167540605408487E-9	1.455927534822682E-9	2.261700194927463E-9
469.000000000000060E+0	2.071608216219485E-9	1.764694780898664E-9	1.458333846614845E-9	1.905213936055804E-9
470.000000000000060E+0	1.810470501390237E-9	1.268994483136203E-9	1.209504711695330E-9	1.423023275907238E-9
471.000000000000060E+0	1.182196848902492E-9	1.175294023557252E-9	983.397362428517450E-12	1.524684454302338E-9
472.000000000000060E+0	1.380819488886727E-9	1.277693866787144E-9	1.087359728454196E-9	1.540913845892392E-9
473.000000000000060E+0	870.717827256736890E-12	1.120949493887170E-9	1.096740202758042E-9	1.358834267977697E-9
474.000000000000060E+0	1.208841492796872E-9	1.519299996900114E-9	1.046667008649693E-9	1.582324212543903E-9
475.000000000000060E+0	1.213133567250628E-9	1.482398030227049E-9	772.766614336218810E-12	1.380641788589629E-9
476.000000000000060E+0	956.025361766014750E-12	1.688326976416091E-9	1.041701135189145E-9	1.606165373385321E-9
477.000000000000060E+0	1.056721959716663E-9	1.369377776755300E-9	1.290676544430861E-9	1.348870113898045E-9
478.000000000000060E+0	1.327349434511715E-9	1.324936589230628E-9	868.305818621053590E-12	1.346000347639661E-9
479.000000000000060E+0	1.164319194194704E-9	1.205384223053951E-9	628.145269063177390E-12	1.811570907626323E-9
480.000000000000060E+0	2.005407870515885E-9	1.806251676084081E-9	864.997769216475090E-12	1.926553082813174E-9
481.000000000000060E+0	957.587520086359010E-12	1.518864888027942E-9	875.562409511528660E-12	921.735462427494170E-12
482.000000000000060E+0	850.852768770725390E-12	1.194633503191195E-9	1.025954612301468E-9	1.314262671871197E-9
483.000000000000060E+0	531.286534288395960E-12	1.092552829289788E-9	641.448654083078870E-12	809.393634855258480E-12
484.000000000000060E+0	598.959685264149280E-12	937.268130560113310E-12	688.179858969810950E-12	698.041438487909090E-12
485.000000000000060E+0	837.857076629174230E-12	1.034674242439842E-9	584.342822450732270E-12	826.784795922696160E-12
486.000000000000060E+0	456.233722539283140E-12	927.009164663963860E-12	337.004684116881930E-12	585.686409290898600E-12
487.000000000000060E+0	513.652053531246140E-12	480.612847345494730E-12	541.355072796172430E-12	565.316728747648010E-12
488.000000000000060E+0	458.753590657931400E-12	569.568044059082260E-12	590.408635741304220E-12	420.997713983275760E-12
489.000000000000060E+0	597.104536174973020E-12	831.566116180497800E-12	544.276578947346260E-12	870.191868321747760E-12
490.000000000000060E+0	646.184834426290650E-12	734.145426449112880E-12	731.119641040056060E-12	632.149553423332760E-12
491.000000000000060E+0	504.134577328416030E-12	556.378575215202260E-12	444.937971350501050E-12	384.887228115161770E-12
492.000000000000060E+0	701.787903876031520E-12	729.270598577758260E-12	475.661938509719710E-12	443.984429472298920E-12
493.000000000000060E+0	876.927717424144130E-12	1.157394232132596E-9	896.459666807773740E-12	605.394818253443790E-12
494.000000000000060E+0	730.737891435219170E-12	807.124842910207670E-12	531.255289298900830E-12	483.177234481313670E-12
495.000000000000060E+0	799.679586149340870E-12	903.039308436475760E-12	474.610284351323730E-12	553.498863239492900E-12
496.000000000000060E+0	965.064455277092750E-12	1.017010781382378E-9	782.427900916367650E-12	656.087311938644140E-12
497.000000000000060E+0	766.203173039037020E-12	1.038011507829942E-9	608.322733282849470E-12	890.211721455701060E-12
498.000000000000060E+0	567.134451911177490E-12	745.380500293328600E-12	705.641318661826230E-12	701.771845658620840E-12
499.000000000000060E+0	6.772011900433906E-9	5.857829638541662E-9	7.456034276114136E-9	6.942741675938632E-9
500.000000000000060E+0	30.911882052249559E-9	29.100650084868292E-9	29.340328239625345E-9	29.744419238268948E-9
