Freq (Hz)	Gxymic2/mic1_Real	Gxymic2/mic1_Imag	Gxymic3/mic1_Real	Gxymic3/mic1_Imag	Gxymic4/mic1_Real	Gxymic4/mic1_Imag
245.000000000000030E+0	4.063780809352162E-9	-378.233744691613040E-12	2.680913503732892E-9	-867.449304125742820E-12	4.266095733882567E-9	-635.631452146631350E-12
246.000000000000030E+0	2.790139349003610E-9	-433.654246548769950E-12	2.295374563945831E-9	-518.545774959206380E-12	3.209649284192158E-9	-136.005253814108540E-12
247.000000000000030E+0	6.537266798877838E-9	-452.183091056531740E-12	5.495000976685693E-9	-1.170766956123869E-9	7.458704225558459E-9	-664.787631536174300E-12
248.000000000000030E+0	12.184315466145544E-9	-862.775875562273150E-12	10.656526980873998E-9	-1.577939292995607E-9	13.418619322225184E-9	-705.072032634985460E-12
249.000000000000030E+0	30.043928250145020E-9	900.682398172138030E-12	24.371795884474671E-9	-102.849190232564580E-12	30.488995962197391E-9	1.500218914873316E-9
250.000000000000030E+0	131.625416775003210E-9	5.627085725202564E-9	102.360935972023910E-9	237.095364960590240E-12	131.099550957550930E-9	2.565901245136459E-9
251.000000000000030E+0	52.408453130874972E-9	1.926054839975452E-9	41.432347508880181E-9	-472.059514464341540E-12	53.610942695225562E-9	-274.687380891336500E-12
252.000000000000030E+0	11.072314414286689E-9	-832.314665558465290E-12	8.831478157518522E-9	-698.563580096649790E-12	11.808074382898624E-9	-445.309786060572010E-12
253.000000000000030E+0	7.912958550679114E-9	-694.130954554548940E-12	5.658205522361219E-9	-1.183880709601215E-9	7.995001401373769E-9	-1.268185212808012E-9
254.000000000000030E+0	4.914513324823118E-9	-386.532512807580420E-12	3.789380064317469E-9	-710.889145424597830E-12	5.756327280108891E-9	-1.056804398585549E-9
255.000000000000030E+0	8.896262723945258E-9	-193.382999368938180E-12	6.810707776777569E-9	-180.055653072998000E-12	9.552162616518663E-9	-734.408263599304950E-12
256.000000000000060E+0	23.599382841748492E-9	-502.704663452352750E-12	19.031024993185532E-9	-602.699718926089700E-12	25.853462460775172E-9	-2.760853797100120E-9
257.000000000000060E+0	22.642376918887582E-9	-333.146054133179580E-12	17.060648357788586E-9	-1.499816603143747E-9	23.174952742164917E-9	-2.640522625707706E-9
258.000000000000060E+0	7.521602907082814E-9	-560.659027670021560E-12	4.770794185086710E-9	-784.931765933362060E-12	7.618249211723953E-9	-1.242055571729601E-9
259.000000000000060E+0	12.759793160975769E-9	-167.361924184928070E-12	10.017533170778588E-9	487.776506666131060E-12	13.771628389435065E-9	-1.311689657610621E-9
