Freq (Hz)	Gxymic2/mic1_Real	Gxymic2/mic1_Imag	Gxymic3/mic1_Real	Gxymic3/mic1_Imag	Gxymic4/mic1_Real	Gxymic4/mic1_Imag
1.194000000000000E+3	409.766085669134760E-6	-128.273805838672850E-6	-2.847776333270238E-3	-288.180561502333960E-6	149.544251645535730E-6	135.939931633629550E-6
1.195000000000000E+3	385.898827351139720E-6	-116.853486382519070E-6	-2.655218663283667E-3	-266.817222388652500E-6	141.936299581256700E-6	127.989631070080970E-6
1.196000000000000E+3	389.251610128701540E-6	-114.520555546994700E-6	-2.657863076838845E-3	-264.441765111825380E-6	145.880658106424400E-6	130.857922255159620E-6
1.197000000000000E+3	420.220599175107060E-6	-119.006325157522300E-6	-2.839944054242197E-3	-278.598746166416000E-6	157.987032709876500E-6	142.204255820814180E-6
1.198000000000000E+3	430.466906719473980E-6	-115.891046010823180E-6	-2.883004196874800E-3	-278.285170616714140E-6	161.592263739752270E-6	145.082309927706320E-6
1.199000000000000E+3	408.163778254644500E-6	-104.960087473749980E-6	-2.707100344783202E-3	-258.027265029662580E-6	152.367208187444380E-6	137.358667087161000E-6
1.200000000000000E+3	401.078986100399600E-6	-98.559431898636487E-6	-2.633464039296142E-3	-247.770062993985380E-6	149.561246283048140E-6	136.143158780373400E-6
1.201000000000000E+3	432.775401781569320E-6	-103.165569964327070E-6	-2.815541189967290E-3	-260.481957311341330E-6	160.066175954124580E-6	150.197777339448530E-6
1.202000000000000E+3	458.314508632326280E-6	-104.995083457760780E-6	-2.946388323278891E-3	-267.011224783449120E-6	165.441728326778940E-6	161.159442573582810E-6
1.203000000000000E+3	443.476380531880520E-6	-96.829149260381511E-6	-2.828474282217099E-3	-251.486517427693230E-6	158.479873421976750E-6	157.286843052250920E-6
1.204000000000000E+3	424.984560209742360E-6	-88.962864509340898E-6	-2.701000252893456E-3	-236.008830083167090E-6	153.348555281124020E-6	152.852041355153010E-6
1.205000000000000E+3	449.241374748001580E-6	-89.492509317526755E-6	-2.842906749136390E-3	-243.487126261597800E-6	161.994107856111730E-6	164.738842251765340E-6
1.206000000000000E+3	484.501811263926450E-6	-90.700672651627360E-6	-3.053164822977495E-3	-255.773930047206830E-6	173.277330059962950E-6	179.652194003869450E-6
1.207000000000000E+3	479.923384776683330E-6	-83.421504527104014E-6	-3.009490461863357E-3	-246.244615416897360E-6	170.465034280387000E-6	178.468559172010490E-6
1.208000000000000E+3	458.348074524392760E-6	-73.594888747867442E-6	-2.857805791369023E-3	-228.152115248803850E-6	160.312866639778620E-6	172.171747631737460E-6
1.209000000000000E+3	479.466407323956580E-6	-67.965693188337965E-6	-2.964574104691101E-3	-230.737338104016910E-6	161.517287473750310E-6	179.181355240935430E-6
1.210000000000000E+3	524.158386170193630E-6	-66.745409025498867E-6	-3.227864404047856E-3	-244.669422952230190E-6	173.663612441386240E-6	197.949081985787380E-6
1.211000000000000E+3	535.047652454318090E-6	-60.632296136419570E-6	-3.261273454399727E-3	-239.232423910587300E-6	168.634670469153480E-6	203.495100424681740E-6
1.212000000000000E+3	513.075147540859400E-6	-50.716769903762834E-6	-3.109241421178030E-3	-220.405474383243670E-6	156.212709870644450E-6	197.075625566962980E-6
1.213000000000000E+3	528.176823323306660E-6	-46.816482384004520E-6	-3.181410423295291E-3	-217.999328441151690E-6	154.239097540140650E-6	207.643278160619430E-6
1.214000000000000E+3	583.203919110556020E-6	-45.609658448923589E-6	-3.498143008856184E-3	-231.595844304832720E-6	163.918911717490360E-6	234.016757854901880E-6
1.215000000000000E+3	604.783463255574110E-6	-41.040529407717209E-6	-3.608335966657358E-3	-229.303870125732190E-6	162.188696828460400E-6	247.692821374600160E-6
1.216000000000000E+3	582.562354640001510E-6	-31.576121546549556E-6	-3.458506615246917E-3	-209.165474048525780E-6	147.877879590874560E-6	244.333187096709980E-6
1.217000000000000E+3	594.235979340926100E-6	-24.106429850290906E-6	-3.515219765283519E-3	-203.070758609358700E-6	141.521741856758050E-6	255.472042000505800E-6
1.218000000000000E+3	658.676783731930230E-6	-17.520652239907468E-6	-3.880843566701794E-3	-213.412399456641520E-6	146.284526929184850E-6	289.109279784010150E-6
1.219000000000000E+3	692.464326665760800E-6	-9.724129415745160E-6	-4.061526763608882E-3	-209.776584091498160E-6	142.635310626700200E-6	311.038518393131830E-6
1.220000000000000E+3	669.264715950709560E-6	-594.348717872493990E-9	-3.907402701672835E-3	-188.242071288371560E-6	126.288593421165950E-6	308.424144212799920E-6
1.221000000000000E+3	678.635888777288550E-6	8.775935638438345E-6	-3.954289119694056E-3	-178.863346232593130E-6	116.777039274918550E-6	320.957821031524580E-6
1.222000000000000E+3	754.971231867496130E-6	20.490827657471606E-6	-4.390298419402669E-3	-184.435315654983910E-6	116.714943255424730E-6	366.050450296720840E-6
1.223000000000000E+3	797.652189619747460E-6	33.722624000233090E-6	-4.625233634570259E-3	-176.621902450289670E-6	108.629920855156440E-6	397.457666500610980E-6
1.224000000000000E+3	769.697364370084520E-6	44.067139203943670E-6	-4.452749588554001E-3	-152.915729836854470E-6	89.780569164509398E-6	395.250261818714210E-6
1.225000000000000E+3	781.672573839805500E-6	55.221650522935912E-6	-4.510115744411016E-3	-138.601370420989750E-6	75.202409158315453E-6	414.131864233211780E-6
1.226000000000000E+3	870.986576988627040E-6	74.318608647120906E-6	-5.006021497604795E-3	-135.938625937443830E-6	63.539223440440523E-6	474.158315727206930E-6
1.227000000000000E+3	919.506354796920630E-6	92.240563798680063E-6	-5.267644307377598E-3	-121.236119828494500E-6	45.841687716784409E-6	515.146240685136820E-6
1.228000000000000E+3	888.088085867375800E-6	101.647881585988110E-6	-5.068747180197663E-3	-94.356080258758870E-6	22.116367962073012E-6	514.048424259425140E-6
1.229000000000000E+3	903.204409283796970E-6	117.350728871348830E-6	-5.138258738602524E-3	-73.832186095779717E-6	-1.935704876450184E-6	540.634419075367630E-6
1.230000000000000E+3	1.003763231701943E-3	144.766983519228790E-6	-5.698971547455421E-3	-56.942650251601280E-6	-29.478075803880948E-6	621.819795835040790E-6
1.231000000000000E+3	1.049672423635758E-3	164.510003884508310E-6	-5.929759660546229E-3	-30.052000841901645E-6	-58.424003025874766E-6	671.805003013179910E-6
1.232000000000000E+3	1.003215365773952E-3	172.733985300843870E-6	-5.639842791124313E-3	1.053639373686755E-6	-82.224404701771407E-6	665.672986466359190E-6
1.233000000000000E+3	1.019745228265161E-3	189.763372985530090E-6	-5.723323298335143E-3	30.223264612534218E-6	-113.921240689703810E-6	705.149542879756960E-6
1.234000000000000E+3	1.129120393491729E-3	223.634457073863600E-6	-6.309231322000616E-3	66.268052863023959E-6	-162.307548863150500E-6	808.114487124658500E-6
1.235000000000000E+3	1.154094346974849E-3	244.280690447567000E-6	-6.417513663747659E-3	105.128018078865240E-6	-198.975247843632610E-6	853.661371065161260E-6
1.236000000000000E+3	1.086739810068459E-3	245.922597715552760E-6	-6.022686896145322E-3	135.256321376110590E-6	-219.995539875306360E-6	835.157429008830090E-6
1.237000000000000E+3	1.110176787752656E-3	265.805855148225380E-6	-6.130898880303527E-3	173.443223818770170E-6	-261.384409221496730E-6	886.703878405989080E-6
1.238000000000000E+3	1.211470363118165E-3	304.179504265456070E-6	-6.653548591790294E-3	230.796106625441730E-6	-327.442063927681400E-6	1.004023257094095E-3
1.239000000000000E+3	1.200647135908621E-3	315.240427063712620E-6	-6.554818814904098E-3	271.947237228259090E-6	-364.704163058139670E-6	1.031942697411125E-3
1.240000000000000E+3	1.115281118436993E-3	305.819601028331960E-6	-6.052196139709779E-3	295.224864408897830E-6	-375.614865598267460E-6	998.847530294253140E-6
1.241000000000000E+3	1.148333301965619E-3	329.192478080679820E-6	-6.207426574327634E-3	347.226000331132320E-6	-431.114940654548850E-6	1.071886251058753E-3
1.242000000000000E+3	1.225121996664939E-3	362.456984366971440E-6	-6.585997234380222E-3	415.870308092358090E-6	-504.497235020243190E-6	1.186556747771606E-3
1.243000000000000E+3	1.168969242182177E-3	356.268589461235110E-6	-6.230902662888054E-3	444.123751383793660E-6	-521.498944397684420E-6	1.175500948096210E-3
1.244000000000000E+3	1.087000398150273E-3	340.336595544084970E-6	-5.745669681852686E-3	456.834720651177230E-6	-526.190022301649950E-6	1.137578005034347E-3
1.245000000000000E+3	1.132817275087618E-3	362.222003826227140E-6	-5.936867902322089E-3	519.217318280380770E-6	-594.055657649377900E-6	1.233002344053643E-3
1.246000000000000E+3	1.174388298830494E-3	379.398529725928620E-6	-6.098325182866741E-3	584.204530815348120E-6	-662.898309154657580E-6	1.329185413461376E-3
1.247000000000000E+3	1.086390604123859E-3	352.779454994731300E-6	-5.575519901635134E-3	584.359908167048080E-6	-651.658855262366300E-6	1.277242001544857E-3
1.248000000000000E+3	1.022713647796755E-3	334.102193241212930E-6	-5.199979602591686E-3	594.482796328812700E-6	-650.620125942280020E-6	1.258239335884110E-3
1.249000000000000E+3	1.078561408235374E-3	349.547295821732200E-6	-5.434467150235627E-3	669.118033040826600E-6	-730.404193322332460E-6	1.386513692809169E-3
1.250000000000000E+3	1.079046003228945E-3	345.058982878364280E-6	-5.367735443097506E-3	712.109158257927000E-6	-767.081544957915890E-6	1.442212086374571E-3
1.251000000000000E+3	975.055901803672060E-6	306.057525678229390E-6	-4.791788279389135E-3	685.719915055939870E-6	-724.214485569540780E-6	1.362461238178934E-3
1.252000000000000E+3	952.626892034620140E-6	290.446974207928820E-6	-4.621205100360388E-3	708.238259960666850E-6	-741.936553495700450E-6	1.391880581873375E-3
1.253000000000000E+3	1.004989373838273E-3	294.497595181162990E-6	-4.821170416067849E-3	788.959706155805700E-6	-818.328843171718320E-6	1.537037825473131E-3
1.254000000000000E+3	959.541937634067460E-6	264.842685619342220E-6	-4.552035950127124E-3	795.551059999468530E-6	-810.521441872514730E-6	1.538941635122475E-3
1.255000000000000E+3	867.181210308156700E-6	223.213631001419920E-6	-4.065539701933537E-3	759.856654800094730E-6	-756.681545979905210E-6	1.462105020221870E-3
1.256000000000000E+3	879.757794119787720E-6	209.388768677373210E-6	-4.088518152026098E-3	813.640546962293190E-6	-797.742749322013880E-6	1.563260817203501E-3
1.257000000000000E+3	906.164789011637700E-6	192.972688626689600E-6	-4.172238030355939E-3	881.712536327944830E-6	-850.224688564964390E-6	1.693613136649800E-3
1.258000000000000E+3	826.948387863508220E-6	151.218407521710710E-6	-3.769017125160693E-3	847.592439051083340E-6	-794.588982067016510E-6	1.628140768387961E-3
1.259000000000000E+3	768.094827785285940E-6	113.949939068474220E-6	-3.478335729562574E-3	831.464027637528840E-6	-755.621611698867500E-6	1.605762663817522E-3
1.260000000000000E+3	799.313722777203600E-6	85.884663622076026E-6	-3.613606832865621E-3	917.138798053758350E-6	-807.703781317029850E-6	1.781854051496181E-3
1.261000000000000E+3	778.882342535493410E-6	48.467734159715994E-6	-3.517784299324545E-3	948.010357471426590E-6	-802.176798589971640E-6	1.851260582307275E-3
1.262000000000000E+3	685.792970085636560E-6	8.889755636056486E-6	-3.112046086421031E-3	892.690022528438660E-6	-715.678010526755330E-6	1.752546413950091E-3
1.263000000000000E+3	662.181721714526000E-6	-32.180171306899391E-6	-3.037110624522784E-3	925.868460407606510E-6	-702.912979737333450E-6	1.836674209307132E-3
1.264000000000000E+3	673.463167831232540E-6	-84.167605599884133E-6	-3.141522510514353E-3	1.013654427165524E-3	-727.531830868162260E-6	2.038958921627579E-3
1.265000000000000E+3	600.893435066664360E-6	-133.073122905877550E-6	-2.883508687183198E-3	986.315323572586460E-6	-651.884479968466590E-6	2.013957521079864E-3
1.266000000000000E+3	517.335407879419970E-6	-180.622786327009060E-6	-2.606362568094613E-3	946.316122560563480E-6	-559.575317618592430E-6	1.968210217297719E-3
1.267000000000000E+3	494.704571608643010E-6	-259.088786657689870E-6	-2.690791564213635E-3	1.032863069903072E-3	-533.428178333742050E-6	2.198586569038918E-3
1.268000000000000E+3	434.551980486703260E-6	-333.471169632207100E-6	-2.665474188359900E-3	1.080786265417482E-3	-459.263991656474340E-6	2.349766285659671E-3
1.269000000000000E+3	308.606796156562780E-6	-366.744594446497080E-6	-2.357860996760524E-3	1.012481878698804E-3	-304.957911697461140E-6	2.241929116769420E-3
1.270000000000000E+3	195.459324720381570E-6	-429.472075319753500E-6	-2.281869801152969E-3	1.036304051531070E-3	-161.658769099384160E-6	2.339185269110390E-3
1.271000000000000E+3	67.211805084655752E-6	-519.373267345528040E-6	-2.385207130296325E-3	1.140765242566247E-3	4.176290954715164E-6	2.610762978003077E-3
1.272000000000000E+3	-100.320205241901150E-6	-521.054146132148340E-6	-2.216226710087473E-3	1.115131523126727E-3	213.018270893021220E-6	2.547402144632053E-3
1.273000000000000E+3	-279.451664078980940E-6	-472.101888197755200E-6	-2.018379317186216E-3	1.068916553529128E-3	434.563734955272210E-6	2.392275932141507E-3
1.274000000000000E+3	-515.885636594424090E-6	-451.485192164472330E-6	-2.112048566341046E-3	1.172898857638799E-3	730.572359636073280E-6	2.529911048382602E-3
1.275000000000000E+3	-729.226978400697400E-6	-345.864586587083630E-6	-2.117309947215915E-3	1.229730019509528E-3	992.918296814150700E-6	2.484828750984757E-3
1.276000000000000E+3	-824.737345291905500E-6	-140.984051543953080E-6	-1.896949506571954E-3	1.153508729168911E-3	1.098993321382054E-3	2.098412798691616E-3
1.277000000000000E+3	-955.634496549813980E-6	77.215437640145666E-6	-1.878716928313458E-3	1.195201698047370E-3	1.251502472244860E-3	1.897996110348292E-3
1.278000000000000E+3	-1.092976919433053E-3	323.861821124602120E-6	-1.978928282294279E-3	1.316011130963206E-3	1.413705804891992E-3	1.796165923956539E-3
1.279000000000000E+3	-1.010825741421847E-3	522.622005832549220E-6	-1.814365829434747E-3	1.269602446242733E-3	1.310616140256474E-3	1.472542029416014E-3
1.280000000000000E+3	-880.133084665728380E-6	686.387303887685960E-6	-1.651084940949843E-3	1.228470031473752E-3	1.156063491419710E-3	1.201152965289413E-3
1.281000000000000E+3	-855.127934930125630E-6	909.579386175127240E-6	-1.713500233327332E-3	1.357934197714687E-3	1.141895040948479E-3	1.138805679108307E-3
1.282000000000000E+3	-742.406423316800810E-6	1.026392155610411E-3	-1.640286847671705E-3	1.390129079949891E-3	1.029685528614410E-3	1.042519376370997E-3
1.283000000000000E+3	-558.978201519927060E-6	1.016060312863793E-3	-1.420132362471943E-3	1.300267428942048E-3	837.165235752105080E-6	898.203947557436570E-6
1.284000000000000E+3	-462.974991243100410E-6	1.121736596826139E-3	-1.393165577781757E-3	1.385888724061664E-3	776.251883176642540E-6	902.764931243482300E-6
1.285000000000000E+3	-381.137847900603600E-6	1.237598062042299E-3	-1.391246755509938E-3	1.503436832600972E-3	747.934580957802490E-6	945.662279150622650E-6
1.286000000000000E+3	-253.955475029433420E-6	1.173517615625907E-3	-1.203989757097757E-3	1.425247257080999E-3	646.846354226219070E-6	886.182420239500760E-6
1.287000000000000E+3	-149.592454722966810E-6	1.179615380078602E-3	-1.097868978454350E-3	1.440004664830786E-3	603.471638366838730E-6	894.891713710920960E-6
1.288000000000000E+3	-65.187654261225747E-6	1.315171414420817E-3	-1.107105015616369E-3	1.615049377142107E-3	639.279759744142570E-6	1.006042142852451E-3
1.289000000000000E+3	28.607225811927698E-6	1.289889679412426E-3	-980.231458817627370E-6	1.600085298672954E-3	618.877745813584490E-6	1.004885146449608E-3
1.290000000000000E+3	119.109768268166340E-6	1.228688975170083E-3	-828.911230880700400E-6	1.545262227009322E-3	602.714422333406170E-6	984.582219137290250E-6
1.291000000000000E+3	231.344343130203230E-6	1.360152918779242E-3	-800.812481770695630E-6	1.732395051762536E-3	688.787295997971740E-6	1.118685543865226E-3
1.292000000000000E+3	335.864881346118440E-6	1.410294748717532E-3	-716.534605903229720E-6	1.817900549917865E-3	754.245161077064510E-6	1.189301823173357E-3
1.293000000000000E+3	409.932919599135890E-6	1.321420015819919E-3	-562.930793909234470E-6	1.725469518138786E-3	765.538045164210770E-6	1.144420805173276E-3
1.294000000000000E+3	550.443646713739160E-6	1.420296875988358E-3	-480.401441822964920E-6	1.878927527220455E-3	899.458997471211750E-6	1.264852018617579E-3
1.295000000000000E+3	713.974781127421890E-6	1.553373140882863E-3	-400.668853589124260E-6	2.075643947030222E-3	1.069563845200783E-3	1.414042840615002E-3
1.296000000000000E+3	789.275462539614770E-6	1.473682739517730E-3	-263.810739758890110E-6	1.988161346284380E-3	1.116410750080890E-3	1.370843924720452E-3
1.297000000000000E+3	944.771192698987260E-6	1.524459681332177E-3	-143.385099936199690E-6	2.076284949809690E-3	1.278616916965211E-3	1.448465467726059E-3
1.298000000000000E+3	1.212490990493595E-3	1.728715537011104E-3	-23.371378968302913E-6	2.372089536478932E-3	1.592972739019364E-3	1.672712569024244E-3
1.299000000000000E+3	1.327868184333440E-3	1.692726433286360E-3	103.838942530440540E-6	2.337429110620500E-3	1.713441026421696E-3	1.665275658675043E-3
1.300000000000000E+3	1.471524183138908E-3	1.676187302613184E-3	234.657134748353200E-6	2.328267360307516E-3	1.873513496943477E-3	1.675207605124451E-3
1.301000000000000E+3	1.867191135363871E-3	1.920158446779156E-3	419.267011250877800E-6	2.678930500725496E-3	2.352747542951997E-3	1.944743741270380E-3
1.302000000000000E+3	2.075189299921071E-3	1.952571489275270E-3	557.088734690437030E-6	2.730457068126306E-3	2.599263299758283E-3	1.998119481439097E-3
1.303000000000000E+3	2.159483105952984E-3	1.858451821312560E-3	654.318637022327770E-6	2.603191597758808E-3	2.698405846342690E-3	1.918460048700961E-3
1.304000000000000E+3	2.634427978694956E-3	2.079309561203686E-3	873.946153084212740E-6	2.916362784132210E-3	3.283379440000887E-3	2.166337382446965E-3
1.305000000000000E+3	2.950665986864261E-3	2.159738233041845E-3	1.031295561593557E-3	3.028107604946983E-3	3.672658308295778E-3	2.266399069306637E-3
1.306000000000000E+3	2.897421592408299E-3	1.968367580534167E-3	1.043060937865880E-3	2.756070485736013E-3	3.602342876071409E-3	2.077115760793659E-3
1.307000000000000E+3	3.296948623329078E-3	2.079936070935168E-3	1.217952789273871E-3	2.904455567720181E-3	4.095917875502763E-3	2.204249414517488E-3
1.308000000000000E+3	3.655185258105201E-3	2.162246969471255E-3	1.365266614581892E-3	3.010213977641002E-3	4.540550322728402E-3	2.301133195500933E-3
1.309000000000000E+3	3.398026711095781E-3	1.888810787946046E-3	1.263555418170010E-3	2.620225794116701E-3	4.221396119758003E-3	2.020827512761072E-3
1.310000000000000E+3	3.530313583804796E-3	1.838404585155756E-3	1.307336048837098E-3	2.538165606567868E-3	4.383706645830173E-3	1.974308502800023E-3
1.311000000000000E+3	3.818961063091279E-3	1.877940767660762E-3	1.404548915694686E-3	2.579090070806288E-3	4.743051652395337E-3	2.023796338669284E-3
1.312000000000000E+3	3.412844334172576E-3	1.594387053821263E-3	1.231320944485035E-3	2.177833044905691E-3	4.241933770679321E-3	1.724916594082344E-3
1.313000000000000E+3	3.253177138032106E-3	1.439075028239014E-3	1.146269319292787E-3	1.954112362139185E-3	4.045990115190714E-3	1.562470731371460E-3
1.314000000000000E+3	3.428303995967059E-3	1.440591100268798E-3	1.182387306301604E-3	1.943628774174228E-3	4.264767972470941E-3	1.568302388596089E-3
1.315000000000000E+3	3.013270314880534E-3	1.213890975625213E-3	1.006944551478430E-3	1.625430421960065E-3	3.750824943653430E-3	1.323029971381581E-3
1.316000000000000E+3	2.710753888452133E-3	1.042347456141885E-3	872.656428536157160E-6	1.385841302727601E-3	3.377120195257132E-3	1.138653702709363E-3
1.317000000000000E+3	2.806819831110409E-3	1.032956400297304E-3	875.030848089481510E-6	1.361488867460661E-3	3.495679154587860E-3	1.129899634161576E-3
1.318000000000000E+3	2.473429988615118E-3	879.390487790798930E-6	740.599952689917500E-6	1.149738757189296E-3	3.081847422403282E-3	963.958886230199800E-6
1.319000000000000E+3	2.152753591918835E-3	737.707101678807400E-6	613.358377037334130E-6	956.548789542937960E-6	2.681039806040242E-3	811.391056170765480E-6
1.320000000000000E+3	2.208916129911436E-3	728.902613872878120E-6	602.109736474173180E-6	935.287642572744400E-6	2.750517912695248E-3	802.771610623147180E-6
1.321000000000000E+3	1.976389160675545E-3	632.582858064911900E-6	515.060519992827140E-6	804.139040201510900E-6	2.460906538735838E-3	699.419016613620590E-6
1.322000000000000E+3	1.694001776286411E-3	525.852429886928400E-6	417.899645143289110E-6	662.084121548708010E-6	2.109051378019232E-3	582.877796830006470E-6
1.323000000000000E+3	1.736611002973769E-3	522.005724066371290E-6	409.509035944379270E-6	650.400893493006780E-6	2.162444662644949E-3	580.013349421342220E-6
1.324000000000000E+3	1.578381999247966E-3	463.890338067831170E-6	353.914303631886060E-6	573.367732909653730E-6	1.966222892619390E-3	517.156458513354190E-6
1.325000000000000E+3	1.342942208321931E-3	385.677976599083030E-6	281.420947424664110E-6	473.099244186548140E-6	1.673379513296191E-3	432.572436354128710E-6
1.326000000000000E+3	1.376844451420531E-3	383.570106333623130E-6	271.207244199561320E-6	465.574030910385810E-6	1.713965887212444E-3	431.681728152211870E-6
1.327000000000000E+3	1.271782285193131E-3	345.958357997474380E-6	237.244717019782780E-6	415.633607476211910E-6	1.582737612601750E-3	389.422617743676580E-6
1.328000000000000E+3	1.084555374381546E-3	290.235645076746920E-6	190.146447508811780E-6	345.297105086416180E-6	1.351741044395556E-3	327.456576872465760E-6
1.329000000000000E+3	1.114260484523434E-3	292.081127263224450E-6	182.280069555940430E-6	346.288134304873740E-6	1.390277418970694E-3	333.174806418614440E-6
1.330000000000000E+3	1.038525713503401E-3	267.639983759378830E-6	155.676291977390340E-6	315.602201880748560E-6	1.295341802541491E-3	307.848887782917000E-6
1.331000000000000E+3	886.497001723368610E-6	223.736627419538270E-6	120.803856014052990E-6	260.590878655773570E-6	1.104880829329281E-3	257.969454088928710E-6
1.332000000000000E+3	916.383267508194520E-6	227.544972706575810E-6	116.406819482564530E-6	260.808587041496810E-6	1.142903455877421E-3	260.948546618404450E-6
1.333000000000000E+3	859.728468638127470E-6	211.547288567602350E-6	101.255630050191740E-6	240.604915082485810E-6	1.074903848160928E-3	242.864086950058450E-6
1.334000000000000E+3	737.044089690110120E-6	179.552518588491060E-6	78.348621708547954E-6	203.337967566262570E-6	922.718513571248570E-6	207.465559828721650E-6
1.335000000000000E+3	766.213018731651390E-6	184.223702128620780E-6	72.305673106361277E-6	206.714490761360300E-6	959.295925467388250E-6	213.484163598827440E-6
1.336000000000000E+3	721.116665254045590E-6	171.701010589643790E-6	61.204069047346703E-6	190.264891521800330E-6	902.737910605225580E-6	198.477701352461560E-6
1.337000000000000E+3	621.813347353541900E-6	147.445340873436120E-6	46.329816068954779E-6	161.805556694524300E-6	779.051917391111540E-6	169.697210532356070E-6
1.338000000000000E+3	651.550150190923370E-6	153.037461169130540E-6	41.764129049039767E-6	166.352463091811160E-6	816.948622555530740E-6	175.805708070953070E-6
1.339000000000000E+3	610.745354532083050E-6	142.323996051163910E-6	33.278342859362119E-6	153.130562922080980E-6	765.947217880316010E-6	163.367758728910470E-6
1.340000000000000E+3	532.081938211352360E-6	123.419888775120660E-6	24.082789993299981E-6	130.987017024059490E-6	667.293633257986420E-6	141.043519839723420E-6
1.341000000000000E+3	562.582005199524890E-6	129.590995322419190E-6	20.715549004950710E-6	136.350301853320210E-6	706.006439946514130E-6	147.742739181395830E-6
1.342000000000000E+3	522.928794030554070E-6	119.664605216661600E-6	14.750747337229098E-6	125.495815693924370E-6	655.901637619912350E-6	136.674711102475580E-6
1.343000000000000E+3	461.010555247243890E-6	105.634541243899980E-6	8.023813827648432E-6	109.483872643424710E-6	577.515742379395930E-6	119.849031477675250E-6
1.344000000000000E+3	491.964687510453960E-6	111.678242297702490E-6	4.324359841282361E-6	114.778079561313390E-6	616.309421012483340E-6	126.730841414601300E-6
1.345000000000000E+3	451.503485516563110E-6	102.224893983449200E-6	99.261647223143149E-9	104.541633328772230E-6	564.492451848712190E-6	115.490645992024410E-6
1.346000000000000E+3	405.021161279331070E-6	91.383380314118362E-6	-3.895131464774500E-6	92.531779717855859E-6	506.343364472756580E-6	102.913169448306590E-6
1.347000000000000E+3	434.791442907965100E-6	97.995053405898301E-6	-7.768241348394014E-6	98.303048961866568E-6	542.944245533845270E-6	110.169022366490190E-6
1.348000000000000E+3	391.530972478745010E-6	88.177525052966674E-6	-10.602241669751652E-6	87.955670942131545E-6	488.779956173940110E-6	99.106232976414117E-6
1.349000000000000E+3	360.720072385705100E-6	81.259787402860418E-6	-13.046628950006908E-6	80.291387850854048E-6	449.724015712784950E-6	91.290138050440669E-6
1.350000000000000E+3	387.245391278641090E-6	87.089168513650265E-6	-17.068284303717287E-6	85.451397261850117E-6	482.734778819265990E-6	97.687810055133379E-6
1.351000000000000E+3	342.243048502285520E-6	76.730699631478435E-6	-17.608839168934860E-6	75.188652237092582E-6	426.194109945223570E-6	86.386589292196308E-6
1.352000000000000E+3	325.588074265923080E-6	73.157166784671554E-6	-19.480940196570731E-6	71.230638588256162E-6	405.067035623870010E-6	82.353164431893858E-6
1.353000000000000E+3	346.717764015366510E-6	77.666956750251139E-6	-23.406535995307138E-6	75.342744385412303E-6	430.800716006037830E-6	87.565726256648644E-6
1.354000000000000E+3	300.907195849307150E-6	67.631162224510087E-6	-22.774116680258814E-6	65.369839597691464E-6	373.811733617112360E-6	76.166190067493512E-6
1.355000000000000E+3	297.674138632197570E-6	66.701976223377510E-6	-25.270074555270791E-6	64.120939498000991E-6	369.267177094731890E-6	75.532156655783961E-6
1.356000000000000E+3	310.916700426028540E-6	69.585062512158500E-6	-28.427616313630418E-6	66.228661717589513E-6	385.455978909472350E-6	78.527270085114296E-6
1.357000000000000E+3	267.500600228950580E-6	59.791527603307388E-6	-26.164409089528951E-6	56.986567151405361E-6	331.304400611378040E-6	67.829431715415563E-6
1.358000000000000E+3	276.177920416085100E-6	61.845571878693165E-6	-29.042444319921531E-6	58.517073818401162E-6	341.655691236431270E-6	69.675637855487612E-6
1.359000000000000E+3	278.574138501816370E-6	62.655164859596978E-6	-31.150359095843242E-6	59.030667762553466E-6	344.914968002946560E-6	70.760248513851770E-6
1.360000000000000E+3	240.111492004674300E-6	54.043180775605495E-6	-28.605592901559644E-6	50.997670265085770E-6	296.808496381993090E-6	61.289928631464520E-6
1.361000000000000E+3	257.159037164255200E-6	58.144201996341695E-6	-32.930852622759042E-6	54.552020700440699E-6	317.602973697396690E-6	65.778846222086632E-6
1.362000000000000E+3	248.250998969270900E-6	56.253810289066779E-6	-33.657493150221749E-6	52.542155464829764E-6	306.187199488321670E-6	63.698386633476278E-6
1.363000000000000E+3	218.882936967152840E-6	49.646086541107226E-6	-31.812401436549129E-6	46.310454048661186E-6	269.772089049419790E-6	56.395277974598910E-6
1.364000000000000E+3	240.298176132633250E-6	54.278731455691133E-6	-36.616367548438635E-6	50.152644372063625E-6	295.111156031996650E-6	61.762372604342870E-6
1.365000000000000E+3	220.743309528622100E-6	50.329893769226054E-6	-35.146981961583598E-6	46.234599580465136E-6	270.730366135759840E-6	56.906723240534987E-6
1.366000000000000E+3	203.918509944813000E-6	46.660631503390573E-6	-34.099254318910068E-6	42.826724023859610E-6	250.048649858647470E-6	53.036701354311357E-6
1.367000000000000E+3	223.329624764764040E-6	51.318340751073692E-6	-39.041755594081289E-6	47.201067575187624E-6	273.182448458148180E-6	58.510605762568674E-6
1.368000000000000E+3	196.089347027495860E-6	45.333851643288830E-6	-35.963589098239409E-6	41.907375419774075E-6	239.853644377134330E-6	51.843268705794762E-6
1.369000000000000E+3	193.716125344905730E-6	44.785787405695631E-6	-37.384939631952690E-6	41.582046167604742E-6	236.497399920750740E-6	51.685437203507234E-6
1.370000000000000E+3	205.967242827207660E-6	47.718031578516731E-6	-41.372180987409578E-6	44.114226034947071E-6	250.818846970567290E-6	55.127644760697716E-6
