Freq (Hz)	mic2/mic1_Mod	mic2/mic1_Phase(rad)	mic3/mic1_Mod	mic3/mic1_Phase(rad)	mic4/mic1_Mod	mic4/mic1_Phase(rad)
953.000000000000110E+0	580.148282675724820E-3	116.992663913731570E-3	318.445581564324450E-3	157.515641751137410E-3	674.683339663447290E-3	35.728849220361465E-3
954.000000000000110E+0	575.971659791124190E-3	127.504802660375920E-3	317.115850594796580E-3	157.697352061708120E-3	673.463311326312990E-3	30.995283389340440E-3
955.000000000000110E+0	575.511391221559590E-3	123.182399373059960E-3	315.672422606807950E-3	146.470204134414610E-3	670.704920207228050E-3	23.228217917193900E-3
956.000000000000110E+0	573.143827911133270E-3	128.467455156042020E-3	313.759831204054600E-3	145.331298561161810E-3	670.569859269683380E-3	20.198453003781959E-3
957.000000000000110E+0	567.839466064572920E-3	133.321992648549080E-3	313.207825140090270E-3	141.086960596759760E-3	672.149699218928640E-3	10.604437282551284E-3
958.000000000000110E+0	570.495588402862520E-3	140.510228215128710E-3	312.139448494563210E-3	132.326696804593330E-3	666.157649366679210E-3	-1.657459764997300E-3
959.000000000000110E+0	574.312052990298530E-3	143.792682915613480E-3	315.957074102443060E-3	124.169641418766640E-3	664.961176455351470E-3	-2.863847926415834E-3
960.000000000000110E+0	569.159443498902240E-3	130.891270589071380E-3	312.834790024602630E-3	102.003412298132130E-3	663.514243870897970E-3	-11.586996647260900E-3
961.000000000000110E+0	567.158911290916450E-3	149.696648704255530E-3	312.506439895122560E-3	87.545510221461884E-3	661.533093901966460E-3	-16.319003174587780E-3
962.000000000000110E+0	571.882713327273580E-3	148.581200994220040E-3	311.208154511794510E-3	81.071837209989880E-3	664.389609255770840E-3	-25.428580510156996E-3
963.000000000000110E+0	575.517815736928840E-3	145.300633051986710E-3	312.233784683524810E-3	60.098566565692013E-3	660.474383757820420E-3	-34.949573410127735E-3
964.000000000000110E+0	575.035318659816830E-3	140.528810977399500E-3	313.646548989575340E-3	49.078946211461666E-3	660.585055212737470E-3	-47.033225380518379E-3
965.000000000000110E+0	577.368136859470420E-3	137.156803468254710E-3	315.601070374300300E-3	22.862845662606209E-3	655.705008019920710E-3	-50.716933452160329E-3
966.000000000000110E+0	577.696860247616350E-3	125.766534225608160E-3	318.011614684728720E-3	-552.328582413905560E-6	660.366358366242800E-3	-60.098702179767656E-3
967.000000000000110E+0	573.620231430110980E-3	128.439954270633700E-3	320.244565920581090E-3	-26.589219326958589E-3	658.832447220244250E-3	-74.385812642564122E-3
968.000000000000110E+0	579.014586518247440E-3	122.608018042435540E-3	322.959800526218030E-3	-57.165210055236428E-3	659.413388751764810E-3	-81.766082643256632E-3
969.000000000000110E+0	580.696913291571250E-3	117.396169637877450E-3	327.785094135277120E-3	-85.206178504870556E-3	663.121077490560150E-3	-98.636327251391820E-3
970.000000000000110E+0	582.818242247755360E-3	103.516778717722860E-3	332.932556492389230E-3	-116.999608874391790E-3	664.320550093911890E-3	-111.813821153713040E-3
971.000000000000110E+0	585.239536885261650E-3	94.438488156018588E-3	344.783275285056920E-3	-153.749163041269680E-3	667.443058756798210E-3	-131.022671674857010E-3
972.000000000000110E+0	585.055237954174360E-3	77.389704283892011E-3	353.403943632855770E-3	-206.494957815485300E-3	671.510735409410640E-3	-148.816473744846240E-3
973.000000000000110E+0	587.418996809741970E-3	62.081207558233348E-3	366.463063800616940E-3	-263.274864921024370E-3	675.834055020094080E-3	-175.792432239714440E-3
974.000000000000110E+0	584.301929013627990E-3	46.133124067198550E-3	375.977285121363190E-3	-317.220159026216470E-3	679.376990610422340E-3	-199.037426991016120E-3
975.000000000000110E+0	586.888979618696240E-3	31.399453794174512E-3	394.273423268391320E-3	-382.307706497730550E-3	685.510681198548630E-3	-229.398552005538080E-3
976.000000000000110E+0	590.584015871683740E-3	9.045991793159902E-3	412.025418667104510E-3	-457.456002097489210E-3	693.095520187131160E-3	-266.393076968999280E-3
977.000000000000110E+0	587.866587174859620E-3	-20.279249514433380E-3	430.900427428697940E-3	-534.852172221971570E-3	697.479532325578580E-3	-309.190695810095120E-3
978.000000000000110E+0	591.229366153348530E-3	-41.456997829481847E-3	456.793465991598200E-3	-614.693109552544080E-3	700.358766393707870E-3	-352.807835927385680E-3
979.000000000000110E+0	591.445260055592060E-3	-85.062149811252458E-3	485.396820959369420E-3	-714.868527535393980E-3	709.582928731004920E-3	-403.435686954978670E-3
980.000000000000110E+0	585.339618724607600E-3	-127.529597368201240E-3	517.417470138360260E-3	-817.169730808613330E-3	714.321347422448680E-3	-471.237663344569680E-3
981.000000000000110E+0	579.447045491097930E-3	-166.912986126485950E-3	554.687195469373170E-3	-922.226248987331080E-3	715.883368701134780E-3	-539.565351070270480E-3
982.000000000000110E+0	571.222962192139530E-3	-225.418097182323420E-3	601.016508336181250E-3	-1.051108446270043E+0	716.398887333265070E-3	-623.868926711537930E-3
983.000000000000110E+0	555.398585380132980E-3	-288.995498886586600E-3	649.620576043411720E-3	-1.191229424720274E+0	713.878616430466460E-3	-719.117384782987030E-3
984.000000000000110E+0	529.666500377409590E-3	-352.660021378703500E-3	699.897748300530090E-3	-1.347362503937697E+0	707.673821147886570E-3	-834.334078685392220E-3
985.000000000000110E+0	502.475600745982190E-3	-423.705862704457370E-3	745.397280582071220E-3	-1.520925162643939E+0	685.606381619321640E-3	-971.992540522066180E-3
986.000000000000110E+0	458.059574289333190E-3	-483.463147021611470E-3	775.483667410569070E-3	-1.708378524775943E+0	643.354560505768000E-3	-1.123799574629673E+0
987.000000000000110E+0	417.586628934476900E-3	-545.472822375878460E-3	795.661005326324330E-3	-1.888662740672505E+0	582.699957061191600E-3	-1.276966589860475E+0
988.000000000000110E+0	361.724112340693850E-3	-577.066847004315430E-3	799.705248443469130E-3	-2.066708562395648E+0	520.909835361090590E-3	-1.408270490975105E+0
989.000000000000110E+0	312.660211269053300E-3	-561.110868438700500E-3	787.242811590996850E-3	-2.236171043617478E+0	451.726055067916080E-3	-1.560772415678012E+0
990.000000000000110E+0	272.860638617833660E-3	-518.642199915184450E-3	771.733767036072880E-3	-2.394422220486736E+0	380.339360048083000E-3	-1.704891909741946E+0
991.000000000000110E+0	239.624113544338460E-3	-420.077175998948670E-3	739.110040741373540E-3	-2.534542382274590E+0	307.332166144315690E-3	-1.835190724348621E+0
992.000000000000110E+0	225.119493651429860E-3	-329.183597551806980E-3	714.049138750344810E-3	-2.649514070337044E+0	243.951803465695980E-3	-1.932865231693583E+0
993.000000000000110E+0	211.467258650575280E-3	-198.091215142208680E-3	679.722475342061320E-3	-2.767289583877304E+0	187.921839550336140E-3	-2.012837393169828E+0
994.000000000000110E+0	209.254064572326650E-3	-117.414903009683800E-3	652.215984568110140E-3	-2.852679529630846E+0	149.525584491773670E-3	-2.114133618736317E+0
995.000000000000110E+0	212.430059581047580E-3	-12.119898764901887E-3	624.189015645014830E-3	-2.940147654461730E+0	105.319634255138660E-3	-2.230084786674791E+0
996.000000000000110E+0	211.645679137705460E-3	23.498673879098226E-3	592.358266906421900E-3	-3.005886973765810E+0	72.355322013525444E-3	-2.325335237992214E+0
997.000000000000110E+0	214.913055304294640E-3	107.231883388844510E-3	569.971811742405850E-3	-3.056208239172074E+0	44.330521949004220E-3	-2.429548724606768E+0
998.000000000000110E+0	221.348087223462660E-3	164.533870236056450E-3	546.120102550996860E-3	-3.107058071652157E+0	22.130583301098787E-3	-2.688949988398487E+0
999.000000000000110E+0	231.054657859186910E-3	170.751854585762090E-3	527.761891519503590E-3	-3.125597056057668E+0	9.311055109333815E-3	-3.469293533329414E+0
1.000000000000000E+3	229.633277886662710E-3	193.385566177138370E-3	518.879592598252670E-3	-3.156320616542005E+0	16.939668005313133E-3	-4.704290672488817E+0
1.001000000000000E+3	235.167421384319420E-3	221.955420876543240E-3	511.433392784059080E-3	-3.184392206995157E+0	30.647217223189666E-3	-5.010314243486232E+0
1.002000000000000E+3	238.747983609768340E-3	219.330069551779220E-3	500.840446854200480E-3	-3.213429919420650E+0	41.294441224198584E-3	-5.137204904502221E+0
1.003000000000000E+3	239.485323670247860E-3	232.558758257344040E-3	491.531921198888780E-3	-3.235323149345313E+0	53.428586081259943E-3	-5.200422508593882E+0
1.004000000000000E+3	241.095984069705780E-3	228.616563643312930E-3	483.876480968927820E-3	-3.250352723228890E+0	60.807686126071757E-3	-5.316117947298249E+0
1.005000000000000E+3	237.799923755123400E-3	234.459449089567730E-3	478.106634458118460E-3	-3.268495354429364E+0	63.995809881572316E-3	-5.318491152332889E+0
1.006000000000000E+3	237.267334715922870E-3	248.258160472151130E-3	472.330664774556370E-3	-3.277178471803188E+0	68.937872576354725E-3	-5.323941186612043E+0
1.007000000000000E+3	238.785308034669660E-3	257.727809144462860E-3	467.172406744580550E-3	-3.288872845011767E+0	74.278414377300386E-3	-5.325914254425878E+0
1.008000000000000E+3	237.021482338806650E-3	243.735500399540870E-3	464.718067964179250E-3	-3.289649481973288E+0	77.048159931840124E-3	-5.349912462311824E+0
1.009000000000000E+3	234.995120401362970E-3	257.455679589857100E-3	461.883682464140520E-3	-3.296144808321387E+0	79.088703292485255E-3	-5.364906887387133E+0
1.010000000000000E+3	233.119142560059310E-3	248.117312287244150E-3	463.081586139165000E-3	-3.297310939243630E+0	78.472163244032403E-3	-5.363746084414520E+0
1.011000000000000E+3	228.239860972247580E-3	254.791648523926550E-3	462.256993013547450E-3	-3.306083473189819E+0	80.379956517144344E-3	-5.335624822358263E+0
1.012000000000000E+3	226.052303661614880E-3	270.221883405212080E-3	461.502783415732200E-3	-3.312203941412012E+0	81.023299666632631E-3	-5.354103592945792E+0
1.013000000000000E+3	225.569391986885140E-3	274.711710041779520E-3	458.578050759990250E-3	-3.313860150177750E+0	78.918888941931983E-3	-5.332175953286048E+0
1.014000000000000E+3	224.434257364396460E-3	275.382731053020690E-3	458.123794562381670E-3	-3.312123658149312E+0	78.753794608126065E-3	-5.305165231220978E+0
1.015000000000000E+3	221.816234795222310E-3	267.291476235449410E-3	458.282765423045750E-3	-3.307574707946498E+0	78.094127614614178E-3	-5.281135938901923E+0
1.016000000000000E+3	217.694898554857770E-3	271.737307362615250E-3	459.776307215999320E-3	-3.307446073786694E+0	77.503800190985364E-3	-5.252419051994552E+0
1.017000000000000E+3	213.686813711467170E-3	273.189013559660740E-3	460.149500934275310E-3	-3.300911259204130E+0	77.590706216619981E-3	-5.227446252733619E+0
1.018000000000000E+3	211.061063899202840E-3	285.634501210030140E-3	462.711750466511310E-3	-3.297163543270669E+0	76.148890846250067E-3	-5.216774896048575E+0
1.019000000000000E+3	209.382272901608130E-3	285.150803005872640E-3	465.386880423618860E-3	-3.289819777837888E+0	74.696074020952130E-3	-5.181891684432770E+0
1.020000000000000E+3	204.983990277409380E-3	285.161863674996630E-3	470.228539919997860E-3	-3.285722367915565E+0	73.466811188192635E-3	-5.170019170854911E+0
1.021000000000000E+3	201.349695136314790E-3	300.701455670741800E-3	475.296004025761440E-3	-3.287256283977947E+0	70.289618730327214E-3	-5.132959631054968E+0
1.022000000000000E+3	199.675312722228740E-3	306.989669138338530E-3	476.758164052215550E-3	-3.289489912767543E+0	69.039753802451073E-3	-5.089288834870616E+0
1.023000000000000E+3	197.108951255031190E-3	321.012268380283290E-3	478.157513722460070E-3	-3.287299065060544E+0	67.081554041564503E-3	-5.051475359014543E+0
1.024000000000000E+3	196.934724624430240E-3	318.971905102721050E-3	480.460758411066830E-3	-3.282623507312727E+0	64.955628213124755E-3	-4.996339660572217E+0
1.025000000000000E+3	193.331704928258800E-3	320.871696161459330E-3	482.418807584762740E-3	-3.278773976576058E+0	63.465529659033529E-3	-4.948454055985756E+0
1.026000000000000E+3	191.792134275330480E-3	322.659688003559490E-3	484.134256554585310E-3	-3.271131733032326E+0	61.025311208591379E-3	-4.882046393347238E+0
1.027000000000000E+3	188.936746328460640E-3	323.905618264081210E-3	488.330009494840180E-3	-3.261630890615606E+0	60.012984023651662E-3	-4.808658437461489E+0
1.028000000000000E+3	186.855582566942790E-3	324.519597307459380E-3	492.838564593939040E-3	-3.256229480018919E+0	59.364144615741285E-3	-4.746006691200055E+0
1.029000000000000E+3	184.414383372327160E-3	328.333609260198670E-3	497.287249100839430E-3	-3.249865040356146E+0	57.900122652575860E-3	-4.690294131964399E+0
1.030000000000000E+3	182.466496533258300E-3	327.548137023938370E-3	502.107140757202750E-3	-3.244865023982008E+0	56.105951462455700E-3	-4.610968424841031E+0
1.031000000000000E+3	180.072657921683950E-3	328.487856640326260E-3	507.413200076867080E-3	-3.238694506476128E+0	54.848450726316063E-3	-4.506286073702555E+0
1.032000000000000E+3	177.484919532880760E-3	328.070693133987620E-3	512.334331672000150E-3	-3.237499491213014E+0	56.141528404145269E-3	-4.404364452126028E+0
1.033000000000000E+3	174.911850121121090E-3	334.232636346041060E-3	515.839104078870680E-3	-3.233227867599730E+0	57.163810254971088E-3	-4.327254551372854E+0
1.034000000000000E+3	173.845389564015020E-3	334.502616982843110E-3	519.330402304224450E-3	-3.229520810459468E+0	57.981030636010220E-3	-4.240427663912753E+0
1.035000000000000E+3	171.225949442298270E-3	331.792049729552730E-3	522.774866977456340E-3	-3.221873883068853E+0	59.845617942762191E-3	-4.154417913343330E+0
1.036000000000000E+3	169.444159884927230E-3	334.791170826495510E-3	528.061231333590950E-3	-3.216260839390614E+0	62.154361761338699E-3	-4.076724294301004E+0
1.037000000000000E+3	167.622390947375550E-3	332.523248777418790E-3	532.982004521130430E-3	-3.210286326689728E+0	64.541244890101893E-3	-4.001054122476346E+0
1.038000000000000E+3	166.040932165256980E-3	332.880199420319210E-3	537.847463156989280E-3	-3.205874091437076E+0	67.641083618642295E-3	-3.932638214398855E+0
1.039000000000000E+3	164.297204439708740E-3	329.939498733812180E-3	543.281924450939370E-3	-3.200875576925926E+0	70.974325071165800E-3	-3.876675267006809E+0
1.040000000000000E+3	162.707060960487370E-3	329.247071045488730E-3	548.586450182248830E-3	-3.197628349699344E+0	73.938430940621080E-3	-3.818312637379194E+0
1.041000000000000E+3	161.340116358600290E-3	325.437720482108340E-3	553.290924365896330E-3	-3.194009815616699E+0	77.836690296433170E-3	-3.763103777589529E+0
1.042000000000000E+3	159.742717672798460E-3	321.700333199426810E-3	558.820787545578510E-3	-3.190708621014748E+0	82.097378318117920E-3	-3.718078826322890E+0
1.043000000000000E+3	158.208469775877520E-3	319.050441248346640E-3	563.107033921636860E-3	-3.188244131995364E+0	85.835374937467651E-3	-3.675667070344482E+0
1.044000000000000E+3	157.169725876170840E-3	315.989216751326570E-3	567.956184413289100E-3	-3.184361482627098E+0	90.249013628225974E-3	-3.626759333910750E+0
1.045000000000000E+3	156.095490117496040E-3	312.046312949525670E-3	572.288246290825750E-3	-3.182201136319970E+0	95.372842832638458E-3	-3.593157763640612E+0
1.046000000000000E+3	155.329169071671210E-3	306.412821737146680E-3	576.455436234429190E-3	-3.178760792956799E+0	100.386732633537340E-3	-3.556577582894163E+0
1.047000000000000E+3	154.494711600620950E-3	300.528971241564690E-3	580.498696181614430E-3	-3.175052986201484E+0	105.862238026204420E-3	-3.527599794858996E+0
1.048000000000000E+3	153.828015851120240E-3	294.180073566847220E-3	585.151644875274380E-3	-3.171936935457773E+0	111.421139744603230E-3	-3.502953136809843E+0
1.049000000000000E+3	153.467273521803140E-3	287.974830372946020E-3	589.130519054798960E-3	-3.169191085888871E+0	117.023227470848710E-3	-3.479145100148598E+0
1.050000000000000E+3	153.158478391438120E-3	279.769783139997950E-3	593.120153716887090E-3	-3.165939590858952E+0	122.515312052683430E-3	-3.460662488583369E+0
1.051000000000000E+3	153.014537305884630E-3	273.598323088702520E-3	597.187359126062360E-3	-3.162518144865400E+0	127.777820222150760E-3	-3.438697727940907E+0
1.052000000000000E+3	153.367856896130690E-3	265.490213657865900E-3	601.756606043715610E-3	-3.159546045650765E+0	134.124102307542320E-3	-3.416856032740154E+0
1.053000000000000E+3	153.946315315961730E-3	257.164075562123060E-3	605.723373999389800E-3	-3.157009701492582E+0	140.392366552604340E-3	-3.399139404417213E+0
1.054000000000000E+3	154.697872112705390E-3	246.558788583422450E-3	609.960886059385810E-3	-3.154313047701865E+0	147.081559306874420E-3	-3.381782301041603E+0
1.055000000000000E+3	155.558649605108850E-3	237.064452920294020E-3	613.967525706266670E-3	-3.152770216606500E+0	154.235662072568560E-3	-3.367321665111531E+0
1.056000000000000E+3	157.001052648820550E-3	229.667813947791930E-3	617.211129096073900E-3	-3.150623360784424E+0	161.297542416583140E-3	-3.352474061478860E+0
1.057000000000000E+3	159.413315864904680E-3	219.958513539946050E-3	620.785977309184500E-3	-3.148260517715403E+0	169.239119015270640E-3	-3.338608495168808E+0
1.058000000000000E+3	162.099654500472780E-3	207.790989236460640E-3	624.146534659567150E-3	-3.146546661192862E+0	177.788195579537570E-3	-3.327525058437337E+0
1.059000000000000E+3	165.438627612429970E-3	194.625056321131140E-3	627.059888171703110E-3	-3.144286911450611E+0	186.689664862664470E-3	-3.317553589451297E+0
1.060000000000000E+3	168.904463942655380E-3	180.106880768546060E-3	630.107498486569660E-3	-3.142000146933575E+0	196.074150422459130E-3	-3.310498485412309E+0
1.061000000000000E+3	173.219257605995160E-3	166.902765378503630E-3	633.114964361019330E-3	-3.139798753997508E+0	205.900490099008070E-3	-3.302402243632911E+0
1.062000000000000E+3	178.517291239858680E-3	154.010785925220300E-3	635.799257167222300E-3	-3.137401687593604E+0	216.742373958865950E-3	-3.293263235637719E+0
1.063000000000000E+3	185.024759320608270E-3	139.037902953180970E-3	638.800964332819410E-3	-3.134741131543825E+0	228.928102998517760E-3	-3.286111410338021E+0
1.064000000000000E+3	192.784048563826940E-3	123.394481561569100E-3	641.769708693277760E-3	-3.132631145988690E+0	242.736382975371950E-3	-3.279860966959625E+0
1.065000000000000E+3	202.263180955683800E-3	106.952107864551140E-3	644.654013089586360E-3	-3.130280092617294E+0	258.397560518337510E-3	-3.275133729425677E+0
1.066000000000000E+3	213.537500401991320E-3	89.396778444730415E-3	647.499561916766050E-3	-3.128635676459719E+0	276.049561009534260E-3	-3.273377949802862E+0
1.067000000000000E+3	227.816388302582690E-3	68.421400327664389E-3	650.079704946033620E-3	-3.126573946544081E+0	296.877893767167110E-3	-3.273552587380733E+0
1.068000000000000E+3	244.940981015330630E-3	46.095893682800808E-3	652.729900207093870E-3	-3.124741958296554E+0	321.122474665957670E-3	-3.275969343679759E+0
1.069000000000000E+3	266.294946744968170E-3	19.220492156939883E-3	655.440556986163320E-3	-3.122807220508371E+0	350.230346336977190E-3	-3.283231312500056E+0
1.070000000000000E+3	293.380998334499150E-3	-12.293211729452263E-3	658.325715629769380E-3	-3.121560622099670E+0	385.858536311213530E-3	-3.295303164935056E+0
1.071000000000000E+3	329.013195750888550E-3	-47.040211339124657E-3	660.925062767011240E-3	-3.120512153546669E+0	431.576192131142010E-3	-3.310469973368416E+0
1.072000000000000E+3	376.732019818503960E-3	-93.739556532798626E-3	663.502521772749490E-3	-3.119889591801001E+0	491.426020131997320E-3	-3.338888908763703E+0
1.073000000000000E+3	444.308920493745210E-3	-157.871214055106510E-3	666.049614335126990E-3	-3.119430585625813E+0	574.511717112646700E-3	-3.384004304884618E+0
1.074000000000000E+3	541.371738579085160E-3	-253.082621692025940E-3	668.779118091881620E-3	-3.119599396329270E+0	692.002296555551450E-3	-3.460991887306227E+0
1.075000000000000E+3	683.673280495282420E-3	-403.093252488932130E-3	671.981566764671130E-3	-3.121499988776548E+0	861.524782394937350E-3	-3.592847834018871E+0
1.076000000000000E+3	889.103314620806830E-3	-656.258481680550790E-3	674.532677289075730E-3	-3.127264597041033E+0	1.101493769113764E+0	-3.827752301957415E+0
1.077000000000000E+3	1.101975668437366E+0	-1.065174879951317E+0	672.432826124395700E-3	-3.137926655417374E+0	1.339446716652833E+0	-4.219047054227040E+0
1.078000000000000E+3	1.127670220411746E+0	-1.579211944546923E+0	662.219071406967010E-3	-3.140819122078902E+0	1.341874822476360E+0	-4.716647453234188E+0
1.079000000000000E+3	948.435145590885150E-3	-2.029617259145493E+0	654.879892460773380E-3	-3.129782741956605E+0	1.101047987178586E+0	-5.152497078253027E+0
1.080000000000000E+3	729.679980635028040E-3	-2.342850723148252E+0	654.168121848699100E-3	-3.117091497295279E+0	822.809766115018550E-3	-5.452561086100864E+0
1.081000000000000E+3	555.099130761143140E-3	-2.535700327842031E+0	656.504334072550820E-3	-3.108391799264735E+0	605.077092543250930E-3	-5.631689779194122E+0
1.082000000000000E+3	436.436406251641870E-3	-2.653823281363480E+0	659.191386922394980E-3	-3.102822087206919E+0	458.044281461569840E-3	-5.735873581624285E+0
1.083000000000000E+3	355.632972766377180E-3	-2.728093715136576E+0	661.745386479910440E-3	-3.099251842979712E+0	358.113142067431720E-3	-5.796284817411578E+0
1.084000000000000E+3	298.155471087406030E-3	-2.778842892906457E+0	663.683365514095240E-3	-3.097034218705461E+0	286.830034616536390E-3	-5.831917757253406E+0
1.085000000000000E+3	255.339273906155520E-3	-2.817629440637907E+0	665.113884263152880E-3	-3.094902032687354E+0	233.683854370619500E-3	-5.856102105209280E+0
1.086000000000000E+3	222.879862540971360E-3	-2.843554061558289E+0	666.509695136834450E-3	-3.093207160784043E+0	193.208056841672110E-3	-5.866884020439491E+0
1.087000000000000E+3	196.750270653378970E-3	-2.863948159058124E+0	667.326358168449320E-3	-3.092195227087415E+0	160.377959782528830E-3	-5.869657321581175E+0
1.088000000000000E+3	175.878290120866750E-3	-2.879189285359838E+0	667.599801876195720E-3	-3.090574241282191E+0	134.357641777246820E-3	-5.866533248825924E+0
1.089000000000000E+3	158.813195362488220E-3	-2.889820775538298E+0	667.878330563273730E-3	-3.088863112190770E+0	113.091376923990040E-3	-5.856789312647227E+0
1.090000000000000E+3	144.023597558960410E-3	-2.898065997025556E+0	668.075351315684300E-3	-3.087216867635619E+0	94.805534762505611E-3	-5.843705871875994E+0
1.091000000000000E+3	131.709455037111460E-3	-2.885725266478007E+0	667.814914539671570E-3	-3.085345908369140E+0	79.769333891102356E-3	-5.792078691182666E+0
1.092000000000000E+3	125.101931417876210E-3	-2.894532016218659E+0	667.795472246929480E-3	-3.083046728488283E+0	70.982294377640934E-3	-5.780450871261043E+0
1.093000000000000E+3	113.882097069769330E-3	-2.917480837566695E+0	667.649282170415300E-3	-3.080770594453926E+0	57.045611842742594E-3	-5.784936073577269E+0
1.094000000000000E+3	104.358404326317840E-3	-2.913263942172781E+0	667.740639423110240E-3	-3.078347380822882E+0	45.566856725749456E-3	-5.724856934276046E+0
1.095000000000000E+3	97.242512647828613E-3	-2.907147726849404E+0	667.751155508113810E-3	-3.076140971356463E+0	37.207569119431121E-3	-5.645375360275864E+0
1.096000000000000E+3	90.823149171918416E-3	-2.909745072047469E+0	668.062978775093690E-3	-3.073885157355325E+0	29.747815923622415E-3	-5.575396796260732E+0
1.097000000000000E+3	84.903459391483152E-3	-2.908023865707151E+0	668.175814124659870E-3	-3.072136299489216E+0	23.192339036952343E-3	-5.449630576304827E+0
1.098000000000000E+3	79.360912078371745E-3	-2.908242793338716E+0	668.513416711149060E-3	-3.070426380609382E+0	17.760532195113071E-3	-5.280463222641002E+0
1.099000000000000E+3	74.173061236968429E-3	-2.899752981353133E+0	668.613057408980030E-3	-3.069573806414257E+0	14.012568817336903E-3	-4.960383936916155E+0
1.100000000000000E+3	69.714060207467343E-3	-2.895135128438404E+0	668.090987196210850E-3	-3.068549984546050E+0	12.313886759040387E-3	-4.614069313253452E+0
1.101000000000000E+3	65.426366764689409E-3	-2.885000023353296E+0	667.865730652529960E-3	-3.066937676922949E+0	12.520161479127273E-3	-4.233199359082990E+0
1.102000000000000E+3	61.569676434084446E-3	-2.874801013276972E+0	667.631601714741670E-3	-3.066129075611077E+0	13.819240025415699E-3	-3.946446785893523E+0
1.103000000000000E+3	58.031861754411461E-3	-2.867732818453456E+0	667.017138869164360E-3	-3.065543106023357E+0	15.683776602240566E-3	-3.739232015926820E+0
1.104000000000000E+3	54.415158446882758E-3	-2.859572719581636E+0	666.050953287708690E-3	-3.064701769005326E+0	17.676255720437361E-3	-3.570963367124479E+0
1.105000000000000E+3	50.948524146057945E-3	-2.844382424789703E+0	665.090847648008410E-3	-3.063848143193400E+0	20.485907390845725E-3	-3.456392199735483E+0
1.106000000000000E+3	48.180939765025119E-3	-2.832248766916413E+0	663.891487776319340E-3	-3.063076207291016E+0	22.643668854786220E-3	-3.388593901746987E+0
1.107000000000000E+3	44.983567502289996E-3	-2.823693586865738E+0	662.465294394229960E-3	-3.062121401319552E+0	24.949617683425643E-3	-3.326316140438450E+0
1.108000000000000E+3	42.001820932393602E-3	-2.802009471664936E+0	661.024255856021200E-3	-3.060841915613274E+0	27.001360326967972E-3	-3.286326138414539E+0
1.109000000000000E+3	39.468060221173412E-3	-2.788114640106864E+0	659.669692819481510E-3	-3.059475807875378E+0	28.613422153428270E-3	-3.248056737063530E+0
1.110000000000000E+3	36.429172596075886E-3	-2.765007827465040E+0	658.289819864302020E-3	-3.058204490637713E+0	30.553112313426844E-3	-3.208695463227972E+0
1.111000000000000E+3	34.213070358038652E-3	-2.738669354426627E+0	656.713233179311520E-3	-3.056785232674455E+0	32.081778188662868E-3	-3.185737406963519E+0
1.112000000000000E+3	31.640958260425761E-3	-2.722516898550308E+0	655.286719973979470E-3	-3.055261471306432E+0	33.545374768240148E-3	-3.155136110249769E+0
1.113000000000000E+3	29.113107150055054E-3	-2.689031121234340E+0	653.806431523550220E-3	-3.053790834111557E+0	35.020592377474277E-3	-3.137044054858111E+0
1.114000000000000E+3	26.898506167193342E-3	-2.651173018034713E+0	652.329648650601500E-3	-3.052306753625476E+0	36.121703578882024E-3	-3.121130360596652E+0
1.115000000000000E+3	24.780060765045565E-3	-2.614168353478252E+0	650.970050448436030E-3	-3.050854267888678E+0	36.971850039271496E-3	-3.103081217825822E+0
1.116000000000000E+3	22.605230164157986E-3	-2.564000252880616E+0	649.499745079729850E-3	-3.049562085370376E+0	37.972175432301185E-3	-3.081255476848029E+0
1.117000000000000E+3	20.687938770080135E-3	-2.520940152595716E+0	648.141028838754460E-3	-3.048322227657029E+0	38.752061811200944E-3	-3.065490989053644E+0
1.118000000000000E+3	18.445862881893444E-3	-2.462290137668508E+0	646.756521122881400E-3	-3.047276655992701E+0	39.591328700546574E-3	-3.041726293803907E+0
1.119000000000000E+3	16.444413248824299E-3	-2.381774216119422E+0	645.205446685675700E-3	-3.046316093182879E+0	40.444523651071471E-3	-3.023623803522263E+0
1.120000000000000E+3	14.668070488990862E-3	-2.281578548728661E+0	643.807830641859760E-3	-3.045167632350323E+0	41.287838212501204E-3	-3.002296045613100E+0
1.121000000000000E+3	13.109553281965398E-3	-2.168552102494765E+0	642.459328775343510E-3	-3.044482960238209E+0	42.134003838478838E-3	-2.988554974702450E+0
1.122000000000000E+3	11.553845913262840E-3	-2.020117795839937E+0	640.982061134588110E-3	-3.043988872115385E+0	42.808730357050080E-3	-2.972230343085177E+0
1.123000000000000E+3	10.456994250047719E-3	-1.838516844605710E+0	639.416005428012360E-3	-3.043750580698688E+0	43.463228744032426E-3	-2.960169683205547E+0
1.124000000000000E+3	9.628377746100101E-3	-1.603104183041299E+0	637.588026526248690E-3	-3.043384469363466E+0	44.065104799584746E-3	-2.944802114968312E+0
1.125000000000000E+3	9.575130736251309E-3	-1.340636779263064E+0	635.859415988893170E-3	-3.043009453786172E+0	44.794291626751054E-3	-2.931828627628805E+0
1.126000000000000E+3	10.218970635763032E-3	-1.103292432270870E+0	634.101557982954760E-3	-3.042740904350068E+0	45.482626433411229E-3	-2.919665830023255E+0
1.127000000000000E+3	11.198987578644933E-3	-899.535742784395520E-3	632.172355086005890E-3	-3.042651087490300E+0	46.040808482445683E-3	-2.907260034748727E+0
