Freq (Hz)	mic2/mic1_Real	mic2/mic1_Imag	mic3/mic1_Real	mic3/mic1_Imag	mic4/mic1_Real	mic4/mic1_Imag
557.000000000000110E+0	972.648985541026190E-3	-55.662349993850904E-3	707.826835360412020E-3	-12.264845188865817E-3	1.001138772015217E+0	-56.607165530071286E-3
558.000000000000110E+0	1.071587638326439E+0	47.992623378764157E-3	832.402542143197530E-3	-59.589270421399762E-3	1.025351908522921E+0	-14.058568039010752E-3
559.000000000000110E+0	875.194002810162350E-3	-15.147032180459657E-3	732.062079592792240E-3	43.148896509314139E-3	933.098573444459010E-3	-29.056402409103357E-3
560.000000000000110E+0	976.510849620022440E-3	25.903609698950399E-3	750.152555237337590E-3	9.015260984503285E-3	1.014836442330813E+0	-3.252538896622220E-3
561.000000000000110E+0	978.701984871656160E-3	16.211918064607533E-3	790.027938572692710E-3	6.890102775382945E-3	983.184049896617340E-3	-15.749901894538090E-3
562.000000000000110E+0	942.042589733038560E-3	12.076086962192856E-3	722.591325332312850E-3	34.979793968850620E-3	968.097570801911500E-3	-9.288541304928446E-3
563.000000000000110E+0	948.803358527296910E-3	6.970456639909054E-3	736.170603684053070E-3	-3.898277114235326E-3	988.281323651585720E-3	-32.392900207916818E-3
564.000000000000110E+0	968.437456349368950E-3	21.469973388271450E-3	795.067911069463840E-3	18.021949347862540E-3	1.010684930793252E+0	30.870546680118925E-3
565.000000000000110E+0	946.316091901551750E-3	29.947231133996090E-3	717.820662853906000E-3	27.591707475800524E-3	978.939727927639950E-3	-20.704642705418361E-3
566.000000000000110E+0	973.329226937005410E-3	29.718376574955161E-3	778.933450375020150E-3	15.485666266978169E-3	1.024294113939523E+0	-30.508529034874401E-3
567.000000000000110E+0	904.311208762756610E-3	19.499982151447038E-3	749.559267934809650E-3	-7.208451213961572E-3	971.739541398617290E-3	37.409721554855765E-3
568.000000000000110E+0	979.728042855909970E-3	5.196725363442051E-3	763.963903610912040E-3	24.651787131585078E-3	997.223663696027660E-3	-15.479798439277638E-3
569.000000000000110E+0	947.820257688100960E-3	49.735382262026458E-3	729.101502927026910E-3	11.942105605001222E-3	974.962725162511370E-3	-13.179402455299982E-3
570.000000000000110E+0	934.967635146983890E-3	32.938653531763111E-3	783.917137219800160E-3	22.818855778758702E-3	999.123097039438250E-3	4.636750175689183E-3
571.000000000000110E+0	982.000303707934450E-3	33.848449756180572E-3	768.477388274957710E-3	4.860181546455264E-3	1.010188623471094E+0	4.550123723534169E-3
572.000000000000110E+0	958.423714574490270E-3	15.644411760996162E-3	734.846533176044090E-3	4.616293763386295E-3	943.471899268941820E-3	-24.379896224827776E-3
573.000000000000110E+0	861.477970503030540E-3	95.512551467750340E-3	761.329360608152480E-3	83.476550276335604E-3	1.007261015325427E+0	57.851814237017345E-3
574.000000000000110E+0	979.621863241867730E-3	27.861978497811139E-3	734.887656743793750E-3	19.206840684386512E-3	948.976099021037630E-3	13.939824613027467E-3
575.000000000000110E+0	948.066832076660980E-3	36.967318834657710E-3	720.970286198842180E-3	-31.727909425509668E-3	1.041736090989978E+0	15.802308016132083E-3
576.000000000000110E+0	886.556507744614700E-3	132.009034694771430E-3	735.995901705164050E-3	85.359418581164997E-3	1.039552146853223E+0	86.051051514149476E-3
577.000000000000110E+0	886.291202234453120E-3	-29.225307082756339E-3	718.233069298065520E-3	1.527361639532470E-3	966.089639567343390E-3	41.708184616686926E-3
578.000000000000110E+0	961.470977149275210E-3	199.508424162534590E-3	831.270491747334360E-3	3.928212490081652E-3	1.014106810451000E+0	149.486666059239080E-3
579.000000000000110E+0	901.801971125523400E-3	137.316238721863830E-3	653.974427369668150E-3	66.637877364122119E-3	994.409835018421510E-3	88.427589117958810E-3
580.000000000000110E+0	831.477716084963240E-3	54.301771933739765E-3	694.633694991046100E-3	-3.764071321128898E-3	978.020479469277840E-3	2.883556947761151E-3
581.000000000000110E+0	1.035055034081809E+0	108.691688521823360E-3	806.381905183383150E-3	83.640724971947952E-3	974.326703549672660E-3	40.731470079940442E-3
582.000000000000110E+0	946.640359123509630E-3	-29.384342490892289E-3	692.086662375820730E-3	53.066692556224745E-3	903.651915481802900E-3	21.988308271624825E-3
583.000000000000110E+0	939.519595929992010E-3	11.876675361648048E-3	799.725745435278970E-3	-34.699270738332559E-3	1.070977374545344E+0	1.178267315109222E-3
584.000000000000110E+0	969.681202780899640E-3	-8.685229790939138E-3	747.083328048718910E-3	53.675082140142397E-3	912.843078975938860E-3	31.154815787090128E-3
585.000000000000110E+0	970.880886174819490E-3	24.106310777171479E-3	702.092096490658850E-3	17.651270180345537E-3	1.067415911100177E+0	-50.805238353404884E-3
586.000000000000110E+0	964.356717558815580E-3	70.467255314137653E-3	833.178866003251080E-3	57.561017999805467E-3	972.292004337916290E-3	69.271736923681215E-3
587.000000000000110E+0	976.071538579482810E-3	92.112822979057971E-3	714.524872020700030E-3	61.273017806067344E-3	1.021750221287880E+0	26.361573569363018E-3
588.000000000000110E+0	890.150621494254950E-3	-55.197020250133060E-3	701.649740119915990E-3	-20.195875329594794E-3	938.422279083703680E-3	-6.429804880959488E-3
589.000000000000110E+0	968.025147486937020E-3	5.250691486700702E-3	801.166539756621550E-3	-203.407550962353960E-6	1.058381023499585E+0	20.794972345785926E-3
590.000000000000110E+0	989.768002098563410E-3	18.816278179573001E-3	746.593393163029200E-3	39.620171257265108E-3	945.638164770791770E-3	25.997335991981098E-3
591.000000000000110E+0	909.076309445352890E-3	70.249422008476919E-3	777.699569552360300E-3	14.886671158079583E-3	1.011985872612769E+0	5.320406556709793E-3
592.000000000000110E+0	951.001632385125360E-3	32.046566881810325E-3	764.725485971620820E-3	46.426602854323096E-3	934.941411299385570E-3	41.356866427106412E-3
593.000000000000110E+0	935.512362054502060E-3	23.072583152320518E-3	710.907341857101800E-3	18.514191286343139E-3	966.084921975934100E-3	3.710931944740583E-3
594.000000000000110E+0	829.868654719301490E-3	-1.731126135691779E-3	709.580726326604850E-3	11.051640923676607E-3	896.587547594312140E-3	-75.817532014809536E-3
595.000000000000110E+0	989.299439344217930E-3	83.084622786589526E-3	734.045617904807270E-3	36.186771874428633E-3	1.014509216729530E+0	-26.423929509050224E-3
596.000000000000110E+0	902.062508558414970E-3	45.451178159924110E-3	733.829801306033920E-3	3.986232686030606E-3	1.009422011843924E+0	46.481163758849975E-3
597.000000000000110E+0	988.727376110183690E-3	-34.145267971444564E-3	762.538052725131640E-3	31.290140458208798E-3	1.015833194033180E+0	-10.293926817750260E-3
598.000000000000110E+0	967.222236901036370E-3	100.133374727801050E-3	779.225154422731770E-3	55.385837671868832E-3	1.083196963756349E+0	2.095684256372943E-3
599.000000000000110E+0	943.543192263470500E-3	64.769426468422792E-3	755.929495936382810E-3	59.506481704753207E-3	982.263971631793020E-3	27.076399898145795E-3
600.000000000000110E+0	943.501577441772880E-3	43.704048297770047E-3	744.529983913319810E-3	40.435220848730739E-3	975.556364085711560E-3	7.433589825604991E-3
601.000000000000110E+0	943.186898761070540E-3	17.754100232856545E-3	719.023223695347550E-3	29.244303583256845E-3	949.500246280606030E-3	26.262065035901869E-3
602.000000000000110E+0	923.040743155708940E-3	37.618339140912373E-3	776.806777961434270E-3	69.424884639618920E-3	1.155009613057367E+0	90.714182011223152E-3
603.000000000000110E+0	974.377750143221480E-3	65.477370195492060E-3	737.269659116977390E-3	78.502666992619055E-3	967.961601666071040E-3	65.267681549012552E-3
604.000000000000110E+0	944.427499090393250E-3	80.529876277098178E-3	742.366703256371660E-3	49.143567972543392E-3	955.129446147973460E-3	3.196599516541624E-3
605.000000000000110E+0	998.180413197885860E-3	13.470658678007119E-3	763.784955749511330E-3	30.118372913767438E-3	964.900898339833060E-3	43.921649603250339E-3
606.000000000000110E+0	992.242861247395580E-3	69.266140002010118E-3	748.382611742970720E-3	8.572451547225322E-3	987.951089652502000E-3	19.321004426465831E-3
607.000000000000110E+0	970.995732622450870E-3	73.381431136869693E-3	787.527941893652940E-3	57.506810910512338E-3	989.559600599750230E-3	43.781456380906580E-3
608.000000000000110E+0	976.898785642404290E-3	117.761762720216560E-3	809.310180299615990E-3	59.354294836977968E-3	1.005883079752695E+0	84.125239833927640E-3
609.000000000000110E+0	914.814205361476060E-3	72.913353498589281E-3	759.638296910943760E-3	34.145144989186700E-3	973.247038058079660E-3	47.575841525757466E-3
610.000000000000110E+0	909.183603930420750E-3	-25.036368389275386E-3	756.160463338953590E-3	18.223999180255780E-3	975.723037496456500E-3	4.677287027566592E-3
611.000000000000110E+0	888.972419807145360E-3	5.442408330961057E-3	699.561189658803540E-3	43.393773625974220E-3	982.796670696217010E-3	15.666893043375370E-3
612.000000000000110E+0	915.779841806912300E-3	34.904722477888270E-3	761.970533166169920E-3	47.120238802551763E-3	999.763055277824610E-3	36.453887984885414E-3
613.000000000000110E+0	868.078814699034700E-3	5.177816552756624E-3	733.065379388208700E-3	12.034399071598869E-3	1.015696742374616E+0	18.838625193033851E-3
614.000000000000110E+0	943.887999012217760E-3	-18.129990274242058E-3	756.239307617296740E-3	16.130628061715526E-3	984.524477537902180E-3	-14.046031698086105E-3
615.000000000000110E+0	869.970506721852050E-3	24.162252857142845E-3	741.764279112803510E-3	23.714453704388596E-3	1.048660404095091E+0	19.027146266758849E-3
616.000000000000110E+0	884.123602861795480E-3	65.382490946845700E-3	775.787147345041950E-3	40.430643583356372E-3	1.066112886880973E+0	20.482534071824113E-3
617.000000000000110E+0	929.596482572115130E-3	38.354002606814347E-3	750.686718405059070E-3	39.134335354729856E-3	992.477401726963190E-3	16.326306607080919E-3
618.000000000000110E+0	889.306881567620610E-3	21.286059582294643E-3	712.726721383201480E-3	225.671300483721900E-6	925.883430874433810E-3	-1.095731451078054E-3
619.000000000000110E+0	954.197334020008720E-3	-36.905911044100154E-3	777.951731375879810E-3	-23.110776969746998E-3	1.013274195054808E+0	38.663401363373401E-3
620.000000000000110E+0	999.895669296981930E-3	-2.574037291828824E-3	785.769333444668260E-3	19.242901953119791E-3	1.001567084014656E+0	-26.349130607909197E-3
621.000000000000110E+0	971.284069128948050E-3	22.248581489512739E-3	729.537889318614300E-3	54.791683419078224E-3	1.024069851833567E+0	44.507303852265243E-3
622.000000000000110E+0	917.769591231934020E-3	22.194561238668826E-3	756.975978057386810E-3	-22.878149141473753E-3	1.003493178661972E+0	4.839234542834141E-3
