Freq (Hz)	mic1(Pa^2 )	mic2(Pa^2 )	mic3(Pa^2 )	mic4(Pa^2 )
912.000000000000110E+0	1.166669462587404E-6	589.098259145542530E-9	237.500746972045230E-9	633.060104661741350E-9
913.000000000000110E+0	1.189332458479599E-6	592.672884304784850E-9	235.365888449947480E-9	647.646357216016770E-9
914.000000000000110E+0	1.227083451620378E-6	618.556701140199680E-9	243.897921948996480E-9	666.144267545761780E-9
915.000000000000110E+0	1.265556494329388E-6	622.122662573849350E-9	242.550354624981700E-9	668.795348812253480E-9
916.000000000000110E+0	1.273606946518163E-6	622.632800474400550E-9	247.851764678588510E-9	682.294811859237350E-9
917.000000000000110E+0	1.311194305553113E-6	645.614941255432000E-9	248.338234638270360E-9	692.103130589997870E-9
918.000000000000110E+0	1.342226452173995E-6	656.570498630528700E-9	252.953757256419020E-9	707.268677235311130E-9
919.000000000000110E+0	1.366395960658607E-6	642.848550869999980E-9	252.130234241529510E-9	701.733357859059090E-9
920.000000000000110E+0	1.396401749771052E-6	670.323455684496670E-9	259.428121868735260E-9	729.731941416077520E-9
921.000000000000110E+0	1.422383837634985E-6	671.486234995959320E-9	262.806164010498090E-9	732.757807603419220E-9
922.000000000000110E+0	1.454812739793435E-6	680.893197375494480E-9	252.363910992051510E-9	728.451471366808390E-9
923.000000000000110E+0	1.484814443389226E-6	696.737501567665090E-9	262.381523937656170E-9	753.706394270948250E-9
924.000000000000110E+0	1.540175968802927E-6	695.794032828887840E-9	266.189823369660980E-9	770.979162088747050E-9
925.000000000000110E+0	1.550484150453014E-6	709.408543525905290E-9	262.163421420189890E-9	789.483042869166150E-9
926.000000000000110E+0	1.597106685800696E-6	724.279435425624570E-9	267.943356795688190E-9	811.765369107083230E-9
927.000000000000110E+0	1.627807711241083E-6	713.597941384049590E-9	262.691957298513030E-9	797.463049927353050E-9
928.000000000000110E+0	1.664388282902895E-6	737.255269565165020E-9	265.174098856616990E-9	822.305689799649440E-9
929.000000000000110E+0	1.693263468255052E-6	739.655267953931180E-9	264.883217453804040E-9	822.709042761624030E-9
930.000000000000110E+0	1.765483083573292E-6	761.911247696500580E-9	273.199316223719500E-9	836.038340096382690E-9
931.000000000000110E+0	1.775055136404963E-6	760.071345481642370E-9	269.173285432549470E-9	847.660970385069680E-9
932.000000000000110E+0	1.797459817903043E-6	769.691145723408780E-9	270.969427433969800E-9	872.025031867373740E-9
933.000000000000110E+0	1.854917389101697E-6	801.807175916563950E-9	279.821150107949020E-9	893.128768134922960E-9
934.000000000000110E+0	1.921756948646245E-6	806.727007776111690E-9	281.736381535220300E-9	911.612296660925530E-9
935.000000000000110E+0	1.963636582365274E-6	806.131062770466590E-9	274.145690846475690E-9	921.256356308128400E-9
936.000000000000110E+0	2.001673312353355E-6	838.579918401438990E-9	282.355157113325280E-9	946.816294207560560E-9
937.000000000000110E+0	2.089622358356836E-6	854.278132560707960E-9	290.919095971812830E-9	989.320692923769990E-9
938.000000000000110E+0	2.142178749352089E-6	863.108084733938630E-9	283.284641689853680E-9	1.012475368896039E-6
939.000000000000110E+0	2.172922209230622E-6	860.916179102310590E-9	286.098498758023770E-9	1.017649926796078E-6
940.000000000000110E+0	2.239111822679965E-6	882.965762669796870E-9	285.956843699743430E-9	1.050267837331123E-6
941.000000000000110E+0	2.309905167182581E-6	894.138001287725800E-9	291.942212461531930E-9	1.088289745987327E-6
942.000000000000110E+0	2.383944231873786E-6	909.648389745209770E-9	295.671829078746080E-9	1.106031672244144E-6
943.000000000000110E+0	2.433384095192297E-6	925.854278674741630E-9	296.862148682109470E-9	1.130170858574866E-6
944.000000000000110E+0	2.496019603174168E-6	928.722324189158530E-9	301.979168175074680E-9	1.166040600285620E-6
945.000000000000110E+0	2.610396769525758E-6	956.120945456218830E-9	306.994833781143610E-9	1.202909098717125E-6
946.000000000000110E+0	2.711616503379598E-6	995.568352721893800E-9	316.678801786080560E-9	1.245059572251225E-6
947.000000000000110E+0	2.765755089241825E-6	999.265447848036290E-9	313.084527354485840E-9	1.250873530040124E-6
948.000000000000110E+0	2.842891446539227E-6	1.021155047341810E-6	309.413229610792360E-9	1.286697275515992E-6
949.000000000000110E+0	2.960528771352853E-6	1.053257817867597E-6	321.471491210959160E-9	1.348934092475754E-6
950.000000000000110E+0	3.075762665325639E-6	1.076317613035609E-6	325.057890268134520E-9	1.386205819432367E-6
951.000000000000110E+0	3.160635514964898E-6	1.083763302977153E-6	335.229532057215770E-9	1.438733224340616E-6
952.000000000000110E+0	3.255507715023388E-6	1.097323534321921E-6	329.698505857824540E-9	1.469919190930108E-6
953.000000000000110E+0	3.398428729778063E-6	1.143815992820699E-6	344.626427672111740E-9	1.546956617529138E-6
954.000000000000110E+0	3.527588222090297E-6	1.170253929044878E-6	354.742936514181370E-9	1.599947624288731E-6
955.000000000000110E+0	3.643740168725037E-6	1.206855407393893E-6	363.095324143130350E-9	1.639118611459637E-6
956.000000000000110E+0	3.799778062143273E-6	1.248203685177340E-6	374.070004974362090E-9	1.708623152463968E-6
957.000000000000110E+0	3.975993816915612E-6	1.282026002822621E-6	390.041519688036680E-9	1.796295232484318E-6
958.000000000000110E+0	4.146138114697087E-6	1.349423729610320E-6	403.962516392006260E-9	1.839915179930115E-6
959.000000000000110E+0	4.298635260995321E-6	1.417837468550147E-6	429.127906483756560E-9	1.900742020178605E-6
960.000000000000110E+0	4.501571778976902E-6	1.458250285622506E-6	440.549018340759660E-9	1.981822157338245E-6
961.000000000000110E+0	4.744147235820334E-6	1.526046184761896E-6	463.314683003120240E-9	2.076162334997655E-6
962.000000000000110E+0	4.917453515444789E-6	1.608252359311073E-6	476.257892788717520E-9	2.170630623792383E-6
963.000000000000110E+0	5.168420062508227E-6	1.711887989347598E-6	503.868912884561530E-9	2.254601333767730E-6
964.000000000000110E+0	5.472086729430467E-6	1.809430915350009E-6	538.311904638251800E-9	2.387868786484415E-6
965.000000000000110E+0	5.722597304096393E-6	1.907650485171127E-6	569.993775267328700E-9	2.460425309056730E-6
966.000000000000110E+0	5.978079870633404E-6	1.995086462158964E-6	604.571479705440470E-9	2.606943348811706E-6
967.000000000000110E+0	6.333036717243331E-6	2.083823474379629E-6	649.494592701575010E-9	2.748919138418325E-6
968.000000000000110E+0	6.691509795907385E-6	2.243381427805739E-6	697.944744298212370E-9	2.909642550508902E-6
969.000000000000110E+0	7.011109481691889E-6	2.364208478673286E-6	753.295080501166200E-9	3.082992108760609E-6
970.000000000000110E+0	7.376839386422407E-6	2.505743414053400E-6	817.679015478933420E-9	3.255559985049256E-6
971.000000000000110E+0	7.801222796221195E-6	2.671960261084772E-6	927.374299900689470E-9	3.475290575472108E-6
972.000000000000110E+0	8.243751712156891E-6	2.821750729814307E-6	1.029597976819285E-6	3.717327485408025E-6
973.000000000000110E+0	8.537349536714500E-6	2.945907020344532E-6	1.146524850251091E-6	3.899448654390325E-6
974.000000000000110E+0	8.861190509810983E-6	3.025287910477607E-6	1.252608299759148E-6	4.089909901173189E-6
975.000000000000110E+0	9.059363451351335E-6	3.120395100138609E-6	1.408291911245101E-6	4.257220404886429E-6
976.000000000000110E+0	9.027021647325549E-6	3.148530154652294E-6	1.532471772082939E-6	4.336413296046423E-6
977.000000000000110E+0	8.808278654778667E-6	3.044027682449417E-6	1.635478672645640E-6	4.285031119561592E-6
978.000000000000110E+0	8.448988026030634E-6	2.953362040063088E-6	1.762968115831206E-6	4.144248912973262E-6
979.000000000000110E+0	7.745504727453508E-6	2.709435607885329E-6	1.824918902830614E-6	3.899923064365019E-6
980.000000000000110E+0	6.912061598530807E-6	2.368227599922304E-6	1.850502903404849E-6	3.526913891142566E-6
981.000000000000110E+0	5.963238652724665E-6	2.002210310498921E-6	1.834756625700067E-6	3.056094192416736E-6
982.000000000000110E+0	5.007574716328328E-6	1.633949934327588E-6	1.808840319814551E-6	2.570024376907245E-6
983.000000000000110E+0	4.129976511223533E-6	1.273963863670752E-6	1.742878506837623E-6	2.104729671914360E-6
984.000000000000110E+0	3.351813034996662E-6	940.339716637482070E-9	1.641908590314266E-6	1.678595450753962E-6
985.000000000000110E+0	2.820357207580537E-6	712.088628904988600E-9	1.567038684177178E-6	1.325726122036578E-6
986.000000000000110E+0	2.421781171550853E-6	508.134665408383720E-9	1.456398414417924E-6	1.002387537751426E-6
987.000000000000110E+0	2.177578427641220E-6	379.722975812589580E-9	1.378573545062415E-6	739.373299160477370E-9
988.000000000000110E+0	2.042118580106300E-6	267.199482737278160E-9	1.305992896802724E-6	554.122703976560060E-9
989.000000000000110E+0	2.008084273558869E-6	196.302964194695220E-9	1.244512517379452E-6	409.762393799935780E-9
990.000000000000110E+0	2.039068650909641E-6	151.814547691614590E-9	1.214414101156611E-6	294.967381625152270E-9
991.000000000000110E+0	2.146261998770129E-6	123.237553004336360E-9	1.172467774219183E-6	202.720928746505680E-9
992.000000000000110E+0	2.313406618000165E-6	117.240406848309030E-9	1.179527620919150E-6	137.676417569834980E-9
993.000000000000110E+0	2.527930269613914E-6	113.044852897531470E-9	1.167960931032483E-6	89.272767609041421E-9
994.000000000000110E+0	2.754557032546785E-6	120.614445063250510E-9	1.171749127426030E-6	61.585678584539835E-9
995.000000000000110E+0	3.005030421663275E-6	135.606546111581320E-9	1.170795674257529E-6	33.331954440507745E-9
996.000000000000110E+0	3.334983495854667E-6	149.386666374463810E-9	1.170206714993680E-6	17.458648825134090E-9
997.000000000000110E+0	3.625648324688938E-6	167.460001373188520E-9	1.177856589950300E-6	7.118836856943113E-9
998.000000000000110E+0	3.978177848801807E-6	194.910681152123810E-9	1.186480236274884E-6	1.942378498797649E-9
999.000000000000110E+0	4.436039102269435E-6	236.823458228556220E-9	1.235581558814083E-6	378.698892485102090E-12
1.000000000000000E+3	4.790968167506967E-6	252.634643258671330E-9	1.289901242488675E-6	1.373400188538046E-9
1.001000000000000E+3	5.138167176779011E-6	284.159696699828710E-9	1.343960140713421E-6	4.825659857255769E-9
1.002000000000000E+3	5.585247151759168E-6	318.362404940884710E-9	1.401009828293244E-6	9.523679433024165E-9
1.003000000000000E+3	6.135073850048275E-6	351.866221117015900E-9	1.482256105730903E-6	17.512929220024547E-9
1.004000000000000E+3	6.610707927833441E-6	384.262410313949990E-9	1.547807667359312E-6	24.443466989206589E-9
1.005000000000000E+3	7.139175158230457E-6	403.711792530418270E-9	1.631915159569729E-6	29.238153755733872E-9
1.006000000000000E+3	7.716071845343477E-6	434.382301352450920E-9	1.721426736320046E-6	36.669986403752011E-9
1.007000000000000E+3	8.316860685775835E-6	474.214191720012010E-9	1.815155306234161E-6	45.886337367610925E-9
1.008000000000000E+3	8.954729935449433E-6	503.069351456957540E-9	1.933889274528419E-6	53.158830669373754E-9
1.009000000000000E+3	9.664841481297653E-6	533.718683536572480E-9	2.061863791925746E-6	60.453736655468547E-9
1.010000000000000E+3	10.385999327261695E-6	564.422256364760020E-9	2.227220995918548E-6	63.955640483289072E-9
1.011000000000000E+3	11.123683188757105E-6	579.470800955378500E-9	2.376925602251104E-6	71.869359000665581E-9
1.012000000000000E+3	11.973376642968201E-6	611.835255250873900E-9	2.550147451912242E-6	78.602485310788581E-9
1.013000000000000E+3	12.989027400631633E-6	660.901820751929500E-9	2.731512298914862E-6	80.898063443617059E-9
1.014000000000000E+3	13.922469368943946E-6	701.284997136640880E-9	2.922011826316784E-6	86.349321095736720E-9
1.015000000000000E+3	14.925354185098294E-6	734.363868584695640E-9	3.134669045495603E-6	91.025125864523608E-9
1.016000000000000E+3	16.182021620032237E-6	766.883290872981340E-9	3.420786357040097E-6	97.202774718131606E-9
1.017000000000000E+3	17.412142214489481E-6	795.074156022835770E-9	3.686804559914792E-6	104.826594042189520E-9
1.018000000000000E+3	18.733595510500262E-6	834.521178756515590E-9	4.010903334935128E-6	108.629578119490960E-9
1.019000000000000E+3	20.267010253439842E-6	888.524680219434160E-9	4.389529367210144E-6	113.079784436907390E-9
1.020000000000000E+3	21.919196178195452E-6	921.010299868152060E-9	4.846660417171424E-6	118.306015561300470E-9
1.021000000000000E+3	23.512413025055381E-6	953.233163471513340E-9	5.311602024470503E-6	116.166101005267360E-9
1.022000000000000E+3	25.395254089504784E-6	1.012514613174038E-6	5.772299269156775E-6	121.046084508551640E-9
1.023000000000000E+3	27.687133699512498E-6	1.075698791491645E-6	6.330236953292206E-6	124.590226536315750E-9
1.024000000000000E+3	29.944705222029618E-6	1.161354030297772E-6	6.912511823487770E-6	126.343600285442360E-9
1.025000000000000E+3	32.484399906908948E-6	1.214174215464510E-6	7.560026363888849E-6	130.843015612528920E-9
1.026000000000000E+3	35.398597841760488E-6	1.302109902864949E-6	8.296934986472231E-6	131.827485343244690E-9
1.027000000000000E+3	38.480920151277449E-6	1.373657016896623E-6	9.176398727919027E-6	138.591251294598730E-9
1.028000000000000E+3	42.037672684248132E-6	1.467745698534728E-6	10.210524043710811E-6	148.144974490567010E-9
1.029000000000000E+3	46.067272324769090E-6	1.566686414213874E-6	11.392188055668553E-6	154.436929607673910E-9
1.030000000000000E+3	50.229837754801216E-6	1.672353334021564E-6	12.663523799053870E-6	158.117296477209070E-9
1.031000000000000E+3	54.601768923810679E-6	1.770525808550498E-6	14.058216737379669E-6	164.261262647059840E-9
1.032000000000000E+3	59.907247388906467E-6	1.887132006908657E-6	15.724841738668994E-6	188.819880173347790E-9
1.033000000000000E+3	65.948990642380098E-6	2.017653661523787E-6	17.548365686105724E-6	215.501582647130480E-9
1.034000000000000E+3	72.307202028058288E-6	2.185284128065600E-6	19.501546441954140E-6	243.082292253082730E-9
1.035000000000000E+3	79.990246729331978E-6	2.345180105827995E-6	21.860819416991756E-6	286.484879151826130E-9
1.036000000000000E+3	88.369405376874179E-6	2.537202562282540E-6	24.641690630934321E-6	341.385555885404000E-9
1.037000000000000E+3	97.328146000143603E-6	2.734654800838145E-6	27.647988636461401E-6	405.427411530007870E-9
1.038000000000000E+3	108.142502086010360E-6	2.981444566758629E-6	31.283451499603552E-6	494.786126661884120E-9
1.039000000000000E+3	120.570695706864830E-6	3.254633677576172E-6	35.587073765698190E-6	607.357334013935830E-9
1.040000000000000E+3	134.385571376438240E-6	3.557668204943618E-6	40.442947090019681E-6	734.671314443468390E-9
1.041000000000000E+3	150.460397076466320E-6	3.916579395386638E-6	46.060568794391872E-6	911.571869638469090E-9
1.042000000000000E+3	169.367528599033760E-6	4.321875853231871E-6	52.890205746246798E-6	1.141533665547921E-6
1.043000000000000E+3	190.295910495578260E-6	4.763091397487438E-6	60.340841133776286E-6	1.402045361407058E-6
1.044000000000000E+3	214.673080663471120E-6	5.302923717584577E-6	69.248003140753809E-6	1.748487404896247E-6
1.045000000000000E+3	243.829409508038980E-6	5.941099120600228E-6	79.857505442872768E-6	2.217867214924730E-6
1.046000000000000E+3	275.257378012907590E-6	6.641176257390351E-6	91.468266177569934E-6	2.773905146279720E-6
1.047000000000000E+3	312.273559011540080E-6	7.453537637978447E-6	105.229549285651770E-6	3.499591511492405E-6
1.048000000000000E+3	357.689297773922500E-6	8.464022761543215E-6	122.473691002376900E-6	4.440594724856068E-6
1.049000000000000E+3	408.919115959207020E-6	9.630946451290837E-6	141.925507499240980E-6	5.599916564151741E-6
1.050000000000000E+3	467.888358281187880E-6	10.975500288673521E-6	164.599155227030830E-6	7.023005041507924E-6
1.051000000000000E+3	540.067580354079220E-6	12.644844547369458E-6	192.605781992876230E-6	8.817775912349373E-6
1.052000000000000E+3	621.838883666174510E-6	14.626707376410867E-6	225.174708035582440E-6	11.186430565638630E-6
1.053000000000000E+3	714.081956570707930E-6	16.923362477822901E-6	261.997245279533910E-6	14.074567205066421E-6
1.054000000000000E+3	822.052548986219210E-6	19.672894377302637E-6	305.846527203580190E-6	17.783450529422555E-6
1.055000000000000E+3	942.895818440731220E-6	22.816658301770209E-6	355.430351755741560E-6	22.430208657162194E-6
1.056000000000000E+3	1.075112091122349E-3	26.500793293417569E-6	409.563497286776530E-6	27.971080737816904E-6
1.057000000000000E+3	1.223360925895017E-3	31.088788318232535E-6	471.452997729400480E-6	35.039356106366835E-6
1.058000000000000E+3	1.376996154945319E-3	36.182361297104925E-6	536.421102918460030E-6	43.524979165726296E-6
1.059000000000000E+3	1.527926202541882E-3	41.819247733470152E-6	600.786852461388330E-6	53.252859246004783E-6
1.060000000000000E+3	1.680543852778379E-3	47.943761561094546E-6	667.235501048144130E-6	64.608630194174475E-6
1.061000000000000E+3	1.815233303949490E-3	54.465914101597558E-6	727.608239233081730E-6	76.956837380317444E-6
1.062000000000000E+3	1.920285802969872E-3	61.196480770515170E-6	776.257668386901410E-6	90.209759042411501E-6
1.063000000000000E+3	2.000064842231148E-3	68.470542941666913E-6	816.159804018513880E-6	104.819550935694950E-6
1.064000000000000E+3	2.033735733276689E-3	75.585190542564625E-6	837.631399096661240E-6	119.829644737450180E-6
1.065000000000000E+3	2.026149914923031E-3	82.890592064395761E-6	842.024943359700710E-6	135.284610029898260E-6
1.066000000000000E+3	2.003870112559178E-3	91.372998559395170E-6	840.133932047825710E-6	152.701635823388010E-6
1.067000000000000E+3	1.948169433926604E-3	101.110591271335930E-6	823.303460571908250E-6	171.704803756408230E-6
1.068000000000000E+3	1.865660003438090E-3	111.932294591913430E-6	794.876240332163160E-6	192.386194848446610E-6
1.069000000000000E+3	1.779812681312579E-3	126.211854193949230E-6	764.611663717920140E-6	218.314129082620130E-6
1.070000000000000E+3	1.681908944204203E-3	144.765956266191730E-6	728.927138977988170E-6	250.414057103065620E-6
1.071000000000000E+3	1.575082405191726E-3	170.502170726144620E-6	688.030549680447930E-6	293.371713288495390E-6
1.072000000000000E+3	1.471026547364851E-3	208.778406141263020E-6	647.598249397604880E-6	355.252224125540630E-6
1.073000000000000E+3	1.353632427962578E-3	267.221140856413710E-6	600.501245100547200E-6	446.784944052074180E-6
1.074000000000000E+3	1.232220952805721E-3	361.143451151012620E-6	551.129931405387090E-6	590.070165149345530E-6
1.075000000000000E+3	1.113333664834673E-3	520.382326986882560E-6	502.736088051994020E-6	826.344003925055280E-6
1.076000000000000E+3	986.987057952408650E-6	780.217860084671170E-6	449.073517846531360E-6	1.197500010050728E-3
1.077000000000000E+3	915.714133578705370E-6	1.111997685769000E-3	414.054710525272210E-6	1.642898615870297E-3
1.078000000000000E+3	1.007595767021419E-3	1.281299108651454E-3	441.865101378326030E-6	1.814305061397423E-3
1.079000000000000E+3	1.196968626800312E-3	1.076708216778990E-3	513.341150287416140E-6	1.451092989122415E-3
1.080000000000000E+3	1.314953530567862E-3	700.124473584483040E-6	562.715864170668600E-6	890.244441894092060E-6
1.081000000000000E+3	1.334986205459540E-3	411.356030488132400E-6	575.376305357190440E-6	488.762857416254110E-6
1.082000000000000E+3	1.301315046821482E-3	247.870240919585900E-6	565.464701585072810E-6	273.021831346439580E-6
1.083000000000000E+3	1.262114253453649E-3	159.625661271309780E-6	552.688611519651500E-6	161.859869235015360E-6
1.084000000000000E+3	1.233029124471887E-3	109.612201452450320E-6	543.119255330324700E-6	101.443116690161520E-6
1.085000000000000E+3	1.200146077312171E-3	78.247297618705069E-6	530.916396014527690E-6	65.537749287065329E-6
1.086000000000000E+3	1.173862583695434E-3	58.312132232960638E-6	521.471048781205120E-6	43.819530944547065E-6
1.087000000000000E+3	1.161541267453343E-3	44.964039481633076E-6	517.262747344505720E-6	29.876107349598273E-6
1.088000000000000E+3	1.145956672718259E-3	35.448075881024137E-6	510.740851288673650E-6	20.686782144419843E-6
1.089000000000000E+3	1.136008618617262E-3	28.651990191884071E-6	506.729668032296940E-6	14.529163393261770E-6
1.090000000000000E+3	1.130253894689329E-3	23.444626490270951E-6	504.460202254879600E-6	10.158822437048557E-6
1.091000000000000E+3	1.122191408165898E-3	19.467071280568401E-6	500.471288405225320E-6	7.140627831348969E-6
1.092000000000000E+3	1.129362947079032E-3	17.675062421178682E-6	503.640301556297910E-6	5.690162144309854E-6
1.093000000000000E+3	1.139581854793303E-3	14.779382921646601E-6	507.974952387795590E-6	3.708399706566881E-6
1.094000000000000E+3	1.141938603077322E-3	12.436483765000033E-6	509.164799765285670E-6	2.371049798831151E-6
1.095000000000000E+3	1.152511802620657E-3	10.898274074562568E-6	513.895338238440510E-6	1.595540915685866E-6
1.096000000000000E+3	1.169151428809163E-3	9.644148242641091E-6	521.801803790599960E-6	1.034620015665256E-6
1.097000000000000E+3	1.183425462802137E-3	8.530837721162524E-6	528.350852343992390E-6	636.546220580175770E-9
1.098000000000000E+3	1.211785595450489E-3	7.632012735370935E-6	541.559328669585310E-6	382.241136389646810E-9
1.099000000000000E+3	1.237267816117322E-3	6.807005828977954E-6	553.112436638363620E-6	242.939677371986610E-9
1.100000000000000E+3	1.244193190021879E-3	6.046841342328371E-6	555.340115072847170E-6	188.658715826296090E-9
1.101000000000000E+3	1.290959713144585E-3	5.526094367956857E-6	575.825652990721140E-6	202.363439689317320E-9
1.102000000000000E+3	1.329231121081901E-3	5.038882632934344E-6	592.480787055074480E-6	253.844961651551140E-9
1.103000000000000E+3	1.367680373465491E-3	4.605933056708578E-6	608.497223692711760E-6	336.422983321299620E-9
1.104000000000000E+3	1.417959433501000E-3	4.198591304920400E-6	629.040654760990850E-6	443.041138508560140E-9
1.105000000000000E+3	1.467236346427139E-3	3.808581844498369E-6	649.025887719860530E-6	615.758424962718430E-9
1.106000000000000E+3	1.520419950861980E-3	3.529507362405829E-6	670.127993607102590E-6	779.573569937777030E-9
1.107000000000000E+3	1.589175935553525E-3	3.215731404489588E-6	697.426174237749130E-6	989.235571440558100E-9
1.108000000000000E+3	1.654829768723820E-3	2.919372824695120E-6	723.082942525425110E-6	1.206492387301338E-6
1.109000000000000E+3	1.728233084157856E-3	2.692116668835867E-6	752.065000921793140E-6	1.414952651980191E-6
1.110000000000000E+3	1.815546807849405E-3	2.409384228654724E-6	786.759015504331700E-6	1.694799615075268E-6
1.111000000000000E+3	1.904587585762005E-3	2.229384843335040E-6	821.395812730642600E-6	1.960278645444801E-6
1.112000000000000E+3	2.010593396721860E-3	2.012906031234966E-6	863.350182561293260E-6	2.262504962360475E-6
1.113000000000000E+3	2.125931840453879E-3	1.801882431607872E-6	908.756883216858950E-6	2.607331826211759E-6
1.114000000000000E+3	2.246960411057415E-3	1.625742421250002E-6	956.157985292922140E-6	2.931783256254874E-6
1.115000000000000E+3	2.393545163112738E-3	1.469759746121016E-6	1.014293501162510E-3	3.271779198124235E-6
1.116000000000000E+3	2.547295072247025E-3	1.301658635859577E-6	1.074576219536389E-3	3.672909322240136E-6
1.117000000000000E+3	2.719369890953208E-3	1.163865304200739E-6	1.142371377189630E-3	4.083738362994319E-6
1.118000000000000E+3	2.925863253750210E-3	995.524506039496510E-9	1.223871036885921E-3	4.586212523760575E-6
1.119000000000000E+3	3.141330283806509E-3	849.474526100877600E-9	1.307704598816028E-3	5.138460803456906E-6
1.120000000000000E+3	3.390242378966461E-3	729.418363528426870E-9	1.405216555577432E-3	5.779297286357497E-6
1.121000000000000E+3	3.678886571442217E-3	632.254828688109560E-9	1.518475107921256E-3	6.531032688969250E-6
1.122000000000000E+3	3.980392442405688E-3	531.347820067601210E-9	1.635376088834422E-3	7.294416981171316E-6
1.123000000000000E+3	4.344757094777082E-3	475.093537427729580E-9	1.776366225161874E-3	8.207473134620107E-6
1.124000000000000E+3	4.758700239412017E-3	441.158199427374170E-9	1.934499643157820E-3	9.240127467789765E-6
1.125000000000000E+3	5.208469225933427E-3	477.528631744396670E-9	2.105873677578349E-3	10.450942242540476E-6
1.126000000000000E+3	5.748984319557797E-3	600.351168521712050E-9	2.311579128906253E-3	11.892747388624331E-6
1.127000000000000E+3	6.351799426833010E-3	796.625566180881790E-9	2.538445105831388E-3	13.464265213822705E-6
1.128000000000000E+3	7.039985255315091E-3	1.141822994902545E-6	2.795542564423531E-3	15.389506440901881E-6
1.129000000000000E+3	7.872561548613885E-3	1.654030076066439E-6	3.106762349522565E-3	17.758889870428601E-6
1.130000000000000E+3	8.784012472369700E-3	2.407427906128697E-6	3.443480657638188E-3	20.410761575713611E-6
1.131000000000000E+3	9.841969074150022E-3	3.399739010447521E-6	3.832134645258040E-3	23.563585316021194E-6
1.132000000000000E+3	11.094125097482916E-3	4.887934455199660E-6	4.290091031912201E-3	27.513817789632547E-6
1.133000000000000E+3	12.481461502010977E-3	6.810582752812054E-6	4.793018418711867E-3	31.926989000135936E-6
1.134000000000000E+3	14.099563045913177E-3	9.389343201152918E-6	5.376508146389951E-3	37.347500566869964E-6
1.135000000000000E+3	15.901440045598361E-3	12.901222479369558E-6	6.022141132752827E-3	43.785094926243707E-6
1.136000000000000E+3	17.842730907346685E-3	17.301009189609545E-6	6.710815271623816E-3	51.035079365961850E-6
1.137000000000000E+3	19.992197709067450E-3	22.952235980003570E-6	7.468225988923433E-3	59.556698022895490E-6
1.138000000000000E+3	22.104480855728491E-3	29.899668833055667E-6	8.199620820826703E-3	68.468516492486417E-6
1.139000000000000E+3	24.167494586223758E-3	38.293380738047292E-6	8.903214153261549E-3	78.266379490185653E-6
1.140000000000000E+3	26.050770672285783E-3	48.162551781839381E-6	9.529020833484746E-3	88.572306734708330E-6
1.141000000000000E+3	27.398926693193836E-3	58.935610075692869E-6	9.951608200148688E-3	97.923343998660697E-6
1.142000000000000E+3	28.294365314891951E-3	69.979938670513132E-6	10.206153059958771E-3	105.896020250972760E-6
1.143000000000000E+3	28.481222864699750E-3	80.809459213486429E-6	10.201529450477692E-3	112.041882317570820E-6
1.144000000000000E+3	28.003027749561076E-3	90.418943281447270E-6	9.958145058955249E-3	115.515419012696430E-6
1.145000000000000E+3	27.064056897745825E-3	99.724832903453126E-6	9.556432335419250E-3	118.176262756830810E-6
1.146000000000000E+3	25.524932945492674E-3	106.548399555532620E-6	8.948522641101459E-3	117.864799230112110E-6
1.147000000000000E+3	23.797912330835714E-3	112.639101955633950E-6	8.283051072299503E-3	117.164147543910840E-6
1.148000000000000E+3	21.990258901213682E-3	118.191492189878720E-6	7.598288227694902E-3	115.689525379068360E-6
1.149000000000000E+3	20.144188215285720E-3	123.294917896432230E-6	6.910555392654720E-3	114.217810304881970E-6
1.150000000000000E+3	18.431100852912337E-3	127.781164581452320E-6	6.276603193141904E-3	112.966625359289240E-6
1.151000000000000E+3	16.725699359095292E-3	132.255046628162930E-6	5.653189130007947E-3	112.077301377575790E-6
1.152000000000000E+3	15.203437711216836E-3	137.373293497570340E-6	5.101595282257071E-3	112.447984042773850E-6
1.153000000000000E+3	13.890149017184642E-3	144.578961104454560E-6	4.626609179819299E-3	115.024360858693080E-6
1.154000000000000E+3	12.639995893690206E-3	151.119159467777350E-6	4.179105170504132E-3	117.372694628874490E-6
1.155000000000000E+3	11.588467082321637E-3	160.449303781170090E-6	3.802652353040625E-3	122.757863886569300E-6
1.156000000000000E+3	10.643491149557194E-3	172.484979024684980E-6	3.467125206317892E-3	131.168818118906820E-6
1.157000000000000E+3	9.778199093822593E-3	186.723137652371920E-6	3.160717993002565E-3	142.183586362909580E-6
1.158000000000000E+3	9.064267304334071E-3	207.064424263221340E-6	2.908373800576831E-3	159.756027869067560E-6
1.159000000000000E+3	8.385488914904850E-3	232.407706360287330E-6	2.670354906604445E-3	183.789894834400980E-6
1.160000000000000E+3	7.813654717131966E-3	258.473248446487620E-6	2.470095983721817E-3	211.272695484422340E-6
1.161000000000000E+3	7.314363993969888E-3	286.008607386184840E-6	2.294767662621804E-3	244.861756244877080E-6
1.162000000000000E+3	6.864753795984421E-3	302.175923530007360E-6	2.136343334643182E-3	275.288116384948880E-6
1.163000000000000E+3	6.549425255283074E-3	285.393417769730050E-6	2.022133846155210E-3	279.926822026028520E-6
1.164000000000000E+3	6.271002740766978E-3	235.552478115532530E-6	1.920685158855906E-3	253.629471156087780E-6
