Freq (Hz)	mic1(Pa^2 )	mic2(Pa^2 )	mic3(Pa^2 )	mic4(Pa^2 )
974.000000000000110E+0	23.445943944810945E-9	8.472376413706742E-9	2.574421387285738E-9	10.121971441024084E-9
975.000000000000110E+0	16.527101887028429E-9	5.920126845190045E-9	2.000725502523145E-9	7.572082169317022E-9
976.000000000000110E+0	23.519374916060574E-9	7.777383538198538E-9	3.173434520440942E-9	9.561731951162397E-9
977.000000000000110E+0	23.096127452454174E-9	7.494296052843905E-9	2.913049624528317E-9	9.541652074689121E-9
978.000000000000110E+0	19.485290230416052E-9	6.137812659037690E-9	3.337680034813788E-9	8.200258660564113E-9
979.000000000000110E+0	26.661721009788661E-9	7.752692597393649E-9	4.507310002965388E-9	10.506579839879436E-9
980.000000000000110E+0	22.222459195428874E-9	7.487890210112330E-9	4.574644313757090E-9	9.937393908200404E-9
981.000000000000110E+0	47.194150058495884E-9	14.045007633768393E-9	9.975043625624823E-9	18.636165506669273E-9
982.000000000000110E+0	45.884071506963984E-9	13.824228645528172E-9	9.998921787491910E-9	18.095011855580589E-9
983.000000000000110E+0	24.105594471202252E-9	6.506753062500525E-9	5.562860527376203E-9	9.147741582270612E-9
984.000000000000110E+0	7.722010183965744E-9	2.151037316128756E-9	1.945674336372180E-9	2.829500764197393E-9
985.000000000000110E+0	1.669065447493717E-9	515.580679890138750E-12	528.041247924868180E-12	726.883989001389680E-12
986.000000000000110E+0	4.005104176006932E-9	773.397210311406940E-12	1.373724666551638E-9	1.142260630592887E-9
987.000000000000110E+0	7.855675829548005E-9	1.257023009310898E-9	3.224731475313249E-9	1.701694465036839E-9
988.000000000000110E+0	8.679284721002548E-9	1.344803630679068E-9	3.268119982742407E-9	1.952263811791408E-9
989.000000000000110E+0	4.739403578029431E-9	698.662889464330860E-12	1.667792997554430E-9	838.486528396259140E-12
990.000000000000110E+0	4.335839807485750E-9	500.165182211953100E-12	1.501629217875208E-9	673.913194793111340E-12
991.000000000000110E+0	2.543670128049301E-9	477.253034528358730E-12	1.223783068280154E-9	520.316177655856750E-12
992.000000000000110E+0	2.196651319038190E-9	538.320872708650900E-12	992.547013787993960E-12	313.862688102700870E-12
993.000000000000110E+0	4.149338818831181E-9	525.672404220725520E-12	1.318891920960564E-9	298.198185261355000E-12
994.000000000000110E+0	6.061749497589031E-9	575.472382692828410E-12	2.038927870723015E-9	176.375621857906530E-12
995.000000000000110E+0	6.091237063911237E-9	539.586194512139520E-12	1.980435516111716E-9	100.243737151756730E-12
996.000000000000110E+0	3.348304925713671E-9	346.395171560120590E-12	910.584585143113230E-12	91.979991910695381E-12
997.000000000000110E+0	4.612450235882502E-9	408.464169145907030E-12	1.143806278225319E-9	143.235906098664100E-12
998.000000000000110E+0	6.187803945314586E-9	598.981674728624110E-12	1.922843973602319E-9	166.800664221718680E-12
999.000000000000110E+0	6.140545111376963E-9	555.157435006703180E-12	2.257578508155877E-9	189.170383385108100E-12
1.000000000000000E+3	5.983693290030849E-9	443.743484854324730E-12	1.960955424457632E-9	178.304778097314640E-12
1.001000000000000E+3	5.956605770896644E-9	634.831997355701670E-12	1.924023196352450E-9	129.370001833904640E-12
1.002000000000000E+3	5.686550988154185E-9	1.029739314541530E-9	1.523428463232783E-9	126.675405496299550E-12
1.003000000000000E+3	8.161188716947556E-9	963.936614497239620E-12	2.397921513871852E-9	121.362366927054050E-12
1.004000000000000E+3	11.368229647320564E-9	736.162219137815100E-12	3.193628003171966E-9	171.960573575918930E-12
1.005000000000000E+3	55.320981686965591E-9	3.583799624329624E-9	13.282239900377125E-9	413.364711410581170E-12
1.006000000000000E+3	218.731004358304320E-9	15.159161903176592E-9	50.477214040208619E-9	1.355493657712699E-9
1.007000000000000E+3	246.846573783009410E-9	17.403310713556827E-9	54.605167222326258E-9	1.543848525137687E-9
1.008000000000000E+3	124.918020369576830E-9	8.176732811162973E-9	25.967425174982343E-9	557.523074134080350E-12
1.009000000000000E+3	29.355754029450924E-9	1.565657047994238E-9	6.679921754712633E-9	224.220696390172400E-12
1.010000000000000E+3	12.785729613061376E-9	767.766740506434790E-12	3.272260793356456E-9	160.766844375620480E-12
1.011000000000000E+3	36.865300744424470E-9	2.289023780491322E-9	6.902547800539982E-9	325.672555702991060E-12
1.012000000000000E+3	93.025325727790774E-9	5.555093840490853E-9	19.174199727597276E-9	841.018203197976720E-12
1.013000000000000E+3	35.852069241925336E-9	1.756206970019611E-9	7.727433464449143E-9	388.397628858287180E-12
1.014000000000000E+3	311.651332871184220E-9	16.205937018113164E-9	67.072551943631331E-9	1.954782796496886E-9
1.015000000000000E+3	336.454143852540750E-9	17.427651443686899E-9	71.683551379496496E-9	2.186808113297991E-9
1.016000000000000E+3	40.800430122681307E-9	1.948319752861606E-9	8.755168703173485E-9	243.615995153418720E-12
1.017000000000000E+3	12.782021742170703E-9	815.125952322018410E-12	2.774342320665810E-9	129.787276381801060E-12
1.018000000000000E+3	7.794971941856276E-9	546.761762488216840E-12	1.915651362445760E-9	133.748308083968040E-12
1.019000000000000E+3	22.979442302431048E-9	1.301992873535845E-9	4.716160848491270E-9	221.027735367400440E-12
1.020000000000000E+3	67.080198703850702E-9	3.156455690771837E-9	14.809638206202354E-9	442.019561493750350E-12
1.021000000000000E+3	96.037167023142963E-9	4.537124728876287E-9	21.718254627335624E-9	665.745359924403870E-12
1.022000000000000E+3	81.554013443044551E-9	3.517483660127508E-9	19.143620628680900E-9	725.432690392641580E-12
1.023000000000000E+3	82.151211112629352E-9	3.423674184381263E-9	20.288968490219366E-9	621.504725138257380E-12
1.024000000000000E+3	51.708532334115018E-9	2.533895751127589E-9	13.418612802465215E-9	501.991125383066400E-12
1.025000000000000E+3	96.728582106043718E-9	4.296876387843535E-9	24.033623050355259E-9	675.831523376855230E-12
1.026000000000000E+3	127.573442311301030E-9	5.160126429290428E-9	31.412426549922860E-9	629.581565089564480E-12
1.027000000000000E+3	93.488333595170916E-9	3.885153531394698E-9	23.127633262216482E-9	495.807050472920820E-12
1.028000000000000E+3	89.025710689580599E-9	3.672128209057914E-9	21.201281220369716E-9	496.723333012836080E-12
1.029000000000000E+3	107.046357447380400E-9	3.866895305185071E-9	26.443143327403724E-9	332.712459247778780E-12
1.030000000000000E+3	146.273300484863130E-9	4.952412987647971E-9	38.095342267811206E-9	503.397127693372510E-12
1.031000000000000E+3	170.051341063080250E-9	5.967162567514485E-9	43.661319177417094E-9	649.483728235999900E-12
1.032000000000000E+3	121.996219132379840E-9	4.355588192789198E-9	31.077681481611508E-9	600.362664534334400E-12
1.033000000000000E+3	358.329284652776160E-9	11.217314025808291E-9	96.286519139731090E-9	1.512164810002088E-9
1.034000000000000E+3	455.437916533423990E-9	13.854958663442494E-9	124.897760931524630E-9	1.877720988725699E-9
1.035000000000000E+3	150.927765223213540E-9	4.989671642837789E-9	42.951452735711189E-9	828.939480458085380E-12
1.036000000000000E+3	62.625130175031128E-9	2.107040925417784E-9	17.630480052875986E-9	634.898142262627900E-12
1.037000000000000E+3	81.194983408380681E-9	3.172663374558195E-9	23.134904351578324E-9	573.334510828316280E-12
1.038000000000000E+3	39.440147057377176E-9	1.536429323401766E-9	10.112399408075787E-9	260.730347004830490E-12
1.039000000000000E+3	57.837133813379332E-9	1.595496072136245E-9	16.124532975751293E-9	259.243911583351980E-12
1.040000000000000E+3	94.896071970019879E-9	2.705030179220400E-9	28.817264516769974E-9	594.545289938102470E-12
1.041000000000000E+3	290.919974151442630E-9	7.880186421285767E-9	90.841417480310049E-9	2.240122885703929E-9
1.042000000000000E+3	392.177167710301610E-9	9.919822775372138E-9	119.678433235006440E-9	2.891732688910786E-9
1.043000000000000E+3	241.902267883479700E-9	6.155134777328134E-9	73.737759876589494E-9	2.001256029163234E-9
1.044000000000000E+3	184.353209936716660E-9	5.224719957357010E-9	58.451441513048144E-9	2.120174826350739E-9
1.045000000000000E+3	194.155093873051970E-9	5.531143417579894E-9	61.307981761698539E-9	2.343652588580997E-9
1.046000000000000E+3	516.419038912144650E-9	11.798144749856232E-9	169.881991822282810E-9	4.718981950036787E-9
1.047000000000000E+3	2.224457055330618E-6	53.689506326276133E-9	751.668030830653560E-9	24.164200525768724E-9
1.048000000000000E+3	1.740898269745111E-6	43.598609730075329E-9	593.721955516449910E-9	21.369467735950688E-9
1.049000000000000E+3	290.557010036893140E-9	7.495550569403317E-9	104.228933737599200E-9	4.828096223419457E-9
1.050000000000000E+3	309.475001605874740E-9	7.511425662566645E-9	107.054487203418320E-9	5.578726064339651E-9
1.051000000000000E+3	320.907561511321950E-9	7.162400124229301E-9	114.319403628071040E-9	6.623794010990353E-9
1.052000000000000E+3	2.613954467984592E-6	62.577290469827826E-9	942.742484944284340E-9	49.871786744915756E-9
1.053000000000000E+3	2.920313982592066E-6	70.185296691252687E-9	1.054565708171623E-6	57.598418376702165E-9
1.054000000000000E+3	2.129962707878104E-6	50.321184100987447E-9	780.935669783127190E-9	45.350874347077653E-9
1.055000000000000E+3	2.830193173032227E-6	65.979462888401910E-9	1.057165674940163E-6	66.177091942049844E-9
1.056000000000000E+3	4.214270395200238E-6	101.788166895336850E-9	1.596427885841286E-6	109.059243811796040E-9
1.057000000000000E+3	3.653603457586810E-6	94.868893814499175E-9	1.392323997446464E-6	99.115265624226932E-9
1.058000000000000E+3	2.247312777151244E-6	60.787260858785056E-9	857.093120762896050E-9	66.404792374919683E-9
1.059000000000000E+3	1.747521466101322E-6	49.892166635380676E-9	685.513397923757870E-9	61.333010347626842E-9
1.060000000000000E+3	20.424424467138545E-6	586.979133513701300E-9	8.046598323143921E-6	787.266103757905210E-9
1.061000000000000E+3	27.996383261087188E-6	809.404250163535160E-9	11.043968906697754E-6	1.099673035105369E-6
1.062000000000000E+3	5.242844323638142E-6	158.726930335780480E-9	2.096484666699994E-6	224.557272359948420E-9
1.063000000000000E+3	6.953409922321467E-6	233.059200861658330E-9	2.830255718388918E-6	353.711428347270910E-9
1.064000000000000E+3	7.568400263344518E-6	263.809526835337650E-9	3.096317086006187E-6	408.791795269351180E-9
1.065000000000000E+3	4.112110332834160E-6	161.270038137852510E-9	1.687546286368782E-6	253.876679366241760E-9
1.066000000000000E+3	3.141573725557938E-6	137.144128312162860E-9	1.294660774611142E-6	221.533680689821890E-9
1.067000000000000E+3	3.401045468795465E-6	168.716824861808130E-9	1.413553022585738E-6	280.701853545793800E-9
1.068000000000000E+3	4.489883377867625E-6	254.082049198379700E-9	1.897085271972049E-6	434.788716560833320E-9
