Freq (Hz)	mic1/mic2_Mod	mic1/mic2_Phase(rad)	mic3/mic2_Mod	mic3/mic2_Phase(rad)	mic4/mic2_Mod	mic4/mic2_Phase(rad)
967.000000000000110E+0	1.724438402606300E+0	-87.272944886394185E-3	531.818731315222730E-3	-123.175655008092970E-3	1.064671151045272E+0	-234.579785062132670E-3
968.000000000000110E+0	1.666772474089172E+0	-82.413455738901673E-3	514.432786110680220E-3	-211.388439756832830E-3	1.031116810621679E+0	-203.705665356637950E-3
969.000000000000110E+0	1.666854625122667E+0	-123.622834639277670E-3	521.259073398036900E-3	-247.383894364107320E-3	1.072847722533354E+0	-258.737768723641630E-3
970.000000000000110E+0	1.701606947411341E+0	-107.646676199343690E-3	518.341580009611840E-3	-244.632577777843670E-3	1.128146091749380E+0	-276.675166377372990E-3
971.000000000000110E+0	1.719855492503018E+0	-119.515803662189070E-3	567.802995291246000E-3	-147.673385065339390E-3	1.086852329017024E+0	-254.590407071856590E-3
972.000000000000110E+0	1.700962663261789E+0	-96.241240514704465E-3	565.880125599055760E-3	-194.782908398881040E-3	1.122808887554484E+0	-284.047043833834610E-3
973.000000000000110E+0	1.626948301260009E+0	-71.879068275914670E-3	606.712749290873820E-3	-321.257301702463420E-3	1.076267693895140E+0	-280.227682957104760E-3
974.000000000000110E+0	1.663648544632073E+0	5.402469421225275E-3	551.309435248861330E-3	-386.807209917659270E-3	1.093096518573943E+0	-282.505287894023350E-3
975.000000000000110E+0	1.670938392907906E+0	-33.661376483762544E-3	581.574346153104330E-3	-490.504797631548810E-3	1.131106781161668E+0	-345.799345594933920E-3
976.000000000000110E+0	1.739110240154565E+0	16.673222321922060E-3	639.000156940892410E-3	-548.363929085165290E-3	1.109026643820984E+0	-299.659286939565510E-3
977.000000000000110E+0	1.755558479158196E+0	76.022170394357574E-3	623.648282377784580E-3	-544.336197693966790E-3	1.128532404087163E+0	-284.801674169365250E-3
978.000000000000110E+0	1.781837911784016E+0	44.438808129709489E-3	738.325255045998770E-3	-645.784603018994870E-3	1.155973414346922E+0	-361.228379167772120E-3
979.000000000000110E+0	1.854580027967453E+0	10.711861102265584E-3	762.831984417674080E-3	-778.479732832609960E-3	1.164200344916315E+0	-409.650284521453910E-3
980.000000000000110E+0	1.722802229102460E+0	13.935985025466087E-3	781.849319519320570E-3	-835.197911994485680E-3	1.152153042388641E+0	-454.387882820728730E-3
981.000000000000110E+0	1.833152130618499E+0	120.639719307220820E-3	842.818192965158250E-3	-859.736416531632910E-3	1.151946601547531E+0	-380.445976801554790E-3
982.000000000000110E+0	1.821965005801764E+0	140.217976940951590E-3	850.519381975044620E-3	-949.957193074941420E-3	1.144148373925379E+0	-416.719484919447660E-3
983.000000000000110E+0	1.925227035448116E+0	166.004712646269150E-3	924.746841081454880E-3	-1.029711328385711E+0	1.185965888188277E+0	-495.338684576048570E-3
984.000000000000110E+0	1.895855478097759E+0	106.951422776490920E-3	952.132111108910610E-3	-1.102721804709603E+0	1.149380987615762E+0	-540.448898508880450E-3
985.000000000000110E+0	1.818675487996187E+0	120.728092396490900E-3	1.019090319436475E+0	-1.092573363449426E+0	1.219166035958776E+0	-700.581666200526200E-3
986.000000000000110E+0	2.282175527025529E+0	277.686218865119180E-3	1.339903509851315E+0	-1.541062087169588E+0	1.221256283847178E+0	-745.259133105851570E-3
987.000000000000110E+0	2.507911191073617E+0	198.967446337240170E-3	1.604168095864834E+0	-1.662980907708657E+0	1.170901269287683E+0	-832.051494491117590E-3
988.000000000000110E+0	2.543882690730828E+0	305.877840583475500E-3	1.563758871497201E+0	-1.650533550681437E+0	1.208998616954917E+0	-803.699226631704570E-3
989.000000000000110E+0	2.634385389464680E+0	248.144439049548140E-3	1.574918731244785E+0	-1.891339023445629E+0	1.125568011704647E+0	-974.847432850266980E-3
990.000000000000110E+0	3.028770089760486E+0	189.224624889227530E-3	1.797441538864167E+0	-2.025102124297219E+0	1.223093420491848E+0	-1.270243397960028E+0
991.000000000000110E+0	2.521042867919515E+0	340.349019818258210E-3	1.741456564895249E+0	-2.159363244889852E+0	1.137527647311342E+0	-1.553929517641922E+0
992.000000000000110E+0	2.047104991528048E+0	-79.204457130353734E-3	1.464702623700617E+0	-2.687330975574384E+0	808.271780103596020E-3	-1.812288974280982E+0
993.000000000000110E+0	2.834102463174919E+0	31.089777846941780E-3	1.684769725780715E+0	-2.628062399054122E+0	823.871759711598210E-3	-1.726943738384343E+0
994.000000000000110E+0	3.256303139018540E+0	-45.117169544799954E-3	1.904403070930601E+0	-2.839609584490363E+0	592.697941601781130E-3	-1.396491049812970E+0
995.000000000000110E+0	3.379878232389243E+0	-45.543861868416469E-3	1.923805822192828E+0	-2.906488131093892E+0	541.008316069346740E-3	-1.414914811728280E+0
996.000000000000110E+0	3.149331144913380E+0	308.419364313940350E-3	1.642642849998198E+0	-2.660415908108932E+0	752.823020997942960E-3	517.481022581380070E-3
997.000000000000110E+0	3.407812322184282E+0	164.978696238567200E-3	1.734777737963752E+0	-2.816390178250390E+0	744.839791404698140E-3	-1.136867223798771E+0
998.000000000000110E+0	3.291983911353955E+0	-56.490308278896319E-3	1.846138310883343E+0	-2.991569217031274E+0	567.659079576513290E-3	-1.499452981926224E+0
999.000000000000110E+0	3.416764017442514E+0	-148.450318778361370E-3	2.121566339261332E+0	-3.126502780449115E+0	1.128167125721707E+0	-1.168171323037785E+0
1.000000000000000E+3	3.744663939523993E+0	-391.753349780008140E-3	2.197502169951068E+0	-3.616200851034475E+0	1.428568790715107E+0	1.310932069139526E+0
1.001000000000000E+3	3.106524043913594E+0	-167.177073645519540E-3	1.802545726120924E+0	-3.352589165195289E+0	710.355616219349840E-3	2.376297173857236E+0
1.002000000000000E+3	2.368696161748896E+0	-51.783616236331757E-3	1.233993774746968E+0	-3.229133363787150E+0	774.372011624592350E-3	249.535113165245900E-3
1.003000000000000E+3	2.916979147989064E+0	-208.195248253331300E-3	1.588344300958563E+0	-3.429880662971320E+0	523.953172882073210E-3	248.115368251985960E-3
1.004000000000000E+3	3.938915594018993E+0	-324.546308690199630E-3	2.087456571949363E+0	-3.569561252157799E+0	549.185079781134730E-3	7.689100257288185E-3
1.005000000000000E+3	3.929712555903397E+0	-219.148714728990700E-3	1.925534923921851E+0	-3.529635121951352E+0	342.478143201660530E-3	926.551182859064460E-3
1.006000000000000E+3	3.798608441681740E+0	-225.054676297108400E-3	1.824814419954006E+0	-3.516185785813150E+0	299.295117286240250E-3	801.788285198992700E-3
1.007000000000000E+3	3.766177755675085E+0	-229.338282276105140E-3	1.771345859739792E+0	-3.513243552600381E+0	297.911254111296320E-3	721.441421511302750E-3
1.008000000000000E+3	3.908851969051166E+0	-182.494691542715580E-3	1.782139502199053E+0	-3.496231261135865E+0	261.536810353116380E-3	781.361569984174720E-3
1.009000000000000E+3	4.334549889625488E+0	-159.375701841452360E-3	2.068200324923624E+0	-3.493893601415872E+0	420.788901668206150E-3	1.235520805547030E+0
1.010000000000000E+3	4.089670856046878E+0	-185.198595054089890E-3	2.070553252096046E+0	-3.508115484578332E+0	578.627814641672340E-3	1.065004823449937E+0
1.011000000000000E+3	4.019133422054625E+0	-252.801223911861330E-3	1.738256974666534E+0	-3.572870440927759E+0	386.264527399119870E-3	565.367053003216210E-3
1.012000000000000E+3	4.093274494760541E+0	-269.724556661867450E-3	1.858463599146283E+0	-3.616416103526475E+0	392.309067307844480E-3	630.750704948605860E-3
1.013000000000000E+3	4.520668345699298E+0	-285.939260088068860E-3	2.102084450739168E+0	-3.573536017559745E+0	493.841075466540880E-3	493.542304613791890E-3
1.014000000000000E+3	4.385321204042770E+0	-223.441964528669100E-3	2.034426173009606E+0	-3.548966854150775E+0	348.445215186630690E-3	758.584985427488420E-3
1.015000000000000E+3	4.393871134254289E+0	-212.108705086821970E-3	2.028134802076760E+0	-3.549174799509342E+0	354.888264666742170E-3	815.608547060194480E-3
1.016000000000000E+3	4.577091046754648E+0	-141.142286682434060E-3	2.120725756320956E+0	-3.463652587260823E+0	373.165128394008500E-3	645.377712835488840E-3
1.017000000000000E+3	3.964785219270238E+0	-257.507891479897550E-3	1.850066758874042E+0	-3.424675684217475E+0	446.919536738594580E-3	331.441101686169030E-3
1.018000000000000E+3	3.783882831172709E+0	-170.903007561996330E-3	1.875909988587047E+0	-3.329357935594596E+0	748.623531931701950E-3	1.643744510471629E+0
1.019000000000000E+3	4.203552000900137E+0	-263.662402296368110E-3	1.903766452425133E+0	-3.530432952260683E+0	422.684198085906850E-3	1.432673947557253E+0
1.020000000000000E+3	4.610613440834359E+0	-370.418658893869320E-3	2.166430715886362E+0	-3.645303477415579E+0	376.483082690861340E-3	1.178556691711979E+0
1.021000000000000E+3	4.601092980624606E+0	-314.524636332148890E-3	2.188010963743662E+0	-3.601264676309600E+0	392.533334754259170E-3	1.112941598514536E+0
1.022000000000000E+3	4.815806254875463E+0	-309.542875462755440E-3	2.333379502090918E+0	-3.603071858840747E+0	465.407330400582850E-3	739.883433565312610E-3
1.023000000000000E+3	4.899567834543233E+0	-253.550983802317940E-3	2.434904636884522E+0	-3.559084464020242E+0	435.631404704807270E-3	825.536699581647330E-3
1.024000000000000E+3	4.518484383829365E+0	-268.541677856885990E-3	2.301864756536206E+0	-3.550651905440882E+0	456.849964171860520E-3	1.018354088182787E+0
1.025000000000000E+3	4.745196254195204E+0	-287.422676846042720E-3	2.365170034799908E+0	-3.589171094438403E+0	397.970753448275700E-3	935.970784687630290E-3
1.026000000000000E+3	4.973008955257803E+0	-307.966124363914630E-3	2.467619572085416E+0	-3.576250319414910E+0	352.136023334120640E-3	915.824379671198340E-3
1.027000000000000E+3	4.908925476554877E+0	-303.132024474798480E-3	2.441874254166366E+0	-3.575333262366941E+0	358.668697320842890E-3	1.090560018898822E+0
1.028000000000000E+3	4.926668313353946E+0	-370.551475157075480E-3	2.404257086092491E+0	-3.630180338688281E+0	369.856568008737340E-3	1.204947993799394E+0
1.029000000000000E+3	5.263490592227793E+0	-304.279221644324190E-3	2.616451743409397E+0	-3.563055997723007E+0	299.681820675322790E-3	1.074564372165547E+0
1.030000000000000E+3	5.435168608619732E+0	-330.730494410133140E-3	2.773952959285895E+0	-3.603089404979934E+0	322.813188930169190E-3	1.174273615629223E+0
1.031000000000000E+3	5.338580457877473E+0	-300.150435642478230E-3	2.705229758368842E+0	-3.565981853264792E+0	331.587236856400960E-3	1.397407342841265E+0
1.032000000000000E+3	5.292980792798372E+0	-287.589895837021050E-3	2.671575143902383E+0	-3.550678005300308E+0	375.483613524121240E-3	1.633686810414793E+0
1.033000000000000E+3	5.652095468962118E+0	-328.822989594419470E-3	2.929885191065679E+0	-3.586278536043858E+0	367.903239481022990E-3	1.620768868899261E+0
1.034000000000000E+3	5.733437556728877E+0	-332.508625195967580E-3	3.002462753504912E+0	-3.577372861204392E+0	368.509800697022100E-3	1.650069534259917E+0
1.035000000000000E+3	5.500292316287959E+0	-336.906816140442320E-3	2.934216943396297E+0	-3.563767678955541E+0	410.797702446233260E-3	1.623704196814526E+0
1.036000000000000E+3	5.454241150821467E+0	-410.556715243912350E-3	2.894577941047671E+0	-3.604777154613947E+0	551.650628395421120E-3	1.921031302837702E+0
1.037000000000000E+3	5.061295280409631E+0	-287.315322159624410E-3	2.702250648204743E+0	-3.515107676677997E+0	427.644008161184860E-3	2.183216020878644E+0
1.038000000000000E+3	5.075112575185688E+0	-360.670058837650300E-3	2.571151383601099E+0	-3.577891324270524E+0	457.696049068225140E-3	1.742308747070212E+0
1.039000000000000E+3	6.022796562480078E+0	-174.687039691341860E-3	3.180609731626606E+0	-3.365603521439520E+0	414.348558834594430E-3	2.113920905313591E+0
1.040000000000000E+3	5.924682559740534E+0	-216.603122743414760E-3	3.264929739123537E+0	-3.415742799433472E+0	480.633953677031660E-3	2.121948346579184E+0
1.041000000000000E+3	6.076297562088246E+0	-286.005288876042760E-3	3.395402976076237E+0	-3.493575257764486E+0	533.954877357204590E-3	2.191029751910516E+0
1.042000000000000E+3	6.287788950851116E+0	-290.572269313097710E-3	3.473482912053662E+0	-3.504200555940875E+0	540.021143014443370E-3	2.260172069024323E+0
1.043000000000000E+3	6.269268264830836E+0	-245.715763188625200E-3	3.461299529150809E+0	-3.454237647319091E+0	570.489338009012580E-3	2.290011279465153E+0
1.044000000000000E+3	5.940441482087782E+0	-287.620607497213020E-3	3.345040484110278E+0	-3.496723356923157E+0	637.801379976789760E-3	2.263505461753736E+0
1.045000000000000E+3	5.925623482076050E+0	-270.064357570872770E-3	3.329987735822298E+0	-3.474097355221052E+0	653.843800068109600E-3	2.327743129766240E+0
1.046000000000000E+3	6.616374771818938E+0	-286.194129592227670E-3	3.794896652727775E+0	-3.480682931225719E+0	632.633270513580870E-3	2.468985451028486E+0
1.047000000000000E+3	6.436768408255741E+0	-289.208002773347520E-3	3.741700482436533E+0	-3.478651653517622E+0	670.878534475932260E-3	2.448506432599352E+0
1.048000000000000E+3	6.319043885031105E+0	-294.695551323515330E-3	3.690253384213280E+0	-3.480973667132712E+0	700.118278489452410E-3	2.469951522651844E+0
1.049000000000000E+3	6.226226173546385E+0	-285.472267056251450E-3	3.729081130646658E+0	-3.471952345708095E+0	803.463636255882020E-3	2.473148702462532E+0
1.050000000000000E+3	6.419395607660621E+0	-257.109285153456990E-3	3.775648384838763E+0	-3.439106823965969E+0	862.799876940070650E-3	2.426599872124510E+0
1.051000000000000E+3	6.693887903087860E+0	-166.932127018593670E-3	3.995313159034905E+0	-3.337648931905327E+0	962.454933990957610E-3	2.587257053306428E+0
1.052000000000000E+3	6.463100211561563E+0	-226.542668181918540E-3	3.881399940691711E+0	-3.396057362235370E+0	892.738385580055910E-3	2.576629681744229E+0
1.053000000000000E+3	6.450476505908443E+0	-224.676999764489990E-3	3.876268832296572E+0	-3.392464680741809E+0	905.912794777969150E-3	2.595609061386159E+0
1.054000000000000E+3	6.505951209986840E+0	-220.003812906435110E-3	3.939420902267801E+0	-3.385863650495366E+0	949.332131018180370E-3	2.625520159257887E+0
