Freq (Hz)	Coh_mic1/mic2	Coh_mic3/mic2	Coh_mic4/mic2
995.000000000000110E+0	803.993023484098400E-3	832.944101792101650E-3	246.590341223528850E-3
996.000000000000110E+0	724.965622708842900E-3	723.356940490192720E-3	156.723875903322980E-3
997.000000000000110E+0	714.887149828243080E-3	582.715393412405520E-3	244.892889672061850E-3
998.000000000000110E+0	644.448134172154300E-3	611.536255516619280E-3	461.427926580425750E-3
999.000000000000110E+0	627.052714967230030E-3	525.909559916011400E-3	77.742840465452892E-3
1.000000000000000E+3	672.433668749991770E-3	548.772642408066220E-3	54.761765487580272E-3
1.001000000000000E+3	714.533252582997820E-3	588.222390032217210E-3	128.600870985567190E-3
1.002000000000000E+3	776.954048574304170E-3	711.380933864710570E-3	57.336647021748115E-3
1.003000000000000E+3	868.349066810715550E-3	788.705700541465710E-3	152.215103744011870E-3
1.004000000000000E+3	872.034553522331500E-3	875.314911794340620E-3	356.047108095149170E-3
1.005000000000000E+3	960.601385260635760E-3	960.624615872758940E-3	771.642607539940290E-3
1.006000000000000E+3	988.748059787585730E-3	987.484296627586410E-3	918.873861613896610E-3
1.007000000000000E+3	992.352752774074970E-3	993.327954527277730E-3	957.883786930899370E-3
1.008000000000000E+3	978.115209595975310E-3	982.380071667751760E-3	893.261256506626800E-3
1.009000000000000E+3	913.359652892865800E-3	903.793848510348830E-3	391.551892618327900E-3
1.010000000000000E+3	876.645266391563040E-3	857.740382535236770E-3	240.669268790762090E-3
1.011000000000000E+3	896.425830960923650E-3	914.415045714911610E-3	645.505105237548120E-3
1.012000000000000E+3	954.830428475497260E-3	950.287093972443370E-3	773.491360717884380E-3
1.013000000000000E+3	936.530680782850620E-3	877.873328236288610E-3	532.290361318442210E-3
1.014000000000000E+3	991.465687437106950E-3	989.040508701613090E-3	850.481110475387210E-3
1.015000000000000E+3	991.660222411512530E-3	989.122679591896480E-3	885.266958209624200E-3
1.016000000000000E+3	960.691246994215490E-3	943.683976863677780E-3	515.747717057225770E-3
1.017000000000000E+3	905.708805284779040E-3	860.738314990016300E-3	378.957466725987570E-3
1.018000000000000E+3	877.309312325312730E-3	875.875473939208610E-3	142.412938722862730E-3
1.019000000000000E+3	934.258978287121790E-3	953.389902677619030E-3	635.052009550906020E-3
1.020000000000000E+3	966.930214976331140E-3	964.131570618414150E-3	802.438875174110610E-3
1.021000000000000E+3	976.125038760556670E-3	977.787008154863750E-3	641.496375512562000E-3
1.022000000000000E+3	966.668791967826180E-3	960.233822145251550E-3	640.984728156669290E-3
1.023000000000000E+3	958.608032741841480E-3	958.361646550024870E-3	655.060424818975420E-3
1.024000000000000E+3	956.761893430802870E-3	954.002213234771630E-3	632.150715852422440E-3
1.025000000000000E+3	969.180203449640950E-3	977.083792261390530E-3	846.381430461759730E-3
1.026000000000000E+3	964.907055249477620E-3	967.941213774788480E-3	775.081255503783710E-3
1.027000000000000E+3	927.003310237404230E-3	921.596735528316330E-3	835.927754638962070E-3
1.028000000000000E+3	933.813530526849120E-3	933.281701153331090E-3	808.976626979762580E-3
1.029000000000000E+3	945.712119316060250E-3	936.004729015583960E-3	659.985922949748560E-3
1.030000000000000E+3	973.580057793907660E-3	964.338766175349300E-3	728.933679394794590E-3
1.031000000000000E+3	981.132139635638720E-3	973.331200886280440E-3	817.610274471259330E-3
1.032000000000000E+3	969.948742763656830E-3	965.606299489144230E-3	739.905068452076380E-3
1.033000000000000E+3	984.775773191141850E-3	985.061308774136330E-3	880.511144742961770E-3
1.034000000000000E+3	992.457120022018910E-3	992.693551840653000E-3	914.254337702185000E-3
1.035000000000000E+3	974.167653602877710E-3	973.460602662064130E-3	778.269543430890940E-3
1.036000000000000E+3	941.606102862843960E-3	929.549853479282870E-3	819.462369715653340E-3
1.037000000000000E+3	939.823011131898260E-3	927.916823705844050E-3	803.597283281344830E-3
1.038000000000000E+3	890.288768604599600E-3	875.631491983246630E-3	392.946759681029380E-3
1.039000000000000E+3	950.022346748990440E-3	939.046282387861810E-3	624.053561909492680E-3
1.040000000000000E+3	952.776595187328380E-3	951.613510056343310E-3	638.873053108737990E-3
1.041000000000000E+3	980.750610295974880E-3	982.145461664097550E-3	897.322516276908840E-3
1.042000000000000E+3	987.377362286639640E-3	987.083157912671200E-3	961.505493811000920E-3
1.043000000000000E+3	983.155031687042210E-3	984.646075314528630E-3	939.003880590019820E-3
1.044000000000000E+3	978.819708946391590E-3	974.831214928073010E-3	905.803572212883660E-3
1.045000000000000E+3	965.448273672185000E-3	959.757115537572040E-3	827.845076023915770E-3
1.046000000000000E+3	978.421109706814170E-3	975.594521264799620E-3	951.400264337220690E-3
1.047000000000000E+3	996.747583671535490E-3	996.453016136755410E-3	993.392099106281230E-3
1.048000000000000E+3	995.727868383069480E-3	995.819009298801850E-3	985.940184532349110E-3
1.049000000000000E+3	985.876794188954910E-3	986.890196711700310E-3	910.235028513530330E-3
1.050000000000000E+3	972.394403206334740E-3	970.020955947505590E-3	908.148205677088760E-3
1.051000000000000E+3	982.080350012924600E-3	980.922956826503430E-3	922.172161144621530E-3
1.052000000000000E+3	997.822556412163660E-3	997.931793593203390E-3	990.333373146421340E-3
1.053000000000000E+3	998.685701891535270E-3	998.414164135346560E-3	991.258776185074300E-3
1.054000000000000E+3	997.952122692350780E-3	998.176400264634390E-3	996.231420123227960E-3
1.055000000000000E+3	998.174437714506530E-3	997.721124433543660E-3	995.323969566913930E-3
1.056000000000000E+3	997.448189638639680E-3	997.406453150561420E-3	996.891588818580090E-3
1.057000000000000E+3	997.819649759195350E-3	997.873245471700310E-3	998.404403729853620E-3
1.058000000000000E+3	998.334205828524500E-3	997.958042397222300E-3	997.327656194137320E-3
1.059000000000000E+3	996.084920440247660E-3	995.145547281562240E-3	994.080909416338980E-3
1.060000000000000E+3	999.860032136217770E-3	999.794471620109040E-3	999.735031155446260E-3
1.061000000000000E+3	999.785351517439640E-3	999.754682270221350E-3	999.570515701113770E-3
1.062000000000000E+3	997.872680359477180E-3	997.884411870142650E-3	996.374698486873210E-3
1.063000000000000E+3	998.809338557220650E-3	998.694935344792030E-3	999.255733881772690E-3
1.064000000000000E+3	998.838092891965120E-3	998.622386730776190E-3	999.126701030369270E-3
1.065000000000000E+3	997.724958215813530E-3	997.577141432552380E-3	998.666417319005520E-3
1.066000000000000E+3	997.586642749351600E-3	997.246297793142890E-3	998.255375753872800E-3
1.067000000000000E+3	996.563926411947580E-3	996.362360010470630E-3	998.186435851373340E-3
1.068000000000000E+3	998.162543509501730E-3	998.090054497535850E-3	999.203194203563070E-3
1.069000000000000E+3	994.208735191587140E-3	994.637966270903390E-3	999.151470152814690E-3
1.070000000000000E+3	998.066431616449150E-3	998.131592214590580E-3	999.793269905244420E-3
1.071000000000000E+3	995.109836736494450E-3	995.270465061411260E-3	999.639211332973400E-3
1.072000000000000E+3	994.510165596322100E-3	994.518132301815290E-3	999.606000321661580E-3
1.073000000000000E+3	982.525686940846850E-3	983.362859290477840E-3	999.706648317454700E-3
1.074000000000000E+3	995.679233105113300E-3	996.250574626410980E-3	999.781463579423320E-3
1.075000000000000E+3	965.170727823039700E-3	965.375940552980820E-3	999.400941409535170E-3
1.076000000000000E+3	972.785236023554930E-3	972.643104802837670E-3	999.518655053963980E-3
1.077000000000000E+3	963.151825489264150E-3	964.645371746780110E-3	999.783379020252270E-3
1.078000000000000E+3	936.995894989032800E-3	937.960914998185120E-3	999.501228461483700E-3
1.079000000000000E+3	965.054531816841980E-3	963.659020480858940E-3	999.706728772314480E-3
1.080000000000000E+3	974.072004663108950E-3	972.431986250537510E-3	999.579152201735540E-3
1.081000000000000E+3	970.350854590445680E-3	969.334808002115240E-3	998.939201195634510E-3
1.082000000000000E+3	958.125175762680190E-3	955.517248008768140E-3	996.557073788801540E-3
1.083000000000000E+3	984.862572015267720E-3	987.084336094780860E-3	998.196386857484680E-3
1.084000000000000E+3	992.851409238352360E-3	992.593801411084000E-3	997.510393787108710E-3
1.085000000000000E+3	997.100860805491870E-3	996.970338270418590E-3	997.951456689815330E-3
1.086000000000000E+3	987.253289761338190E-3	987.840517954794220E-3	997.591140325445270E-3
1.087000000000000E+3	991.333902528762970E-3	991.183657319572360E-3	994.462728852530510E-3
1.088000000000000E+3	993.943204234098990E-3	994.182668857503730E-3	993.983873014813280E-3
1.089000000000000E+3	980.021052240676480E-3	981.082454234651900E-3	971.909580310961200E-3
1.090000000000000E+3	990.386054113220120E-3	991.095966876615050E-3	973.202120279314080E-3
1.091000000000000E+3	987.017138566506300E-3	986.557478036606430E-3	954.683990930465740E-3
1.092000000000000E+3	942.943196061247770E-3	937.207638517218440E-3	901.576203433055330E-3
1.093000000000000E+3	939.228322522220660E-3	938.211226552219110E-3	860.231847753302080E-3
1.094000000000000E+3	982.534875718929390E-3	982.596516339362290E-3	926.877970280187370E-3
1.095000000000000E+3	993.785143930229870E-3	993.581338587723790E-3	958.231818378487920E-3
1.096000000000000E+3	996.612534024389210E-3	996.575400891348440E-3	983.277336413888370E-3
1.097000000000000E+3	995.583456166769580E-3	995.674792960502210E-3	932.253149133159490E-3
1.098000000000000E+3	990.948615690094740E-3	991.599883850857730E-3	863.069185896915610E-3
1.099000000000000E+3	985.468364381252180E-3	985.438073933360910E-3	770.510492976056120E-3
1.100000000000000E+3	978.686390987031030E-3	979.007169193923500E-3	751.843539586299680E-3
1.101000000000000E+3	981.534198796033210E-3	981.593362882049790E-3	616.026295348248820E-3
1.102000000000000E+3	970.291897291206680E-3	970.359267107974820E-3	424.047209375149890E-3
1.103000000000000E+3	910.584151110815700E-3	916.319661247247510E-3	376.114110509678800E-3
1.104000000000000E+3	902.680023987157740E-3	904.395552434569480E-3	497.992010488037040E-3
1.105000000000000E+3	928.595119279456480E-3	929.107896163174460E-3	712.431741012170110E-3
1.106000000000000E+3	956.047840609366540E-3	956.774875542430460E-3	801.013609696576870E-3
1.107000000000000E+3	980.084087727171820E-3	981.170551314515360E-3	854.242368657319390E-3
1.108000000000000E+3	935.494482945604330E-3	933.485119969082570E-3	829.774192581744780E-3
1.109000000000000E+3	862.734546198887340E-3	867.958762358403860E-3	599.200879719821280E-3
1.110000000000000E+3	768.638157312871110E-3	769.018226598532140E-3	566.519090855814640E-3
1.111000000000000E+3	697.531217287581050E-3	697.938220442885340E-3	311.171283982115080E-3
1.112000000000000E+3	790.478600932404410E-3	791.862667698127850E-3	467.605850275251810E-3
1.113000000000000E+3	568.796684766089800E-3	580.055004146330490E-3	179.013899423902080E-3
1.114000000000000E+3	385.855008973926160E-3	394.167018947206680E-3	118.724707332020730E-3
1.115000000000000E+3	458.018685041864550E-3	468.995045947089240E-3	182.288062155626930E-3
1.116000000000000E+3	851.299396960826680E-3	849.214308441553210E-3	793.221796356552100E-3
1.117000000000000E+3	949.020376055972340E-3	950.524779000300970E-3	924.634644914301360E-3
1.118000000000000E+3	910.636873146940200E-3	912.233051848285290E-3	820.241599613310780E-3
1.119000000000000E+3	829.828911091953560E-3	828.630388428702070E-3	726.206291023012150E-3
1.120000000000000E+3	889.535580364421480E-3	891.996847094039150E-3	860.491842531954760E-3
1.121000000000000E+3	731.604037210445870E-3	732.433158610297230E-3	655.873156543333780E-3
1.122000000000000E+3	595.988757141726060E-3	594.540851502330050E-3	550.282287628800270E-3
1.123000000000000E+3	513.017010265268030E-3	517.359171762987730E-3	512.752125545081210E-3
1.124000000000000E+3	680.982565987077180E-3	687.806346687774960E-3	652.692407216249550E-3
1.125000000000000E+3	459.231522685381590E-3	460.805055654221860E-3	528.399468918294370E-3
1.126000000000000E+3	483.464734237221920E-3	487.555702690504690E-3	518.452168022338180E-3
1.127000000000000E+3	640.712030455429790E-3	640.366450587896870E-3	675.435649663672980E-3
1.128000000000000E+3	891.963521535855120E-3	895.029239366558650E-3	901.669410066102020E-3
1.129000000000000E+3	738.093115298248390E-3	742.315649108348240E-3	796.816196840007480E-3
1.130000000000000E+3	770.884360024685520E-3	769.489787412748090E-3	846.336618033578180E-3
1.131000000000000E+3	898.226105645758000E-3	897.766558430414860E-3	908.033187349658320E-3
1.132000000000000E+3	938.011273534912200E-3	937.968985533288560E-3	948.006850347274050E-3
1.133000000000000E+3	939.939537142911120E-3	939.590454887779700E-3	957.101725909433430E-3
1.134000000000000E+3	982.426128307842930E-3	982.298603960096830E-3	979.553415753794290E-3
1.135000000000000E+3	961.026920396844010E-3	961.819125797732430E-3	964.580740443406800E-3
1.136000000000000E+3	970.267023339111740E-3	970.135768027680760E-3	984.745877562036240E-3
1.137000000000000E+3	977.139169552522330E-3	976.671196306161610E-3	982.403741271856260E-3
1.138000000000000E+3	988.823864497935800E-3	988.637238548789150E-3	993.552625851844780E-3
1.139000000000000E+3	987.320230381970360E-3	987.076974639340190E-3	994.211364406175080E-3
1.140000000000000E+3	992.262922181665670E-3	991.888750158207880E-3	995.451378990971800E-3
1.141000000000000E+3	994.367961316373950E-3	994.144266814095730E-3	997.527414903665370E-3
1.142000000000000E+3	996.154453131998130E-3	996.066297770216050E-3	998.303913249733000E-3
1.143000000000000E+3	995.345629933143350E-3	995.170219836600810E-3	997.664531857670340E-3
1.144000000000000E+3	998.694785730960710E-3	998.662527065242390E-3	999.090976898148960E-3
1.145000000000000E+3	998.304434449463710E-3	998.228180339253200E-3	998.958340896224150E-3
1.146000000000000E+3	997.763841741425180E-3	997.627259189771690E-3	998.526935564058580E-3
1.147000000000000E+3	996.392831152425720E-3	996.035101890449080E-3	997.179901603351570E-3
1.148000000000000E+3	995.490873900536700E-3	995.359111327712930E-3	998.392562100102080E-3
1.149000000000000E+3	997.389884043000000E-3	997.259677786868190E-3	999.055302101238830E-3
1.150000000000000E+3	995.745483022607010E-3	995.555241361571030E-3	997.936462443094640E-3
1.151000000000000E+3	989.361111374333250E-3	988.812364799772640E-3	999.093430334561770E-3
1.152000000000000E+3	995.031214003375130E-3	994.793683995801810E-3	994.668545417540020E-3
1.153000000000000E+3	983.755474386556080E-3	983.442527723701780E-3	992.732382445776550E-3
1.154000000000000E+3	987.008981011738170E-3	986.421220411274670E-3	994.100981918537800E-3
1.155000000000000E+3	985.696047669519900E-3	985.306598206209800E-3	996.072287488001470E-3
1.156000000000000E+3	981.877414786505250E-3	981.785865072632440E-3	992.704090673370730E-3
1.157000000000000E+3	984.630417131851180E-3	984.245101180514110E-3	996.831535643958880E-3
1.158000000000000E+3	992.985540288387150E-3	992.987998858721690E-3	998.429313508736540E-3
1.159000000000000E+3	964.803558865114490E-3	964.531293289644260E-3	992.746810120909260E-3
1.160000000000000E+3	900.146856005656800E-3	898.119867655569280E-3	986.530486936714520E-3
1.161000000000000E+3	936.241537873313660E-3	935.189991281443760E-3	989.387703232328050E-3
1.162000000000000E+3	915.939162940164420E-3	915.536982356054630E-3	988.727786350228840E-3
1.163000000000000E+3	962.799197141661840E-3	962.769041543274250E-3	995.222088997148150E-3
1.164000000000000E+3	950.579381696596610E-3	951.930550974550150E-3	992.785285839323240E-3
1.165000000000000E+3	885.110975325809620E-3	883.197237372108870E-3	983.134891955711690E-3
1.166000000000000E+3	947.823084155383970E-3	947.463722461909800E-3	991.928802182823090E-3
1.167000000000000E+3	941.558096388361960E-3	941.665285373773810E-3	985.612608364002550E-3
1.168000000000000E+3	951.851664248118840E-3	950.887250384444100E-3	983.827634845541810E-3
1.169000000000000E+3	909.920263428977360E-3	908.733994931167020E-3	967.715128613709670E-3
1.170000000000000E+3	873.408756346984560E-3	874.421794361514570E-3	926.563623131978260E-3
1.171000000000000E+3	745.340524334294870E-3	744.745585270736200E-3	804.063406354695750E-3
1.172000000000000E+3	863.637488924982600E-3	863.913389682538720E-3	810.437342623149150E-3
1.173000000000000E+3	718.377463515050830E-3	719.428142638352310E-3	576.439377876469930E-3
1.174000000000000E+3	584.517337582286740E-3	585.519869289977230E-3	234.477216265659840E-3
1.175000000000000E+3	831.448344718418660E-3	833.335421873234950E-3	528.969155518368320E-3
1.176000000000000E+3	865.285697611734900E-3	865.741120158282420E-3	577.737693646766970E-3
1.177000000000000E+3	870.872727423953500E-3	869.945122793729710E-3	665.918950638430320E-3
1.178000000000000E+3	884.721411513075590E-3	883.265337353565940E-3	461.876662950552240E-3
1.179000000000000E+3	884.030582163475410E-3	883.669706601947210E-3	554.622895474506160E-3
1.180000000000000E+3	959.555861208132300E-3	959.912292940698460E-3	770.731344395179430E-3
1.181000000000000E+3	906.735631643868280E-3	908.203049254893040E-3	452.021255764230250E-3
1.182000000000000E+3	865.008356778684710E-3	866.609533476634720E-3	559.219071274630330E-3
1.183000000000000E+3	791.822253118015790E-3	787.837461660342190E-3	362.300720635649160E-3
1.184000000000000E+3	844.856405125211760E-3	840.064362562526700E-3	311.055108760211970E-3
1.185000000000000E+3	916.850342493293670E-3	912.477021288451320E-3	477.971965658108950E-3
1.186000000000000E+3	922.521310391760220E-3	924.623971975804260E-3	653.432399700124900E-3
1.187000000000000E+3	916.012133411120200E-3	914.913124809803140E-3	604.270299822010190E-3
1.188000000000000E+3	960.010233873596850E-3	957.739046916407990E-3	741.888409817526020E-3
1.189000000000000E+3	900.505034116249270E-3	900.746796368821600E-3	675.345732772947180E-3
1.190000000000000E+3	836.532963490356440E-3	837.219470638057350E-3	548.576747385215000E-3
1.191000000000000E+3	844.216638509069580E-3	843.658893811730310E-3	467.737569391837860E-3
1.192000000000000E+3	919.599862344627980E-3	919.759834173189960E-3	680.953620564165530E-3
1.193000000000000E+3	970.236217845721780E-3	971.124951173809920E-3	848.209513222210720E-3
1.194000000000000E+3	983.065839449609900E-3	981.636941004974120E-3	884.009599565450670E-3
1.195000000000000E+3	974.645709395122630E-3	972.909190407448280E-3	809.432234086669200E-3
1.196000000000000E+3	944.551425988916950E-3	944.494075700392010E-3	686.510399142126860E-3
1.197000000000000E+3	965.549544784774280E-3	963.215181897030590E-3	770.289058664521800E-3
1.198000000000000E+3	992.594043419027570E-3	992.395777096871770E-3	936.945969041125810E-3
1.199000000000000E+3	985.248953609309420E-3	984.940485893991520E-3	884.724394077753160E-3
1.200000000000000E+3	979.007605677430840E-3	978.675992343797320E-3	851.573450529157890E-3
1.201000000000000E+3	983.568184704071480E-3	982.838505527999010E-3	836.083824476557710E-3
1.202000000000000E+3	983.785454005440260E-3	983.895688909151240E-3	873.223927991819140E-3
1.203000000000000E+3	970.385416827975520E-3	970.768036285360120E-3	844.336930701009570E-3
1.204000000000000E+3	949.677320861735060E-3	948.614004072166780E-3	670.498958181305450E-3
