Freq (Hz)	mic2/mic1_Real	mic2/mic1_Imag	mic3/mic1_Real	mic3/mic1_Imag	mic4/mic1_Real	mic4/mic1_Imag
1.026000000000000E+3	598.174436988389350E-3	121.422617422423690E-3	233.477416862299280E-3	282.048000924626620E-3	538.044243962809590E-3	172.207505461616530E-3
1.027000000000000E+3	590.337209384308340E-3	123.447672936694480E-3	227.130739072358670E-3	276.541389804313700E-3	534.419147347701240E-3	169.567548204817430E-3
1.028000000000000E+3	584.788346533735130E-3	126.076651545502540E-3	220.363388689219370E-3	271.946884977524170E-3	529.419036422244970E-3	167.350497720865800E-3
1.029000000000000E+3	578.752200327098950E-3	127.269752400304830E-3	213.412487871628480E-3	267.859660679846900E-3	524.286513928024060E-3	166.021296251914030E-3
1.030000000000000E+3	572.126837182757590E-3	129.636241337679920E-3	205.809271309591420E-3	263.817754773072510E-3	518.204646748586020E-3	164.415718893225040E-3
1.031000000000000E+3	565.454422601720630E-3	132.042286352818980E-3	196.970511744854550E-3	260.374050016977940E-3	511.140233126227030E-3	163.725110292282010E-3
1.032000000000000E+3	558.097823272239450E-3	135.089488692121340E-3	186.732566668048580E-3	257.830746380789900E-3	503.487531684308600E-3	162.928473238567300E-3
1.033000000000000E+3	550.789480449897730E-3	138.165747498916800E-3	175.409901407712180E-3	256.650230814997880E-3	494.352774597573650E-3	162.740776662783000E-3
1.034000000000000E+3	543.070266789977610E-3	141.151424269565150E-3	163.385097032880650E-3	256.333436645696740E-3	484.995574580222520E-3	163.213426168164060E-3
1.035000000000000E+3	536.240006226907150E-3	144.521526835935830E-3	151.366520953406910E-3	256.577793748922590E-3	475.609054270242250E-3	163.879183477467800E-3
1.036000000000000E+3	529.669148000920690E-3	147.392614926267400E-3	138.867076354258600E-3	256.157952701081330E-3	465.974207952164760E-3	164.712093903260500E-3
1.037000000000000E+3	522.704800031399850E-3	150.046770713713280E-3	125.413446410658910E-3	256.071573747565840E-3	455.994598003788720E-3	165.600024644893540E-3
1.038000000000000E+3	515.622115811326110E-3	152.678576761862530E-3	111.780006906458730E-3	256.152711898326170E-3	445.347529549953440E-3	166.646810678707210E-3
1.039000000000000E+3	508.401340355820410E-3	155.750619978423740E-3	97.505297712467576E-3	256.464021309196990E-3	433.902754751442960E-3	168.280264423741830E-3
1.040000000000000E+3	500.844431006580160E-3	159.557503911460870E-3	82.726030535089395E-3	257.797075204945160E-3	421.846307966972590E-3	170.651501742531160E-3
1.041000000000000E+3	493.486241745026030E-3	162.905590944312760E-3	68.247357822112623E-3	259.745921948755010E-3	409.581800573416750E-3	173.363307165082580E-3
1.042000000000000E+3	485.747068306061350E-3	165.688890681410960E-3	53.348813058678550E-3	261.536660327499840E-3	396.988223325697220E-3	175.743926310356870E-3
1.043000000000000E+3	478.175801249622560E-3	168.087840890309650E-3	37.592499280439423E-3	263.331401337213000E-3	383.066511544619010E-3	177.944616168478590E-3
1.044000000000000E+3	469.506605715546530E-3	169.492676128541330E-3	20.583442831044171E-3	264.804251616513660E-3	368.500043907078740E-3	180.884489083445320E-3
1.045000000000000E+3	460.155835477389640E-3	171.633617058216230E-3	2.131875441170160E-3	266.663502666571070E-3	353.498011139273700E-3	183.814345286422630E-3
1.046000000000000E+3	451.174634851191970E-3	174.142977204354540E-3	-16.986275231156780E-3	269.547770569667670E-3	337.459325478387750E-3	187.840359855208690E-3
1.047000000000000E+3	442.164425292169650E-3	176.674901296990400E-3	-36.054927204426990E-3	272.625468857876860E-3	321.727324524568540E-3	192.923350091712490E-3
1.048000000000000E+3	432.636980816530570E-3	178.540631223771730E-3	-56.004510081452061E-3	275.005231451991900E-3	305.780688621681230E-3	197.729252423198780E-3
1.049000000000000E+3	421.449619200632170E-3	180.635611607039110E-3	-77.713950445282842E-3	277.439632222957590E-3	288.794408677154060E-3	202.910183062408410E-3
1.050000000000000E+3	409.605069975282230E-3	183.326963459593820E-3	-101.030625898265180E-3	281.097128579211150E-3	270.920425397165150E-3	208.655279451683470E-3
1.051000000000000E+3	397.017229169926540E-3	186.031131362633740E-3	-125.244946619626790E-3	286.077416847488220E-3	251.543601924591960E-3	214.485589580535290E-3
1.052000000000000E+3	384.465676745534950E-3	189.626657337080030E-3	-150.249554392875490E-3	291.945306090419850E-3	230.715455248374580E-3	220.803326477453460E-3
1.053000000000000E+3	372.133747726167470E-3	193.097450138565750E-3	-175.570768801916270E-3	298.289535069376280E-3	209.367171039805320E-3	227.595493210972190E-3
1.054000000000000E+3	359.487719601766120E-3	196.872063426463350E-3	-201.864166503531390E-3	305.042454626452570E-3	187.238477634422220E-3	235.117491820713090E-3
1.055000000000000E+3	347.033676384839400E-3	200.950274220495250E-3	-229.301727893966940E-3	313.021811366191670E-3	164.553104816589360E-3	243.928375798630080E-3
1.056000000000000E+3	334.181574146929730E-3	205.430060351428470E-3	-257.546561813375600E-3	321.934857867060720E-3	141.122457882543960E-3	253.749890752244080E-3
1.057000000000000E+3	321.026560086607520E-3	210.093895213402440E-3	-286.322937801850590E-3	331.666766568361690E-3	116.731812288126030E-3	264.725847296326700E-3
1.058000000000000E+3	307.417277515363960E-3	214.744850933307110E-3	-315.854541427726730E-3	341.826712640147130E-3	91.171020112698828E-3	276.384601303281350E-3
1.059000000000000E+3	293.729741715712260E-3	219.603246849380930E-3	-346.787830477661480E-3	352.918827413206070E-3	63.673605275268635E-3	288.918834752864560E-3
1.060000000000000E+3	280.111358004502320E-3	224.008537134662510E-3	-378.543249739084930E-3	364.855762562588950E-3	34.629804115527109E-3	302.732068626641870E-3
1.061000000000000E+3	266.119886200500370E-3	228.518364893975230E-3	-411.445335755156900E-3	377.506472159959140E-3	4.601920808392911E-3	317.614847737134500E-3
