Freq (Hz)	Gxymic2/mic1_Real	Gxymic2/mic1_Imag	Gxymic3/mic1_Real	Gxymic3/mic1_Imag	Gxymic4/mic1_Real	Gxymic4/mic1_Imag
950.000000000000110E+0	86.100880840799286E-6	5.452540054407330E-6	67.875023194194893E-6	2.702183916705602E-6	98.632183579685565E-6	713.387729748898970E-9
951.000000000000110E+0	91.903378288160824E-6	6.156019078525581E-6	72.624710050665130E-6	2.956456681993510E-6	105.659105615705580E-6	619.406492524269340E-9
952.000000000000110E+0	98.475865374211276E-6	6.913551102456848E-6	78.038830766777732E-6	3.177613552037568E-6	113.556945246003980E-6	471.869828981296370E-9
953.000000000000110E+0	105.796331866911680E-6	7.731899684473842E-6	83.984129693528189E-6	3.398395314848777E-6	122.261967249761650E-6	258.667965498403400E-9
954.000000000000110E+0	113.301217683545700E-6	8.473593151529707E-6	90.134866609344616E-6	3.644398526640773E-6	131.234330563115930E-6	5.488114376321122E-9
955.000000000000110E+0	120.633735213505480E-6	9.275532048080758E-6	96.240528443276605E-6	3.916768994684605E-6	140.039379040548660E-6	-270.379148410718070E-9
956.000000000000110E+0	127.518229981288290E-6	10.020155843980992E-6	102.122083412407390E-6	4.072261374045783E-6	148.382889421138320E-6	-530.125902043447130E-9
957.000000000000110E+0	133.890565549653100E-6	10.775005456211823E-6	107.611212811411880E-6	4.035274146191335E-6	156.333001383361860E-6	-889.347096054678050E-9
958.000000000000110E+0	139.128757739093880E-6	11.453825816197970E-6	112.184467149653880E-6	3.923587745407522E-6	163.059943342385070E-6	-1.452202438360371E-6
959.000000000000110E+0	142.728301616010630E-6	12.271849548187251E-6	115.461393425149740E-6	3.836386434700168E-6	167.854012662375810E-6	-1.953268075113524E-6
960.000000000000110E+0	145.103307995873860E-6	13.041648830033813E-6	117.597902966739380E-6	3.763109572274301E-6	171.011702478961520E-6	-2.583470453905932E-6
961.000000000000110E+0	146.234326453489020E-6	13.677684038719210E-6	118.743132386309160E-6	3.720694330067294E-6	172.326544051335660E-6	-3.130768462013624E-6
962.000000000000110E+0	146.298399424984410E-6	14.076153098423110E-6	119.042658580463940E-6	3.572126525373182E-6	172.427612105092310E-6	-3.464199013023456E-6
963.000000000000110E+0	145.463327146911100E-6	14.363189955020227E-6	118.675840235445140E-6	3.403627452937477E-6	171.538577855781690E-6	-3.815405600769500E-6
964.000000000000110E+0	144.360221821580910E-6	14.326496624748644E-6	118.192875949170850E-6	2.941413278573968E-6	170.360449014835150E-6	-4.370212367831690E-6
965.000000000000110E+0	143.146275189923100E-6	14.303199861231213E-6	117.696173257691620E-6	2.272276487040778E-6	169.117985235748390E-6	-5.038358815012429E-6
966.000000000000110E+0	142.716225301537150E-6	14.283272368656929E-6	117.786026382154340E-6	1.462301544469570E-6	168.873029606988110E-6	-5.720077661461730E-6
967.000000000000110E+0	143.593066007907170E-6	14.605780861513430E-6	119.145907985342590E-6	668.260985138855970E-9	170.548177406170040E-6	-6.692218090727643E-6
968.000000000000110E+0	147.093014428843320E-6	15.378417083303164E-6	122.522847908590800E-6	-293.225872106643880E-9	174.740867080780790E-6	-8.039075699539529E-6
969.000000000000110E+0	153.485632846897820E-6	16.202595913243469E-6	128.219268326543090E-6	-1.457168552865905E-6	182.010346636830840E-6	-9.407684600330159E-6
970.000000000000110E+0	162.917106048278640E-6	17.342774968676811E-6	136.565006309017870E-6	-2.884999143798104E-6	193.117779187958000E-6	-11.011201484313788E-6
971.000000000000110E+0	175.594652286082240E-6	18.736515540231482E-6	147.758265314532550E-6	-4.698943226775346E-6	208.001107058595040E-6	-13.240533571419453E-6
972.000000000000110E+0	190.724581646017290E-6	20.471948533167637E-6	161.182085713448060E-6	-6.945492467216192E-6	225.560327498955930E-6	-15.700189771193113E-6
973.000000000000110E+0	206.922322406365450E-6	21.847277988451875E-6	175.658223805627630E-6	-9.843945660956643E-6	244.284895570204140E-6	-18.272812939943593E-6
974.000000000000110E+0	222.121415563808610E-6	22.675333231552082E-6	189.967466858907330E-6	-13.690344570880153E-6	262.902700208454990E-6	-21.312093559044848E-6
975.000000000000110E+0	234.181262942239050E-6	23.263944277667002E-6	201.748662069812080E-6	-18.465904934328874E-6	278.075084789399590E-6	-25.069227200275080E-6
976.000000000000110E+0	241.200049881454530E-6	23.104761402455571E-6	208.946538733641820E-6	-23.756707533970317E-6	286.999367166486740E-6	-28.863287299852106E-6
977.000000000000110E+0	240.904776429188370E-6	22.005348926149025E-6	209.738351481577330E-6	-29.044495881633466E-6	287.445011411678670E-6	-32.212831085713225E-6
978.000000000000110E+0	231.890242678893100E-6	20.023043552141400E-6	202.884718500257790E-6	-33.874977819936106E-6	277.895966921475080E-6	-34.928068767040316E-6
979.000000000000110E+0	214.285396655177850E-6	17.486946559844603E-6	188.219861643278340E-6	-37.490117552473725E-6	258.024174509175810E-6	-36.566339806366627E-6
980.000000000000110E+0	189.418942853671800E-6	14.672863620335511E-6	166.825170863937420E-6	-39.375430371509922E-6	229.064513528492120E-6	-36.609232421957170E-6
981.000000000000110E+0	160.495587757862050E-6	11.843792006551876E-6	141.251081013263680E-6	-39.374481929040165E-6	194.715060133365880E-6	-34.936021213914135E-6
982.000000000000110E+0	131.145546660231480E-6	9.225053271972236E-6	114.954160749489100E-6	-37.696149227471905E-6	159.744283951442760E-6	-32.143456947811282E-6
983.000000000000110E+0	104.458092458634850E-6	7.129874010525461E-6	90.820727984349792E-6	-34.958002710263695E-6	127.782942123926350E-6	-28.890699310051909E-6
984.000000000000110E+0	82.306013986283222E-6	5.725729114766984E-6	70.551638290307852E-6	-31.842073926474735E-6	101.093877201983270E-6	-25.719199794712969E-6
985.000000000000110E+0	65.064462509112199E-6	4.869158478810407E-6	54.433384224976832E-6	-28.848810420836534E-6	79.903196265197735E-6	-22.987818881403897E-6
986.000000000000110E+0	52.055873028093335E-6	4.474535605449185E-6	41.988040828705202E-6	-26.146517444563512E-6	63.532861394495447E-6	-20.654717420346463E-6
987.000000000000110E+0	42.485546391962082E-6	4.203110881215524E-6	32.364383507073080E-6	-23.931627184731997E-6	50.906950218164058E-6	-18.781470059893951E-6
988.000000000000110E+0	35.197795866092845E-6	3.924194626376195E-6	24.631836437281012E-6	-22.034307562701997E-6	41.016130213458602E-6	-17.172009640566991E-6
989.000000000000110E+0	29.514263300692632E-6	3.822955392465913E-6	18.244877460636821E-6	-20.113897526584353E-6	33.016914585175202E-6	-15.668185531335056E-6
990.000000000000110E+0	24.915436460924119E-6	3.717106941296594E-6	12.848349833532302E-6	-18.070756012119957E-6	26.220542489685467E-6	-14.092347696484026E-6
991.000000000000110E+0	21.227677123542710E-6	3.577695913048746E-6	8.202797133879109E-6	-15.923158628714032E-6	20.501083128243512E-6	-12.463254050696157E-6
992.000000000000110E+0	18.283703115104799E-6	3.370747142587321E-6	4.340259339732873E-6	-13.546778179041827E-6	15.779370246705049E-6	-10.746278190350181E-6
993.000000000000110E+0	15.917225260677919E-6	3.156437119228527E-6	1.316756452157154E-6	-11.018053656140971E-6	11.980799691378303E-6	-8.936355784937531E-6
994.000000000000110E+0	14.105365960411109E-6	2.946009262148910E-6	-911.123305991523530E-9	-8.447749228447884E-6	9.107845681172128E-6	-7.117136509695449E-6
995.000000000000110E+0	12.895133514832763E-6	2.802578756293498E-6	-2.346681235120915E-6	-5.963011248369647E-6	7.158452757029587E-6	-5.424014794384450E-6
996.000000000000110E+0	12.265042017022303E-6	2.737410000433843E-6	-3.056600676511942E-6	-3.728437265034759E-6	6.049115288005204E-6	-3.907731123759448E-6
997.000000000000110E+0	12.106480984612896E-6	2.731727968630511E-6	-3.258163074666233E-6	-1.833828459625181E-6	5.597824933876287E-6	-2.620787007735120E-6
998.000000000000110E+0	12.297015334855548E-6	2.758555692273071E-6	-3.159593421330866E-6	-235.851270660972560E-9	5.622216365464356E-6	-1.531668463630241E-6
999.000000000000110E+0	12.771374927468194E-6	2.845730595054298E-6	-2.876738389403959E-6	1.163066399140197E-6	5.984727976897194E-6	-644.320367925460470E-9
1.000000000000000E+3	13.580802373092412E-6	2.963939760476893E-6	-2.458086220762353E-6	2.440911824184191E-6	6.579094047008674E-6	102.752605254581740E-9
1.001000000000000E+3	14.731231180677644E-6	3.123563400997039E-6	-1.915671139656885E-6	3.674204317094970E-6	7.380656639358395E-6	791.682213575025190E-9
1.002000000000000E+3	16.472883818523634E-6	3.282053889095103E-6	-1.228692010637004E-6	4.884058443744528E-6	8.532476197992455E-6	1.532957568211315E-6
1.003000000000000E+3	18.546217904300037E-6	3.370361449762138E-6	-572.509660280210590E-9	6.051144984120636E-6	10.074319880961450E-6	2.306919224074292E-6
1.004000000000000E+3	20.333953006294014E-6	3.520012400400241E-6	32.501060632812280E-9	7.277418926657814E-6	11.625847157538201E-6	3.037366490388584E-6
1.005000000000000E+3	21.749416552879261E-6	3.755880933635170E-6	758.575380129019510E-9	8.487605268135972E-6	13.018253558496839E-6	3.735837914371353E-6
1.006000000000000E+3	22.759561608485357E-6	3.943711660062485E-6	1.605057540865542E-6	9.494653312674307E-6	14.150865490081924E-6	4.295345835907297E-6
1.007000000000000E+3	23.267209200234019E-6	4.044261827043502E-6	2.464756098773226E-6	10.192228280106886E-6	14.893089964860575E-6	4.756313765868966E-6
1.008000000000000E+3	23.372969086755032E-6	4.038428388478686E-6	3.250786558086273E-6	10.594938898475962E-6	15.387728691479597E-6	5.112199629841254E-6
1.009000000000000E+3	23.359549026830656E-6	3.985722222238301E-6	3.952798693407215E-6	10.883753620913227E-6	15.798676773877259E-6	5.398481996895270E-6
1.010000000000000E+3	23.487936107216713E-6	3.976747834576114E-6	4.635199783667807E-6	11.213024991223025E-6	16.320635115973115E-6	5.741608867798159E-6
1.011000000000000E+3	23.814027383120435E-6	3.981283284765023E-6	5.379696257883234E-6	11.554968829449649E-6	17.005860185775735E-6	6.033536681280708E-6
1.012000000000000E+3	24.844535811747403E-6	4.119370984495070E-6	6.230547566268109E-6	12.130210507963978E-6	18.115020719888565E-6	6.463378277793133E-6
1.013000000000000E+3	26.747543332863388E-6	4.345467727219187E-6	7.263232522296655E-6	13.086032356431416E-6	19.871361532313642E-6	7.151408106260206E-6
1.014000000000000E+3	29.065184737123657E-6	4.637071304396251E-6	8.399907153545235E-6	14.258189884111232E-6	22.026074144313941E-6	8.010225418939619E-6
1.015000000000000E+3	31.277947426936348E-6	4.925666014516075E-6	9.567136845027092E-6	15.404611077093383E-6	24.223855377322441E-6	8.874366943066556E-6
1.016000000000000E+3	33.132767467699832E-6	5.169797975858816E-6	10.711773454524980E-6	16.329410664264800E-6	26.317901430608084E-6	9.595526895087094E-6
1.017000000000000E+3	34.446242763629981E-6	5.484965340929805E-6	11.584713652734868E-6	16.991938286105971E-6	28.037190796022959E-6	10.149806535693857E-6
1.018000000000000E+3	34.934912582654018E-6	5.659163288916661E-6	12.158412102235059E-6	17.295926424832616E-6	29.097641456661821E-6	10.397909742548388E-6
1.019000000000000E+3	34.615320948466656E-6	5.748575786068580E-6	12.501626162257377E-6	17.206205039658227E-6	29.499753777165312E-6	10.329411624334938E-6
1.020000000000000E+3	33.978331069017143E-6	5.913175589091397E-6	12.687748539040977E-6	16.893210591775500E-6	29.490100328483081E-6	10.151706113901921E-6
1.021000000000000E+3	33.676275838255253E-6	6.069301723254848E-6	12.890596418287504E-6	16.637934806373917E-6	29.601662517750726E-6	9.961104345998550E-6
1.022000000000000E+3	34.030132748388424E-6	6.329981180036746E-6	13.267983199153113E-6	16.712277931282862E-6	30.152793319536516E-6	9.971074971012091E-6
1.023000000000000E+3	35.283510376175486E-6	6.748742911791562E-6	13.915470716501472E-6	17.157452517579379E-6	31.463855963430228E-6	10.248509635551117E-6
1.024000000000000E+3	37.525381319731356E-6	7.376951203846396E-6	14.821310814861129E-6	18.089545439033839E-6	33.586024135905094E-6	10.824174553810933E-6
1.025000000000000E+3	40.454994756871110E-6	8.134977268758934E-6	15.926680656969098E-6	19.309149776378414E-6	36.243365415802589E-6	11.653483089957391E-6
1.026000000000000E+3	43.579513397103080E-6	8.846146300254793E-6	17.009354020370361E-6	20.547830119664944E-6	39.198276941473727E-6	12.545878087586010E-6
1.027000000000000E+3	46.126181787723260E-6	9.645622387733450E-6	17.746611265370846E-6	21.607258285189967E-6	41.756638587211225E-6	13.249096447327233E-6
1.028000000000000E+3	47.792702206733799E-6	10.303802902797324E-6	18.009204916981041E-6	22.224867784194240E-6	43.267282545401359E-6	13.676881205358191E-6
1.029000000000000E+3	48.350020690771297E-6	10.632348625864831E-6	17.828630266992204E-6	22.377185615190304E-6	43.799529942416520E-6	13.869620032345113E-6
1.030000000000000E+3	48.085270274046190E-6	10.895475088581777E-6	17.297423322719662E-6	22.172797927527638E-6	43.553031271938321E-6	13.818484630511254E-6
1.031000000000000E+3	47.837220302161858E-6	11.170725153050949E-6	16.663427672983802E-6	22.027277646513590E-6	43.241954545526838E-6	13.850981234482198E-6
1.032000000000000E+3	48.378089636621310E-6	11.710082212101447E-6	16.186318474118649E-6	22.349237992096166E-6	43.643511367391955E-6	14.123032302451827E-6
1.033000000000000E+3	50.287944985103916E-6	12.614749837589376E-6	16.014864248024948E-6	23.432078649727514E-6	45.134609767406068E-6	14.858299225484609E-6
1.034000000000000E+3	53.578044963184076E-6	13.925670062612610E-6	16.118729927449521E-6	25.288533114103274E-6	47.848467276162079E-6	16.102234103470014E-6
1.035000000000000E+3	57.808375176641374E-6	15.579879433496862E-6	16.317305142935069E-6	27.659076307837908E-6	51.271973603940935E-6	17.666629964361126E-6
1.036000000000000E+3	62.116201140816052E-6	17.285260714137275E-6	16.284900876275934E-6	30.039567174044297E-6	54.646043217420424E-6	19.316228341104626E-6
1.037000000000000E+3	65.475636101672725E-6	18.795327222730773E-6	15.708954872224407E-6	32.074844533720685E-6	57.118979048936010E-6	20.743457004980504E-6
1.038000000000000E+3	67.311809812169694E-6	19.931401323266323E-6	14.591582363764012E-6	33.437763127835119E-6	58.137523993474752E-6	21.754769727947175E-6
1.039000000000000E+3	67.699762912376912E-6	20.740071296065549E-6	12.983499047008508E-6	34.149943176207153E-6	57.778742791653098E-6	22.408297731643789E-6
1.040000000000000E+3	67.347652456550963E-6	21.455411411218539E-6	11.123694104193144E-6	34.664491780723463E-6	56.724229096500344E-6	22.946923317065135E-6
1.041000000000000E+3	67.424250263857987E-6	22.257535072043843E-6	9.324231174855272E-6	35.487542672185069E-6	55.959809610451594E-6	23.686056482036743E-6
1.042000000000000E+3	69.205230321205249E-6	23.605984656292691E-6	7.600483506231731E-6	37.260530443436455E-6	56.558867113386346E-6	25.038217231994200E-6
1.043000000000000E+3	73.397904757473262E-6	25.800752159174646E-6	5.770143328871595E-6	40.419231436919990E-6	58.798356310640472E-6	27.313405452347045E-6
1.044000000000000E+3	79.371155128533374E-6	28.653120800390166E-6	3.479618359665543E-6	44.764995982723724E-6	62.295048179715316E-6	30.578579700950631E-6
1.045000000000000E+3	85.975888907994876E-6	32.068163990065497E-6	398.315650471070580E-9	49.822913886202139E-6	66.047040027152775E-6	34.343597525684727E-6
1.046000000000000E+3	91.610560986023475E-6	35.359558364199710E-6	-3.448993573550456E-6	54.730570169639522E-6	68.520113360431313E-6	38.140426946854109E-6
1.047000000000000E+3	94.941109115173465E-6	37.935460481395523E-6	-7.741479766191892E-6	58.536369771194279E-6	69.080183713619779E-6	41.423837675822783E-6
1.048000000000000E+3	96.251116943139577E-6	39.720911380686589E-6	-12.459262325496510E-6	61.180114147253614E-6	68.027576327723085E-6	43.989180193405588E-6
1.049000000000000E+3	96.581526143134461E-6	41.395370288615904E-6	-17.808858728734032E-6	63.577815665018524E-6	66.180003375601210E-6	46.498810906779036E-6
1.050000000000000E+3	97.952227289670239E-6	43.840483698609602E-6	-24.159877698632676E-6	67.219936405711009E-6	64.785309145852971E-6	49.895820015691969E-6
1.051000000000000E+3	101.968789275998530E-6	47.779712916622469E-6	-32.167084915084328E-6	73.474234357484802E-6	64.603517108041288E-6	55.085970582739591E-6
1.052000000000000E+3	109.268701592575310E-6	53.893650039082627E-6	-42.701563014313187E-6	82.972098886598431E-6	65.569905724103514E-6	62.752854095140083E-6
1.053000000000000E+3	118.674353991176940E-6	61.579244807972099E-6	-55.988957350308857E-6	95.123579916000668E-6	66.765940404290384E-6	72.578843476467581E-6
1.054000000000000E+3	127.625030756686480E-6	69.893355961557217E-6	-71.664581169297132E-6	108.294305662598200E-6	66.471210803736942E-6	83.468657510529470E-6
1.055000000000000E+3	133.646945957735630E-6	77.388427309736245E-6	-88.305905497190632E-6	120.547170520426050E-6	63.369071620005007E-6	93.936329754238350E-6
1.056000000000000E+3	135.286397501256800E-6	83.164048988503635E-6	-104.261384717773140E-6	130.327401126253460E-6	57.128133249550797E-6	102.721124535815380E-6
1.057000000000000E+3	133.333919307948960E-6	87.259578970410296E-6	-118.919243533912650E-6	137.752012774274630E-6	48.480735303670501E-6	109.945210986145210E-6
1.058000000000000E+3	130.436794690256470E-6	91.115991457499010E-6	-134.016111886239380E-6	145.036024366835240E-6	38.682424425612135E-6	117.265622772471190E-6
1.059000000000000E+3	129.273047091018380E-6	96.649323645192083E-6	-152.624329386369980E-6	155.322634267681670E-6	28.022455668243254E-6	127.151826939620200E-6
1.060000000000000E+3	130.848479752492700E-6	104.641156804427990E-6	-176.829079376709700E-6	170.435237304321460E-6	16.176101860190308E-6	141.410698198404820E-6
1.061000000000000E+3	133.356039142985620E-6	114.513441474764670E-6	-206.180475466609970E-6	189.173280525364250E-6	2.306015953764228E-6	159.156347214503220E-6
