Freq (Hz)	Coh_mic2/mic1	Coh_mic3/mic1	Coh_mic4/mic1
1.215000000000000E+3	999.966825490936850E-3	999.999771113821770E-3	999.962432542879640E-3
1.216000000000000E+3	999.966170823231910E-3	999.999884606466160E-3	999.967833564569750E-3
1.217000000000000E+3	999.963600905817040E-3	999.999888444536800E-3	999.980884444531260E-3
1.218000000000000E+3	999.959046531871840E-3	999.999876795898970E-3	999.976147210713260E-3
1.219000000000000E+3	999.965694150534600E-3	999.999941047042930E-3	999.973475319391070E-3
1.220000000000000E+3	999.973894201478420E-3	999.999828982413460E-3	999.985731722781820E-3
1.221000000000000E+3	999.969810436368570E-3	999.999893016659920E-3	999.977720728684070E-3
1.222000000000000E+3	999.978456213709070E-3	999.999849960101830E-3	999.987551060139370E-3
1.223000000000000E+3	999.970082553344190E-3	999.999883876165450E-3	999.976869404363590E-3
1.224000000000000E+3	999.986529479103490E-3	999.999948401901870E-3	999.989504518229880E-3
1.225000000000000E+3	999.981731254101060E-3	999.999862257059060E-3	999.985268518389870E-3
1.226000000000000E+3	999.981387111934520E-3	999.999894957001920E-3	999.987029199183360E-3
1.227000000000000E+3	999.967692486795730E-3	999.999893281509180E-3	999.983400653921990E-3
1.228000000000000E+3	999.977464481132780E-3	999.999887720759210E-3	999.985371227234740E-3
1.229000000000000E+3	999.973960849049100E-3	999.999919768046590E-3	999.982852085880450E-3
1.230000000000000E+3	999.974414761065740E-3	999.999923597216680E-3	999.986450822374030E-3
1.231000000000000E+3	999.977708387585040E-3	999.999879149937820E-3	999.983423736858000E-3
1.232000000000000E+3	999.982731309137170E-3	999.999901118756140E-3	999.986574592157670E-3
1.233000000000000E+3	999.980128809497380E-3	999.999925770846840E-3	999.983275135284950E-3
1.234000000000000E+3	999.979061119948720E-3	999.999890793541790E-3	999.985197809385330E-3
1.235000000000000E+3	999.984259763989300E-3	999.999919275747830E-3	999.990273044223390E-3
1.236000000000000E+3	999.984679544755780E-3	999.999938695553700E-3	999.987029634215370E-3
1.237000000000000E+3	999.982871694084400E-3	999.999902554385760E-3	999.989546697780060E-3
1.238000000000000E+3	999.985478389112890E-3	999.999938876282910E-3	999.993306968088080E-3
1.239000000000000E+3	999.990336456719860E-3	999.999921567935270E-3	999.992532073004980E-3
1.240000000000000E+3	999.988707374305120E-3	999.999935220795890E-3	999.988239270786170E-3
1.241000000000000E+3	999.986440559148090E-3	999.999921325896660E-3	999.990518580730740E-3
1.242000000000000E+3	999.986172715472520E-3	999.999931059291080E-3	999.986659604278460E-3
1.243000000000000E+3	999.988920290867610E-3	999.999945630215550E-3	999.990714414014330E-3
1.244000000000000E+3	999.989219580415200E-3	999.999947558982580E-3	999.988591062080050E-3
1.245000000000000E+3	999.989181774746600E-3	999.999938712378800E-3	999.989289456564730E-3
1.246000000000000E+3	999.988115694281590E-3	999.999962014990640E-3	999.989679793010900E-3
1.247000000000000E+3	999.991889392030320E-3	999.999965159550140E-3	999.991872505216820E-3
1.248000000000000E+3	999.990955664854070E-3	999.999969267772130E-3	999.992538461211830E-3
1.249000000000000E+3	999.990590013709380E-3	999.999945079361850E-3	999.989551225022530E-3
1.250000000000000E+3	999.991986154965650E-3	999.999980031182510E-3	999.992067692236470E-3
1.251000000000000E+3	999.994338861222350E-3	999.999948900203490E-3	999.994769609497290E-3
1.252000000000000E+3	999.994233945568630E-3	999.999942095876730E-3	999.993438494757640E-3
1.253000000000000E+3	999.994428488319210E-3	999.999940662655180E-3	999.992071972936710E-3
1.254000000000000E+3	999.995014294234430E-3	999.999924703397940E-3	999.990691704097270E-3
1.255000000000000E+3	999.994073625810610E-3	999.999934226512230E-3	999.991064309437290E-3
1.256000000000000E+3	999.993183992196610E-3	999.999918448485240E-3	999.987917449484560E-3
1.257000000000000E+3	999.992407163593170E-3	999.999896653040790E-3	999.987454178556060E-3
1.258000000000000E+3	999.990520897316440E-3	999.999928300885240E-3	999.986764007038340E-3
1.259000000000000E+3	999.991184888019300E-3	999.999941771683280E-3	999.988563700186410E-3
1.260000000000000E+3	999.991032132043540E-3	999.999901949677580E-3	999.986804923180260E-3
1.261000000000000E+3	999.989522962527080E-3	999.999885003524990E-3	999.985042779022450E-3
1.262000000000000E+3	999.988916827804330E-3	999.999918891986140E-3	999.984125335303560E-3
1.263000000000000E+3	999.984632168334220E-3	999.999898669814870E-3	999.980095590895400E-3
1.264000000000000E+3	999.977096175049600E-3	999.999779557284360E-3	999.973697375906690E-3
1.265000000000000E+3	999.979635328328230E-3	999.999847938293660E-3	999.979685523068480E-3
1.266000000000000E+3	999.975877624178060E-3	999.999941052180150E-3	999.973969919563670E-3
1.267000000000000E+3	999.957227630036360E-3	999.999882432642930E-3	999.957329041925580E-3
1.268000000000000E+3	999.951873807716110E-3	999.999855240518600E-3	999.954036333653980E-3
1.269000000000000E+3	999.948306932373350E-3	999.999833522767670E-3	999.950078827478330E-3
1.270000000000000E+3	999.922456956395700E-3	999.999763297236610E-3	999.931001959043160E-3
1.271000000000000E+3	999.896740077036440E-3	999.999742141065460E-3	999.908356082018450E-3
1.272000000000000E+3	999.895721042882490E-3	999.999798572718370E-3	999.912507782960150E-3
1.273000000000000E+3	999.868586743475010E-3	999.999765951099960E-3	999.894611302529320E-3
1.274000000000000E+3	999.831814474600120E-3	999.999754041847820E-3	999.865197055140990E-3
1.275000000000000E+3	999.824396168639720E-3	999.999798498347750E-3	999.858268009621190E-3
1.276000000000000E+3	999.822937045742650E-3	999.999828601004780E-3	999.854563312992270E-3
1.277000000000000E+3	999.802751179888260E-3	999.999873297794610E-3	999.831708125546890E-3
1.278000000000000E+3	999.805956911112740E-3	999.999896508417250E-3	999.831006551986640E-3
1.279000000000000E+3	999.840808341133200E-3	999.999894949707530E-3	999.856651455111490E-3
1.280000000000000E+3	999.852410448141440E-3	999.999801544529830E-3	999.855292512618730E-3
1.281000000000000E+3	999.874663181929300E-3	999.999799841588490E-3	999.867414396031000E-3
1.282000000000000E+3	999.911906283595050E-3	999.999595568578310E-3	999.895503956242940E-3
1.283000000000000E+3	999.924952659265730E-3	999.999687522729830E-3	999.909573608750100E-3
1.284000000000000E+3	999.934101448292310E-3	999.999613998631130E-3	999.906848668463580E-3
1.285000000000000E+3	999.954458421297710E-3	999.999576561667600E-3	999.924230330513810E-3
1.286000000000000E+3	999.957024554013920E-3	999.999275375271560E-3	999.917695944394280E-3
1.287000000000000E+3	999.965305552721890E-3	999.999289535214440E-3	999.928237013312900E-3
1.288000000000000E+3	999.962728816855440E-3	999.998948707254920E-3	999.922248413618430E-3
1.289000000000000E+3	999.963423678888020E-3	999.998595154979350E-3	999.932511518935140E-3
1.290000000000000E+3	999.964276247781720E-3	999.998720595949630E-3	999.935148606784340E-3
1.291000000000000E+3	999.954620993485200E-3	999.999064546789220E-3	999.914831724608150E-3
1.292000000000000E+3	999.973438096872670E-3	999.998759480499770E-3	999.899388649762130E-3
1.293000000000000E+3	999.963965273461760E-3	999.998668216748760E-3	999.937379630550400E-3
1.294000000000000E+3	999.950155959425820E-3	999.997749638185770E-3	999.919547597104330E-3
1.295000000000000E+3	999.929616666734630E-3	999.997425310014010E-3	999.882054943431410E-3
1.296000000000000E+3	999.976162482805740E-3	999.998767252818670E-3	999.912223639069950E-3
1.297000000000000E+3	999.960317020449520E-3	999.998098352634980E-3	999.920883520421190E-3
1.298000000000000E+3	999.974616162479070E-3	999.996714711145930E-3	999.916057922424660E-3
1.299000000000000E+3	999.941989836973580E-3	999.994215264559340E-3	999.904261933500680E-3
1.300000000000000E+3	999.948617067434430E-3	999.994689119433570E-3	999.926733104768090E-3
1.301000000000000E+3	999.955150772278590E-3	999.994766730627260E-3	999.931481097933170E-3
1.302000000000000E+3	999.953860330772270E-3	999.990986775771690E-3	999.909908613754390E-3
1.303000000000000E+3	999.950745404259430E-3	999.993245419609100E-3	999.955761991075940E-3
1.304000000000000E+3	999.920228846602140E-3	999.984206862516990E-3	999.900386528623120E-3
1.305000000000000E+3	999.918029538461650E-3	999.986826383771010E-3	999.944551101614180E-3
1.306000000000000E+3	999.947612337245940E-3	999.992000438511550E-3	999.970836157470950E-3
1.307000000000000E+3	999.937881661337790E-3	999.991314485235820E-3	999.971659234864310E-3
1.308000000000000E+3	999.942267007042030E-3	999.990813821225340E-3	999.974156255465370E-3
1.309000000000000E+3	999.941819274812630E-3	999.990609284411860E-3	999.978439462454130E-3
1.310000000000000E+3	999.936768528857160E-3	999.988518637020540E-3	999.974850496858750E-3
1.311000000000000E+3	999.931265142643300E-3	999.990196241947740E-3	999.979673744510800E-3
1.312000000000000E+3	999.941130630594640E-3	999.991616399053430E-3	999.977987444700460E-3
1.313000000000000E+3	999.956024070838060E-3	999.993509685660700E-3	999.983185561487020E-3
1.314000000000000E+3	999.955559365658050E-3	999.993119776700910E-3	999.984137107229110E-3
1.315000000000000E+3	999.962092329341300E-3	999.995084266878550E-3	999.983121924470030E-3
1.316000000000000E+3	999.953853959950730E-3	999.995402047020860E-3	999.988158349170430E-3
1.317000000000000E+3	999.966006265903480E-3	999.996352431768760E-3	999.988788710006630E-3
1.318000000000000E+3	999.953324579434750E-3	999.995434881012830E-3	999.987439530640950E-3
1.319000000000000E+3	999.981891910304180E-3	999.997775467344470E-3	999.984682808175760E-3
1.320000000000000E+3	999.965746574098200E-3	999.996816913363060E-3	999.986663718585910E-3
1.321000000000000E+3	999.970170211207150E-3	999.997715884571870E-3	999.987714832478610E-3
1.322000000000000E+3	999.977744939000820E-3	999.998123941277520E-3	999.986595646406020E-3
1.323000000000000E+3	999.955795848616600E-3	999.997916280785050E-3	999.986224950278780E-3
1.324000000000000E+3	999.965903983160760E-3	999.998378629785910E-3	999.991914903483490E-3
1.325000000000000E+3	999.971162595667210E-3	999.998036045389060E-3	999.982272030879640E-3
1.326000000000000E+3	999.979086002957480E-3	999.998485742357940E-3	999.987083653404380E-3
1.327000000000000E+3	999.966119892559230E-3	999.998426854989070E-3	999.984194174324050E-3
1.328000000000000E+3	999.971115110495410E-3	999.998277864076580E-3	999.985898601049140E-3
1.329000000000000E+3	999.975887442040240E-3	999.998888967809200E-3	999.989343372507890E-3
1.330000000000000E+3	999.944227174076720E-3	999.997759108135600E-3	999.977622927640030E-3
1.331000000000000E+3	999.977327721264800E-3	999.998702337114850E-3	999.980532475969960E-3
1.332000000000000E+3	999.959039856581080E-3	999.998238334751100E-3	999.972598137606530E-3
1.333000000000000E+3	999.973191481057230E-3	999.998952042899680E-3	999.982892633153990E-3
1.334000000000000E+3	999.958928145011420E-3	999.998850790973730E-3	999.968577399792950E-3
1.335000000000000E+3	999.953632646340630E-3	999.998851729298250E-3	999.975230392726840E-3
1.336000000000000E+3	999.968999231094950E-3	999.999495435628270E-3	999.989111653417190E-3
1.337000000000000E+3	999.958353331057200E-3	999.999571580728160E-3	999.977009817486270E-3
1.338000000000000E+3	999.965635794058840E-3	999.999552659532440E-3	999.983531086904960E-3
1.339000000000000E+3	999.957353863248130E-3	999.999415277155190E-3	999.982932515133150E-3
1.340000000000000E+3	999.966582873981320E-3	999.999244205713840E-3	999.974026498591680E-3
1.341000000000000E+3	999.961554863650350E-3	999.999411056966440E-3	999.974607467265850E-3
1.342000000000000E+3	999.966758455919310E-3	999.999283755630070E-3	999.968717070256580E-3
1.343000000000000E+3	999.959332555890530E-3	999.999405094332830E-3	999.973277551054700E-3
1.344000000000000E+3	999.950028151193600E-3	999.999580814999960E-3	999.975036606289390E-3
1.345000000000000E+3	999.964253313655570E-3	999.999459371130220E-3	999.985460676982460E-3
1.346000000000000E+3	999.962274145033690E-3	999.999281927722140E-3	999.977033428509410E-3
1.347000000000000E+3	999.968567094887790E-3	999.999413738159040E-3	999.979345451245560E-3
1.348000000000000E+3	999.975294628561270E-3	999.999274913426330E-3	999.973572984400930E-3
1.349000000000000E+3	999.977233559833370E-3	999.999451876161900E-3	999.982223001619320E-3
1.350000000000000E+3	999.977061024616590E-3	999.999846220626760E-3	999.970568621070140E-3
1.351000000000000E+3	999.978772206585260E-3	999.999897992639330E-3	999.979953232736030E-3
1.352000000000000E+3	999.980529497858980E-3	999.999652192865020E-3	999.973849706202950E-3
1.353000000000000E+3	999.969200187515340E-3	999.999596647138220E-3	999.974551935807200E-3
1.354000000000000E+3	999.981120246173920E-3	999.999502701805820E-3	999.967495320469800E-3
1.355000000000000E+3	999.978105539313320E-3	999.999411754294410E-3	999.976724290528970E-3
1.356000000000000E+3	999.972092193152530E-3	999.999594587778870E-3	999.985874611603150E-3
1.357000000000000E+3	999.973733680946440E-3	999.999564366043090E-3	999.971662041422290E-3
1.358000000000000E+3	999.973615109613240E-3	999.999738110072480E-3	999.963090294689660E-3
1.359000000000000E+3	999.977791535058610E-3	999.999574011441130E-3	999.986393732712590E-3
1.360000000000000E+3	999.978821596844480E-3	999.999538283169450E-3	999.972854330731690E-3
1.361000000000000E+3	999.983891767787790E-3	999.999567697857360E-3	999.969180946335690E-3
1.362000000000000E+3	999.987733083779310E-3	999.999651063740560E-3	999.954008579716060E-3
1.363000000000000E+3	999.979539230275380E-3	999.999550848672980E-3	999.946501717466240E-3
1.364000000000000E+3	999.985719129879100E-3	999.999517153244420E-3	999.974756131444820E-3
1.365000000000000E+3	999.985876934247900E-3	999.999679068562130E-3	999.984381946962490E-3
1.366000000000000E+3	999.989580972482360E-3	999.999639194306900E-3	999.977264083387270E-3
1.367000000000000E+3	999.990651759672610E-3	999.999488636841850E-3	999.963217968111610E-3
1.368000000000000E+3	999.988637015368220E-3	999.999736719308860E-3	999.973228699094000E-3
1.369000000000000E+3	999.980604891653080E-3	999.999458207381450E-3	999.972383651102410E-3
1.370000000000000E+3	999.978817366357190E-3	999.999597211944650E-3	999.973063886546390E-3
1.371000000000000E+3	999.985868784574290E-3	999.999527685187850E-3	999.970155471711860E-3
1.372000000000000E+3	999.979343985646700E-3	999.999548932949180E-3	999.979545375848540E-3
1.373000000000000E+3	999.983646094167230E-3	999.999463977841010E-3	999.984757559671420E-3
1.374000000000000E+3	999.986043775396130E-3	999.999489845976090E-3	999.974591063652160E-3
1.375000000000000E+3	999.983858829883720E-3	999.999569909852060E-3	999.968920422974580E-3
1.376000000000000E+3	999.976428382686080E-3	999.999644571453850E-3	999.963352842943130E-3
1.377000000000000E+3	999.979526347432590E-3	999.999669377302450E-3	999.948666629806410E-3
1.378000000000000E+3	999.977375556915020E-3	999.999723206607460E-3	999.942033164546550E-3
1.379000000000000E+3	999.979526823941980E-3	999.999506005787350E-3	999.979725553474250E-3
1.380000000000000E+3	999.986509018741200E-3	999.999570002441110E-3	999.980396665336670E-3
1.381000000000000E+3	999.978995440544920E-3	999.999570052989340E-3	999.977575248643060E-3
1.382000000000000E+3	999.981647066727650E-3	999.999639028138490E-3	999.968159524453280E-3
1.383000000000000E+3	999.984902179447350E-3	999.999602943070220E-3	999.975249845080350E-3
1.384000000000000E+3	999.993475933732220E-3	999.999764752006250E-3	999.977689462799750E-3
1.385000000000000E+3	999.990205701584590E-3	999.999691031930320E-3	999.971115298058600E-3
1.386000000000000E+3	999.985318495743240E-3	999.999593657500570E-3	999.967550990319310E-3
1.387000000000000E+3	999.983752884994640E-3	999.999714802467520E-3	999.969573282614600E-3
1.388000000000000E+3	999.981316151148380E-3	999.999822552879450E-3	999.966037217585030E-3
1.389000000000000E+3	999.978014964409630E-3	999.999811058171590E-3	999.960912784796150E-3
1.390000000000000E+3	999.979290543135950E-3	999.999798932890930E-3	999.961015204577590E-3
1.391000000000000E+3	999.984664468250740E-3	999.999689162505370E-3	999.949758171324810E-3
1.392000000000000E+3	999.987281117563630E-3	999.999703730549690E-3	999.935729542148490E-3
1.393000000000000E+3	999.985656869496470E-3	999.999612553227890E-3	999.924909436880170E-3
1.394000000000000E+3	999.987393758688500E-3	999.999444250780910E-3	999.947917920801950E-3
1.395000000000000E+3	999.984757486002680E-3	999.999560777023230E-3	999.954890142507490E-3
1.396000000000000E+3	999.987595664962200E-3	999.999766586200820E-3	999.961494933879980E-3
1.397000000000000E+3	999.982864590088340E-3	999.999578960782400E-3	999.928590434437820E-3
1.398000000000000E+3	999.984262642776840E-3	999.999390179738930E-3	999.940713771629070E-3
1.399000000000000E+3	999.987772937098400E-3	999.999500974783180E-3	999.960890247697300E-3
1.400000000000000E+3	999.981066822685500E-3	999.999657011345190E-3	999.957603398323740E-3
1.401000000000000E+3	999.987989897607730E-3	999.999608187916780E-3	999.956528840430180E-3
1.402000000000000E+3	999.987476368796810E-3	999.999765258983260E-3	999.965774062938740E-3
1.403000000000000E+3	999.981813019531040E-3	999.999812438388980E-3	999.960568539236870E-3
1.404000000000000E+3	999.983681986880700E-3	999.999775612176340E-3	999.957522598916570E-3
1.405000000000000E+3	999.990241472029640E-3	999.999869190907110E-3	999.962022297994910E-3
1.406000000000000E+3	999.981356305098660E-3	999.999860639741440E-3	999.972316326020130E-3
1.407000000000000E+3	999.979868794674930E-3	999.999800407983200E-3	999.959582750647340E-3
1.408000000000000E+3	999.985014392559820E-3	999.999867829529880E-3	999.951097952583860E-3
1.409000000000000E+3	999.990567879379230E-3	999.999892706574860E-3	999.956217574168970E-3
1.410000000000000E+3	999.991029562560810E-3	999.999801134060060E-3	999.964591780463600E-3
1.411000000000000E+3	999.983848136716920E-3	999.999827249103080E-3	999.955899206541490E-3
1.412000000000000E+3	999.986817445654430E-3	999.999831805215010E-3	999.966483995200830E-3
1.413000000000000E+3	999.987794705784360E-3	999.999840833246560E-3	999.953568658572540E-3
1.414000000000000E+3	999.986993615285090E-3	999.999852322310590E-3	999.948516057231560E-3
1.415000000000000E+3	999.990828121318900E-3	999.999839816236190E-3	999.960120146438200E-3
1.416000000000000E+3	999.990502534165210E-3	999.999801308866340E-3	999.964577985930750E-3
1.417000000000000E+3	999.989260880142280E-3	999.999896791874180E-3	999.968529016301400E-3
1.418000000000000E+3	999.991023239706570E-3	999.999819932152920E-3	999.964235136966860E-3
1.419000000000000E+3	999.991746604124260E-3	999.999810387860230E-3	999.965797118170680E-3
1.420000000000000E+3	999.988573886577030E-3	999.999859750755450E-3	999.953740014769220E-3
1.421000000000000E+3	999.985770915651110E-3	999.999896434323190E-3	999.960827030603740E-3
1.422000000000000E+3	999.985775352794870E-3	999.999941969624160E-3	999.980426837504880E-3
1.423000000000000E+3	999.989809447045070E-3	999.999936440601700E-3	999.972817386881040E-3
1.424000000000000E+3	999.990733160822430E-3	999.999936651631890E-3	999.965839122119000E-3
1.425000000000000E+3	999.994816227585240E-3	999.999914509612670E-3	999.973744405637800E-3
1.426000000000000E+3	999.990738960486070E-3	999.999937843098930E-3	999.981629446028530E-3
1.427000000000000E+3	999.989240930195260E-3	999.999924919266260E-3	999.980015224673950E-3
1.428000000000000E+3	999.994184553604560E-3	999.999879167565050E-3	999.982325690877860E-3
1.429000000000000E+3	999.994711305329460E-3	999.999877115452350E-3	999.987904227346180E-3
1.430000000000000E+3	999.995408506510470E-3	999.999911206223000E-3	999.986557384447530E-3
1.431000000000000E+3	999.995459455361280E-3	999.999936547956600E-3	999.977719850359550E-3
1.432000000000000E+3	999.995511835699460E-3	999.999945941006050E-3	999.972868292112630E-3
1.433000000000000E+3	999.996507944045820E-3	999.999920681500010E-3	999.978994499107430E-3
1.434000000000000E+3	999.995642758639950E-3	999.999933971408960E-3	999.982686410197270E-3
1.435000000000000E+3	999.995425172145010E-3	999.999893285991370E-3	999.984338230416990E-3
1.436000000000000E+3	999.996210731288640E-3	999.999871952425120E-3	999.982797466791200E-3
1.437000000000000E+3	999.995114956201860E-3	999.999873821181610E-3	999.985253973682430E-3
1.438000000000000E+3	999.996203686757570E-3	999.999869645335710E-3	999.985500668779230E-3
1.439000000000000E+3	999.989599992128440E-3	999.999836163110060E-3	999.983322804219310E-3
1.440000000000000E+3	999.985175856917480E-3	999.999778118104480E-3	999.983552594929770E-3
1.441000000000000E+3	999.985623409071600E-3	999.999889460445050E-3	999.986360071572490E-3
1.442000000000000E+3	999.983388618324920E-3	999.999905613458750E-3	999.989880958244920E-3
1.443000000000000E+3	999.982942266069540E-3	999.999831030469300E-3	999.993265250925360E-3
1.444000000000000E+3	999.972922085296760E-3	999.999823477682680E-3	999.992963833625010E-3
1.445000000000000E+3	999.954075296678120E-3	999.999715702323040E-3	999.991699350210480E-3
1.446000000000000E+3	999.954531947620290E-3	999.999660832561530E-3	999.991905951060910E-3
1.447000000000000E+3	999.953217511785670E-3	999.999674222548760E-3	999.994597374421980E-3
1.448000000000000E+3	999.946393323729480E-3	999.999650852635980E-3	999.996141076685220E-3
1.449000000000000E+3	999.948682736599870E-3	999.999677632093850E-3	999.993936292447820E-3
1.450000000000000E+3	999.953612481849770E-3	999.999637279262330E-3	999.992692012791840E-3
1.451000000000000E+3	999.953405196771450E-3	999.999639854513230E-3	999.994497930463470E-3
1.452000000000000E+3	999.953509595920220E-3	999.999548959373150E-3	999.995685148553190E-3
1.453000000000000E+3	999.965003230552480E-3	999.999351374288300E-3	999.995936450816750E-3
1.454000000000000E+3	999.968713889691880E-3	999.999421176500090E-3	999.994526424037520E-3
1.455000000000000E+3	999.966053580584210E-3	999.999417021273480E-3	999.992734515398270E-3
1.456000000000000E+3	999.968225775078490E-3	999.999167570661980E-3	999.990575038305020E-3
1.457000000000000E+3	999.974003229692880E-3	999.998996888280310E-3	999.991715936358940E-3
1.458000000000000E+3	999.973397648790010E-3	999.999027750875570E-3	999.991947388924940E-3
1.459000000000000E+3	999.954786963180630E-3	999.998931178077700E-3	999.993385407817680E-3
1.460000000000000E+3	999.963259585675450E-3	999.998993376750470E-3	999.994879385471380E-3
1.461000000000000E+3	999.953445614399030E-3	999.999068051568800E-3	999.994396795697570E-3
1.462000000000000E+3	999.936726149960320E-3	999.999012001256510E-3	999.991566444271450E-3
1.463000000000000E+3	999.942985018025480E-3	999.999164530758210E-3	999.992870050383620E-3
1.464000000000000E+3	999.924466399159660E-3	999.999110987217720E-3	999.993378995386540E-3
1.465000000000000E+3	999.933593566017960E-3	999.998863552807090E-3	999.989537760328390E-3
1.466000000000000E+3	999.932563670254740E-3	999.998831631587310E-3	999.986370930762920E-3
1.467000000000000E+3	999.921799141613170E-3	999.998624993987390E-3	999.981095948219040E-3
1.468000000000000E+3	999.911631871255530E-3	999.998526404202610E-3	999.979707793229980E-3
1.469000000000000E+3	999.889596869916410E-3	999.998591035793920E-3	999.975102086365860E-3
1.470000000000000E+3	999.865141982002600E-3	999.998215531938240E-3	999.966718876845960E-3
1.471000000000000E+3	999.878452290540730E-3	999.997832269005740E-3	999.959808013616950E-3
1.472000000000000E+3	999.899314538421290E-3	999.997288008414360E-3	999.954389991259180E-3
1.473000000000000E+3	999.900218397634770E-3	999.996306946080440E-3	999.947389723090160E-3
1.474000000000000E+3	999.904087434560500E-3	999.996174048096260E-3	999.936139215906400E-3
1.475000000000000E+3	999.925908795324610E-3	999.996423202724190E-3	999.929210324532970E-3
1.476000000000000E+3	999.946356363942910E-3	999.996355690719320E-3	999.925709925310820E-3
1.477000000000000E+3	999.957052175897360E-3	999.995981179568890E-3	999.929895060470470E-3
1.478000000000000E+3	999.965796718364830E-3	999.995850086069280E-3	999.920879420980850E-3
1.479000000000000E+3	999.971002926876680E-3	999.995225926893720E-3	999.886857342915600E-3
1.480000000000000E+3	999.960021974896860E-3	999.992449626689090E-3	999.853002240028040E-3
1.481000000000000E+3	999.944267412370300E-3	999.993201142074680E-3	999.873804336710910E-3
1.482000000000000E+3	999.949321142032940E-3	999.994606684121320E-3	999.882121644573800E-3
1.483000000000000E+3	999.954338235180870E-3	999.994005836212560E-3	999.862708551230490E-3
1.484000000000000E+3	999.949581175289310E-3	999.992822643593790E-3	999.867725501774830E-3
1.485000000000000E+3	999.941597937747950E-3	999.991099379829990E-3	999.876979281499770E-3
1.486000000000000E+3	999.936141518702250E-3	999.989077112770850E-3	999.865241610254470E-3
1.487000000000000E+3	999.925672673286580E-3	999.988671213530300E-3	999.875412489667380E-3
1.488000000000000E+3	999.915507015019630E-3	999.985582712394790E-3	999.878761219482830E-3
1.489000000000000E+3	999.904692202158380E-3	999.982490898475020E-3	999.865218105775000E-3
1.490000000000000E+3	999.908523842040320E-3	999.985130300152460E-3	999.884308872755700E-3
1.491000000000000E+3	999.917997233944810E-3	999.984261768716240E-3	999.884803354690210E-3
1.492000000000000E+3	999.902779366372950E-3	999.975776443634890E-3	999.859995843663580E-3
1.493000000000000E+3	999.885514883877560E-3	999.971998791300050E-3	999.851990934647490E-3
1.494000000000000E+3	999.870971024518160E-3	999.973164520881030E-3	999.849303439142020E-3
1.495000000000000E+3	999.849574019206930E-3	999.966780397111510E-3	999.867829770218260E-3
1.496000000000000E+3	999.848390467538480E-3	999.964273078655320E-3	999.882237259312580E-3
1.497000000000000E+3	999.829607736826830E-3	999.959938956344050E-3	999.868885136016350E-3
1.498000000000000E+3	999.804223704139570E-3	999.946844080608410E-3	999.857949611611560E-3
1.499000000000000E+3	999.810095340392560E-3	999.937058833558880E-3	999.859769960398270E-3
1.500000000000000E+3	999.835884352493260E-3	999.927543638714060E-3	999.861267090183860E-3
1.501000000000000E+3	999.797004528083510E-3	999.896440706864560E-3	999.854330813387040E-3
1.502000000000000E+3	999.784052920679730E-3	999.885157974794940E-3	999.855477108479990E-3
1.503000000000000E+3	999.775037909341520E-3	999.856567353788690E-3	999.837354457636660E-3
1.504000000000000E+3	999.798030113112300E-3	999.861004408690860E-3	999.876544021961350E-3
1.505000000000000E+3	999.826497642201110E-3	999.884375518847790E-3	999.921430961860040E-3
1.506000000000000E+3	999.868385831322090E-3	999.887646887672730E-3	999.920995127124620E-3
1.507000000000000E+3	999.894015307932650E-3	999.866102866328150E-3	999.893560046163360E-3
1.508000000000000E+3	999.924858863676770E-3	999.880807282636510E-3	999.894866582001880E-3
1.509000000000000E+3	999.949075838674090E-3	999.927948915708570E-3	999.942705605844970E-3
1.510000000000000E+3	999.965511363923090E-3	999.952836606431970E-3	999.967498596080140E-3
1.511000000000000E+3	999.970338898319990E-3	999.952089710429370E-3	999.956583253880480E-3
1.512000000000000E+3	999.969687568268870E-3	999.961828917379500E-3	999.958129143507120E-3
1.513000000000000E+3	999.963523208207470E-3	999.970504660239510E-3	999.970265851117920E-3
1.514000000000000E+3	999.951140671628490E-3	999.962824844645490E-3	999.980241920973570E-3
1.515000000000000E+3	999.964810022368480E-3	999.966424925667900E-3	999.982656237587200E-3
1.516000000000000E+3	999.977966193999700E-3	999.978886014813660E-3	999.987683164075710E-3
1.517000000000000E+3	999.983953133840700E-3	999.982979711811270E-3	999.988414348718770E-3
1.518000000000000E+3	999.989342370928070E-3	999.975529947015220E-3	999.986942010357760E-3
1.519000000000000E+3	999.991628455015770E-3	999.970906533439900E-3	999.986798681147370E-3
1.520000000000000E+3	999.986404285521770E-3	999.966968163733650E-3	999.982646952076950E-3
1.521000000000000E+3	999.986041825984050E-3	999.960210250174670E-3	999.983322780472190E-3
1.522000000000000E+3	999.989831645789580E-3	999.946563863128520E-3	999.982830594774660E-3
1.523000000000000E+3	999.985838306014060E-3	999.928867793364980E-3	999.979979024828940E-3
1.524000000000000E+3	999.983299545390220E-3	999.904725523297680E-3	999.978039395789770E-3
1.525000000000000E+3	999.988226668424130E-3	999.869924956001240E-3	999.974945155125420E-3
1.526000000000000E+3	999.985117640777350E-3	999.828830132466040E-3	999.972747695490270E-3
1.527000000000000E+3	999.974139910863370E-3	999.800244992036460E-3	999.968616363007600E-3
1.528000000000000E+3	999.970404350982390E-3	999.746037469901980E-3	999.967950879342870E-3
1.529000000000000E+3	999.975981869709260E-3	999.675624473038700E-3	999.974378762045200E-3
1.530000000000000E+3	999.978900481227730E-3	999.673370324544060E-3	999.976839363711290E-3
1.531000000000000E+3	999.970945141080090E-3	999.640156237237450E-3	999.977913980096720E-3
