Freq (Hz)	mic2/mic1_Mod	mic2/mic1_Phase(rad)	mic3/mic1_Mod	mic3/mic1_Phase(rad)	mic4/mic1_Mod	mic4/mic1_Phase(rad)
1.235000000000000E+3	84.201166961969331E-3	37.870841501992892E+0	546.807574011340500E-3	9.498069190759960E+0	79.382103664682999E-3	-9.529302362658072E+0
1.236000000000000E+3	86.184737942044246E-3	37.860049431876327E+0	546.598725031942070E-3	9.497657796879166E+0	82.013523495758703E-3	-9.535840886867817E+0
1.237000000000000E+3	88.220182972434572E-3	37.850173319925901E+0	546.396206672094650E-3	9.497265852237430E+0	84.638506748174760E-3	-9.541278935199099E+0
1.238000000000000E+3	90.208209115760968E-3	37.840156968051126E+0	546.228482810393380E-3	9.496943364233603E+0	87.322931960147426E-3	-9.546161412935405E+0
1.239000000000000E+3	92.230123387279456E-3	37.829770773337351E+0	546.106898151371370E-3	9.496550414368778E+0	90.040081358611510E-3	-9.552321400811735E+0
1.240000000000000E+3	94.349095138287611E-3	37.819069226140598E+0	545.955944628583770E-3	9.496041820633787E+0	92.966941775599596E-3	-9.558661855414584E+0
1.241000000000000E+3	96.557285145040903E-3	37.810754643108339E+0	545.826968591026970E-3	9.495640924809573E+0	95.896907023227673E-3	-9.562408057183339E+0
1.242000000000000E+3	98.995684766266981E-3	37.800979776684727E+0	545.711305018988460E-3	9.495395429749664E+0	99.003060080550875E-3	-9.565679975282590E+0
1.243000000000000E+3	101.413177793267470E-3	37.788939704183051E+0	545.702867429210700E-3	9.495237322974610E+0	102.511158798967720E-3	-9.570376669492145E+0
1.244000000000000E+3	103.939598309213360E-3	37.777286717001729E+0	545.803866405230490E-3	9.495003291702902E+0	106.212485554652710E-3	-9.576170547381645E+0
1.245000000000000E+3	106.562525294887330E-3	37.766163137185146E+0	545.993268767120950E-3	9.494614672106252E+0	110.133749933572180E-3	-9.581178111737190E+0
1.246000000000000E+3	109.172470496125380E-3	37.755048768391511E+0	546.121337550765750E-3	9.494258792936076E+0	114.089272425780260E-3	-9.587718422782100E+0
1.247000000000000E+3	112.048680977311700E-3	37.742965856704160E+0	546.304087472313850E-3	9.493822719149000E+0	118.367513726841860E-3	-9.594818848561129E+0
1.248000000000000E+3	115.174800758772000E-3	37.731380519519142E+0	546.462980700465280E-3	9.493238344099129E+0	123.044386440662400E-3	-9.601396411140009E+0
1.249000000000000E+3	118.480723646662890E-3	37.719492357198540E+0	546.624914848474090E-3	9.492850406215563E+0	127.910115206867790E-3	-9.607553510387078E+0
1.250000000000000E+3	122.075623173373700E-3	37.706511159320918E+0	546.826851664997230E-3	9.492391011150842E+0	133.250762500764920E-3	-9.614939837066871E+0
1.251000000000000E+3	125.919939795045620E-3	37.689833838155010E+0	547.051798966572970E-3	9.491855807980016E+0	139.134010439290770E-3	-9.625713980061786E+0
1.252000000000000E+3	129.986420687002970E-3	37.673771792856826E+0	547.387261197097130E-3	9.491286697695669E+0	145.423730898102370E-3	-9.635845277957905E+0
1.253000000000000E+3	134.073117391301620E-3	37.656272131796356E+0	547.788919884621970E-3	9.490430046623395E+0	151.896517989248110E-3	-9.648450366434064E+0
1.254000000000000E+3	138.259369321080320E-3	37.638334951901221E+0	548.048521852608770E-3	9.489477792161559E+0	158.553427159884350E-3	-9.661942244372087E+0
1.255000000000000E+3	142.945874187561360E-3	37.620592239702759E+0	548.418630114778200E-3	9.488410169170784E+0	165.972058284802330E-3	-9.675186271826337E+0
1.256000000000000E+3	148.205840595768500E-3	37.603819588565415E+0	548.838224097632280E-3	9.487257781735234E+0	174.070761513344360E-3	-9.687440090351940E+0
1.257000000000000E+3	154.057838160761300E-3	37.585812639555549E+0	549.268985005158640E-3	9.485870089658103E+0	182.913132901490500E-3	-9.700836020443020E+0
1.258000000000000E+3	160.675001024982810E-3	37.562398062813216E+0	549.595560768235900E-3	9.484543127921636E+0	192.839315410367500E-3	-9.719109406788478E+0
1.259000000000000E+3	167.794811422219720E-3	37.537361347963106E+0	550.274797626217890E-3	9.483101804739842E+0	203.679823214572260E-3	-9.738239817739231E+0
1.260000000000000E+3	175.583310699590820E-3	37.511879105264938E+0	550.953516251962980E-3	9.481261640781048E+0	215.509596026462610E-3	-9.758215843046621E+0
1.261000000000000E+3	183.845926354694100E-3	37.483181565485502E+0	551.581055974481820E-3	9.479213829120711E+0	228.053933359900650E-3	-9.782088388900728E+0
1.262000000000000E+3	193.386512766642900E-3	37.451691921142320E+0	552.175749896127170E-3	9.477044285723387E+0	242.269566585990500E-3	-9.808458038870221E+0
1.263000000000000E+3	204.343208582632390E-3	37.417637997053994E+0	552.912063460245910E-3	9.474714745658540E+0	258.334841551823460E-3	-9.836578582671862E+0
1.264000000000000E+3	216.269810022496540E-3	37.381236684171334E+0	553.611501367217040E-3	9.472386787693916E+0	275.626943469724940E-3	-9.866628729944438E+0
1.265000000000000E+3	229.644086611316610E-3	37.338731027830597E+0	554.353399346235950E-3	9.469683689134341E+0	295.137309461772910E-3	-9.902311322390540E+0
1.266000000000000E+3	245.670460939830500E-3	37.291653294848196E+0	555.152518302261310E-3	9.466701391681719E+0	318.149071111960280E-3	-9.942289865503131E+0
1.267000000000000E+3	264.215242831319640E-3	37.239735222310024E+0	555.946437982947740E-3	9.463166115388937E+0	344.407623725666470E-3	-9.986676889633294E+0
1.268000000000000E+3	285.375553061074040E-3	37.179981877659728E+0	556.441405347595450E-3	9.459455420613329E+0	373.953407568225260E-3	-10.038828493975199E+0
1.269000000000000E+3	310.690738275752780E-3	37.107956788244437E+0	556.818542483865640E-3	9.455225657560787E+0	408.760270135320570E-3	-10.102324020750913E+0
1.270000000000000E+3	341.909686838399010E-3	37.021063032022013E+0	557.009189055591270E-3	9.450476299216085E+0	450.893839333152520E-3	-10.178924277477357E+0
1.271000000000000E+3	377.758350561086030E-3	36.917367860762539E+0	556.848777750021060E-3	9.445492590148497E+0	498.685011978892480E-3	-10.271455981873041E+0
1.272000000000000E+3	417.181575083104330E-3	36.782787588962314E+0	556.141550862800040E-3	9.439970738850958E+0	550.691269233572370E-3	-10.393066428797816E+0
1.273000000000000E+3	456.838805674720020E-3	36.617581713172484E+0	554.738415621338740E-3	9.434116582997570E+0	602.578459201353890E-3	-10.543513373523679E+0
1.274000000000000E+3	492.403022986961150E-3	36.427339474003681E+0	552.338004677057510E-3	9.428957322948627E+0	647.801121272141730E-3	-10.718195503449857E+0
1.275000000000000E+3	515.099142468280260E-3	36.212685527059726E+0	549.221439943627150E-3	9.425954411072437E+0	674.866905059978590E-3	-10.915969973422259E+0
1.276000000000000E+3	517.198422366701440E-3	35.978250592874396E+0	546.095786926669160E-3	9.425576440676592E+0	673.471319566684490E-3	-11.131571783757510E+0
1.277000000000000E+3	499.727269636784820E-3	35.744341408823281E+0	544.010978028144240E-3	9.427633379232583E+0	644.893132491653810E-3	-11.344565267802745E+0
1.278000000000000E+3	464.371551446560060E-3	35.528448998778622E+0	543.459766818352400E-3	9.430593324814453E+0	592.575814660021630E-3	-11.537752967098999E+0
1.279000000000000E+3	419.194254321682170E-3	35.337383402665324E+0	544.273163625145770E-3	9.433216122050785E+0	527.404363072431440E-3	-11.703308728219753E+0
1.280000000000000E+3	373.358112233171220E-3	35.169995845325729E+0	546.277129303330390E-3	9.434156926407688E+0	461.147459194553080E-3	-11.841409767594270E+0
1.281000000000000E+3	331.288319903864540E-3	35.031511930235766E+0	548.615704464827880E-3	9.433292746789938E+0	400.474984700855520E-3	-11.946951497493675E+0
1.282000000000000E+3	293.955296901169500E-3	34.918646875857561E+0	550.916046288984380E-3	9.431000558101331E+0	346.948390840693230E-3	-12.022347444879468E+0
1.283000000000000E+3	262.850510284325210E-3	34.818909695416089E+0	553.146983188382850E-3	9.427536076340955E+0	301.608856401890450E-3	-12.079206021045444E+0
1.284000000000000E+3	237.461527834502280E-3	34.729337788335435E+0	555.206529071881060E-3	9.423529159950327E+0	263.617032472263200E-3	-12.122092552759787E+0
1.285000000000000E+3	215.985386951283500E-3	34.651992650577341E+0	557.358492247971520E-3	9.419128622797288E+0	230.889005535919930E-3	-12.145815936784208E+0
1.286000000000000E+3	197.509424486776360E-3	34.580122221897426E+0	559.431865001785880E-3	9.413465053772617E+0	202.612837340787330E-3	-12.153093705467695E+0
1.287000000000000E+3	182.298489904825920E-3	34.512306286009455E+0	561.570880209727900E-3	9.407185453890381E+0	178.395406686775920E-3	-12.146734314092004E+0
1.288000000000000E+3	170.391040164871550E-3	34.451285594895459E+0	563.604381434978710E-3	9.399951185018311E+0	159.245786270627960E-3	-12.123452027946792E+0
1.289000000000000E+3	160.235293108023450E-3	34.390900609826922E+0	565.141243014850250E-3	9.391838882487498E+0	143.339706921300710E-3	-12.088162721289631E+0
1.290000000000000E+3	151.869270537483860E-3	34.328244884591953E+0	566.538134784772550E-3	9.383491140643557E+0	129.700792186911250E-3	-12.044923546301849E+0
1.291000000000000E+3	145.197278819291480E-3	34.266326327426015E+0	568.331636023079120E-3	9.374874176043342E+0	117.940117202347160E-3	-11.990078575411937E+0
1.292000000000000E+3	139.765445069296970E-3	34.205299118985422E+0	570.100056645590270E-3	9.364866841672425E+0	108.694251318476490E-3	-11.915202165544875E+0
1.293000000000000E+3	134.888652099978300E-3	34.141347473307356E+0	571.509264151152880E-3	9.353348130064532E+0	102.019938817179950E-3	-11.821442395272705E+0
1.294000000000000E+3	131.651459607936310E-3	34.079446705085445E+0	572.904720989752540E-3	9.340969994792989E+0	98.324916760404057E-3	-11.721841391569370E+0
1.295000000000000E+3	129.667699050536740E-3	34.017817965816114E+0	574.296304412269200E-3	9.327197316721783E+0	97.671545029075060E-3	-11.622570866733566E+0
1.296000000000000E+3	128.566931454769910E-3	33.950402416425646E+0	574.554215834284790E-3	9.311211571666483E+0	99.392945084487039E-3	-11.537911452956518E+0
1.297000000000000E+3	128.844021880006650E-3	33.877362593387311E+0	574.839230641197570E-3	9.293834930432320E+0	102.110654826651590E-3	-11.459905151481966E+0
1.298000000000000E+3	129.632443853211130E-3	33.798662195318229E+0	574.168498855197160E-3	9.274238646596823E+0	106.846305282545680E-3	-11.392574484454657E+0
1.299000000000000E+3	130.875692429728600E-3	33.714814680963762E+0	572.162322175227560E-3	9.252268084985214E+0	113.890498243904820E-3	-11.344819848310017E+0
1.300000000000000E+3	132.536955890312340E-3	33.620069878869906E+0	568.042754971096240E-3	9.227711154448812E+0	121.631123291483580E-3	-11.317203971619488E+0
1.301000000000000E+3	134.154711890882850E-3	33.519884359140903E+0	561.919732024808490E-3	9.202487267933396E+0	130.059448291285490E-3	-11.302637521881939E+0
1.302000000000000E+3	134.922625107588350E-3	33.418656837782166E+0	553.622641037972210E-3	9.176788356533820E+0	140.071269680441560E-3	-11.303454234184164E+0
1.303000000000000E+3	135.471900707926030E-3	33.312205260188925E+0	541.376743967317720E-3	9.150996089437264E+0	150.221770454925270E-3	-11.332787577026501E+0
1.304000000000000E+3	136.118943623580710E-3	33.207607205667244E+0	527.508212233481430E-3	9.128208707208788E+0	158.819868248613110E-3	-11.371608134118881E+0
1.305000000000000E+3	136.085366333091760E-3	33.101930787767948E+0	511.634692273668980E-3	9.109231464790954E+0	165.878513762719780E-3	-11.418626658509382E+0
1.306000000000000E+3	135.587599216215850E-3	32.993045586237820E+0	493.694824720935070E-3	9.093502426823223E+0	172.057322166257350E-3	-11.472116358800978E+0
1.307000000000000E+3	134.528035699594290E-3	32.883588251249272E+0	474.302024068985690E-3	9.083348438149180E+0	176.581394582251110E-3	-11.531590350542766E+0
1.308000000000000E+3	132.459671904136210E-3	32.778503109390307E+0	454.879290510575740E-3	9.081063787564263E+0	179.209758723854360E-3	-11.592459497207306E+0
1.309000000000000E+3	129.609766727978330E-3	32.675511792123530E+0	435.952105148522170E-3	9.086389337577263E+0	180.204483905485630E-3	-11.654427920645229E+0
1.310000000000000E+3	126.156812694359600E-3	32.576349622051090E+0	418.002589522350810E-3	9.099247061215550E+0	179.727316477588080E-3	-11.717730861045041E+0
1.311000000000000E+3	122.283004571741780E-3	32.486354634103868E+0	402.900362893039710E-3	9.119335893649632E+0	177.588445722474310E-3	-11.777370790270757E+0
1.312000000000000E+3	117.819307728425980E-3	32.403889762766710E+0	390.613934161637920E-3	9.145901692656594E+0	173.928764501033230E-3	-11.833543926644261E+0
1.313000000000000E+3	113.629200435156720E-3	32.327377334427453E+0	381.131326285184590E-3	9.175628643785680E+0	169.290635058604010E-3	-11.885638292209480E+0
1.314000000000000E+3	109.403350425492010E-3	32.260614849387906E+0	374.956816750125930E-3	9.205714192034733E+0	164.101371030541260E-3	-11.928646230770607E+0
1.315000000000000E+3	105.510319486673730E-3	32.199872065551951E+0	370.649122636722060E-3	9.234493819169330E+0	159.071953318972280E-3	-11.966945884484934E+0
1.316000000000000E+3	101.571892519189370E-3	32.141452080318288E+0	367.763176630823200E-3	9.263986009777861E+0	153.840638171745120E-3	-12.004060145987989E+0
1.317000000000000E+3	97.971049356709264E-3	32.092544334563968E+0	366.639668147263790E-3	9.290764129861873E+0	148.628560718041200E-3	-12.036951922395140E+0
1.318000000000000E+3	94.612146119137000E-3	32.046912336507575E+0	366.637475472265160E-3	9.315660632431335E+0	143.221798461359630E-3	-12.065870349541941E+0
1.319000000000000E+3	91.316954244593365E-3	32.004319177124216E+0	367.591031856026930E-3	9.339088661055161E+0	137.815187586012020E-3	-12.091438704951715E+0
1.320000000000000E+3	88.190423002967283E-3	31.965502339389346E+0	369.245311430637270E-3	9.360015299420400E+0	132.558246557880840E-3	-12.113907836274912E+0
1.321000000000000E+3	84.867463219570380E-3	31.936037404534112E+0	372.259034622967220E-3	9.377457503229216E+0	127.450551965584300E-3	-12.128468244113659E+0
1.322000000000000E+3	82.214317963585193E-3	31.914077367588426E+0	374.984149052198010E-3	9.390889911562443E+0	123.026073108748190E-3	-12.142076810989630E+0
1.323000000000000E+3	80.170059136568689E-3	31.893099699790852E+0	377.432826171584360E-3	9.402912718964622E+0	118.885527349097730E-3	-12.155106133098412E+0
1.324000000000000E+3	78.366461335943771E-3	31.873331762919161E+0	379.838653735155070E-3	9.412948233210656E+0	115.032483577544140E-3	-12.166233224172489E+0
1.325000000000000E+3	76.724339555297991E-3	31.850362827602488E+0	382.015904914334790E-3	9.423421611072381E+0	111.218095690552660E-3	-12.179131509793010E+0
1.326000000000000E+3	74.752890690699667E-3	31.828654194552403E+0	384.781002393413900E-3	9.433759972398256E+0	107.074581114605150E-3	-12.191948723547968E+0
1.327000000000000E+3	72.882077923391589E-3	31.814488018548463E+0	388.082277729310480E-3	9.441373404246375E+0	102.778427593125070E-3	-12.195741913984524E+0
1.328000000000000E+3	71.187990072784951E-3	31.802837785333239E+0	391.107424105011200E-3	9.446935331741269E+0	99.165112384712900E-3	-12.194030134672960E+0
1.329000000000000E+3	69.833095471800527E-3	31.794191243544926E+0	393.647145362662820E-3	9.451485856441900E+0	96.047837958707277E-3	-12.193075755475947E+0
1.330000000000000E+3	68.663200875128991E-3	31.785161618949584E+0	395.991951985786910E-3	9.455398614068084E+0	93.171002786121032E-3	-12.192062643051194E+0
1.331000000000000E+3	67.540350566121399E-3	31.777099001742858E+0	398.239575663065110E-3	9.458612717038962E+0	90.216676425008219E-3	-12.188943308979267E+0
1.332000000000000E+3	66.549510096254483E-3	31.769571992866229E+0	400.257604887537140E-3	9.461513932375796E+0	87.707776433670045E-3	-12.183830323391479E+0
1.333000000000000E+3	65.734238123797292E-3	31.764051462097736E+0	402.092795179163740E-3	9.463700499732271E+0	85.454864748807938E-3	-12.180735146067709E+0
1.334000000000000E+3	65.104334396514557E-3	31.754754086517533E+0	403.816405670420870E-3	9.466354356497408E+0	82.989732896744980E-3	-12.176493741895195E+0
1.335000000000000E+3	64.197299238302100E-3	31.744555907625465E+0	405.710871951499190E-3	9.468469358556687E+0	80.822530403775752E-3	-12.169179591686913E+0
1.336000000000000E+3	63.388311206145090E-3	31.739329827250561E+0	407.299982431382660E-3	9.469731497695046E+0	78.946368554238019E-3	-12.161953967405411E+0
1.337000000000000E+3	62.756231334425969E-3	31.732216982173938E+0	408.618645483308780E-3	9.471159222419381E+0	77.216797806655593E-3	-12.155898866588938E+0
1.338000000000000E+3	61.995516572637945E-3	31.723114073010642E+0	409.985390906747850E-3	9.472900331625565E+0	75.424242502012351E-3	-12.152139572623284E+0
1.339000000000000E+3	61.010035786387778E-3	31.717358633112710E+0	411.506437751586740E-3	9.474092649933903E+0	73.582996091331496E-3	-12.146812532027567E+0
1.340000000000000E+3	60.159413173051748E-3	31.717675814223259E+0	413.102517225520990E-3	9.474234211226062E+0	71.727971204936000E-3	-12.138386407693165E+0
1.341000000000000E+3	59.546464024508125E-3	31.718124209562180E+0	414.366967697171240E-3	9.473842146227948E+0	70.072678355873122E-3	-12.127701126139627E+0
1.342000000000000E+3	59.063270760097576E-3	31.719611270849224E+0	415.470072560294000E-3	9.473248554694079E+0	68.803716565742593E-3	-12.115807037149189E+0
1.343000000000000E+3	58.664969533118783E-3	31.720486382051977E+0	416.405843373424460E-3	9.472630753271551E+0	67.576950281352077E-3	-12.107690707416840E+0
1.344000000000000E+3	58.311140314184232E-3	31.721382615247318E+0	417.180400257791570E-3	9.472264651221593E+0	66.308291753907414E-3	-12.098090326305892E+0
1.345000000000000E+3	58.036768513684701E-3	31.723275706872158E+0	417.956333576639690E-3	9.471891942998845E+0	65.246065005835976E-3	-12.089283664484284E+0
1.346000000000000E+3	57.857161264639058E-3	31.722917148884360E+0	418.540338117964980E-3	9.471397071359757E+0	64.120815861521074E-3	-12.080484169502952E+0
1.347000000000000E+3	57.537135616555914E-3	31.722092972674726E+0	419.131012582492020E-3	9.471233456418300E+0	63.089693202914868E-3	-12.072724852573680E+0
1.348000000000000E+3	57.267635871838071E-3	31.724589850239205E+0	419.814049518356600E-3	9.470726230006338E+0	61.921738015991851E-3	-12.064101625523536E+0
1.349000000000000E+3	57.229377462110577E-3	31.725670017567289E+0	420.367717047970380E-3	9.469780697129854E+0	60.885096681338388E-3	-12.051651396241350E+0
1.350000000000000E+3	57.123650253824390E-3	31.723885794497509E+0	420.738703166676280E-3	9.469248818443482E+0	59.970300799337482E-3	-12.041585174939343E+0
1.351000000000000E+3	57.019573885763439E-3	31.722252475620447E+0	421.176341360781300E-3	9.468927668590117E+0	59.084604492896896E-3	-12.030397649553924E+0
1.352000000000000E+3	56.821500130623440E-3	31.718188228355814E+0	421.683259306756430E-3	9.468729663079822E+0	58.223354801306339E-3	-12.020054633677107E+0
1.353000000000000E+3	56.408308841517096E-3	31.717498809405786E+0	422.190859832983820E-3	9.468111122760503E+0	57.432527460775026E-3	-12.008768275590574E+0
1.354000000000000E+3	56.240273662916174E-3	31.720420661482823E+0	422.504299210863740E-3	9.467406924302971E+0	56.756815016356460E-3	-12.000472462705135E+0
1.355000000000000E+3	56.174846618632604E-3	31.721077277462083E+0	422.697148357600580E-3	9.466733742981233E+0	55.892753110816575E-3	-11.992925413556707E+0
1.356000000000000E+3	56.242086634054264E-3	31.721075235100415E+0	422.880141000452900E-3	9.466193591430008E+0	54.907195940352933E-3	-11.985530636768582E+0
1.357000000000000E+3	56.309032487443546E-3	31.716522998506601E+0	422.968906095354420E-3	9.465657481517137E+0	53.941758189962337E-3	-11.971927861699132E+0
1.358000000000000E+3	56.082416135018430E-3	31.709097906285589E+0	423.190514759973100E-3	9.465769091908475E+0	53.127264091362494E-3	-11.957926517268501E+0
1.359000000000000E+3	55.577070985202572E-3	31.707114481403156E+0	423.714535288919280E-3	9.465533702212964E+0	52.611948082610979E-3	-11.942339083803438E+0
1.360000000000000E+3	55.253269319686563E-3	31.710747608694639E+0	424.071985444388180E-3	9.464868487457480E+0	52.304364268410557E-3	-11.934682213751712E+0
1.361000000000000E+3	55.197349402601389E-3	31.714785906614178E+0	424.369774122783760E-3	9.464376722029300E+0	51.489094961782431E-3	-11.932003726660758E+0
1.362000000000000E+3	55.319040715139656E-3	31.716230890348129E+0	424.598223363065020E-3	9.463585287357970E+0	50.501638328519942E-3	-11.920906214765646E+0
1.363000000000000E+3	55.347162351232992E-3	31.712727962942370E+0	424.688417425443110E-3	9.463145791130291E+0	49.667662983990932E-3	-11.906639111319928E+0
1.364000000000000E+3	55.259606461815811E-3	31.710552607491486E+0	424.986125206983090E-3	9.462765459134392E+0	48.831177681346531E-3	-11.892324749609680E+0
1.365000000000000E+3	55.181766970077969E-3	31.705079808634800E+0	425.350029754391840E-3	9.462264679521715E+0	48.023699080740959E-3	-11.872310844261479E+0
1.366000000000000E+3	54.786544486731932E-3	31.700611263591984E+0	425.790417061732540E-3	9.461421764510719E+0	47.639709236088963E-3	-11.852184832196336E+0
1.367000000000000E+3	54.447543750350103E-3	31.700577531851209E+0	426.093554085485440E-3	9.460514153974318E+0	47.133138445798257E-3	-11.838124268693630E+0
1.368000000000000E+3	54.213570401354778E-3	31.700459440692551E+0	426.355942903784760E-3	9.459839618644768E+0	46.545112037649584E-3	-11.819981769496170E+0
1.369000000000000E+3	54.035899057310266E-3	31.700114962609259E+0	426.672430359800510E-3	9.459262729785381E+0	46.079231836650886E-3	-11.799381062418801E+0
1.370000000000000E+3	53.870406073683798E-3	31.697903675115434E+0	427.039583877893540E-3	9.458436384526948E+0	45.710281983780514E-3	-11.779351905184619E+0
1.371000000000000E+3	53.607566754086004E-3	31.695974946859966E+0	427.382915998035070E-3	9.457437116530286E+0	45.522280090636372E-3	-11.758496425874478E+0
1.372000000000000E+3	53.319291430241396E-3	31.693153740802348E+0	427.747122809024550E-3	9.456232109978199E+0	45.379462630092342E-3	-11.740403798538091E+0
1.373000000000000E+3	52.853617522348170E-3	31.691558699094390E+0	428.117620314550640E-3	9.454886336033535E+0	45.301613842647380E-3	-11.722543061541092E+0
1.374000000000000E+3	52.320758972653807E-3	31.692245834083181E+0	428.360658470486880E-3	9.453410619384911E+0	45.418290705157627E-3	-11.709096090304646E+0
1.375000000000000E+3	51.847680962614856E-3	31.699804415976573E+0	428.555301564181700E-3	9.452025681479915E+0	45.118888407153286E-3	-11.703310800605307E+0
1.376000000000000E+3	51.853897905598058E-3	31.704548553080386E+0	428.633693844159670E-3	9.450546598488266E+0	44.542475419308905E-3	-11.687020780580641E+0
1.377000000000000E+3	51.628185300202710E-3	31.703696025300164E+0	428.709311211075310E-3	9.449033932967074E+0	44.335297955700070E-3	-11.663947608198345E+0
1.378000000000000E+3	51.295253010793074E-3	31.706270328404308E+0	428.635781218404340E-3	9.447121308472187E+0	44.413833728635076E-3	-11.647070614636288E+0
1.379000000000000E+3	51.055530442552906E-3	31.708214778733915E+0	428.448934797584780E-3	9.445665078008243E+0	44.439077494745564E-3	-11.633810150036002E+0
1.380000000000000E+3	50.662977688895112E-3	31.710300628555537E+0	428.351690240925230E-3	9.444470580051453E+0	44.345207470746557E-3	-11.622955299275732E+0
1.381000000000000E+3	50.298416882127911E-3	31.715299186085318E+0	428.483472654711870E-3	9.443244215268145E+0	44.165568727649082E-3	-11.609508536192761E+0
1.382000000000000E+3	50.008007458846621E-3	31.722458402314455E+0	428.529444891700810E-3	9.441728883029912E+0	44.021335956268247E-3	-11.595270624847913E+0
1.383000000000000E+3	49.895298349222988E-3	31.730237836221693E+0	428.518274431530230E-3	9.440105936744159E+0	43.936138412254064E-3	-11.580816828884091E+0
1.384000000000000E+3	49.891702345286656E-3	31.735579938123934E+0	428.374489303942780E-3	9.438608546910427E+0	43.855415830755723E-3	-11.569343445903486E+0
1.385000000000000E+3	49.865363023812920E-3	31.740057135852538E+0	428.291850284408190E-3	9.437110703762933E+0	43.715342772194972E-3	-11.559587394343625E+0
1.386000000000000E+3	49.885685958947094E-3	31.744960693500978E+0	428.195965011817170E-3	9.435367586687383E+0	43.345928202251319E-3	-11.550725961377303E+0
1.387000000000000E+3	50.084990053415594E-3	31.746404138315501E+0	428.041270928707200E-3	9.433863778290860E+0	42.716222593838268E-3	-11.533240829600357E+0
1.388000000000000E+3	50.064709170599582E-3	31.741845570070947E+0	428.017881988975390E-3	9.432427541973855E+0	42.536993594771089E-3	-11.503086392505628E+0
1.389000000000000E+3	49.773018653990968E-3	31.737878708773330E+0	427.946615626066060E-3	9.430549326722367E+0	42.892241511926790E-3	-11.482445698233720E+0
1.390000000000000E+3	49.293538477474468E-3	31.738844453472534E+0	427.667197058464570E-3	9.428835380094409E+0	43.103769773763137E-3	-11.471279483725253E+0
1.391000000000000E+3	48.990189619285418E-3	31.744313729703592E+0	427.453825168169880E-3	9.427025531697653E+0	43.050268326355764E-3	-11.459622102122974E+0
1.392000000000000E+3	48.843711666028293E-3	31.749419339430602E+0	427.141206878469570E-3	9.424978050126080E+0	42.978515721450374E-3	-11.446591207269066E+0
1.393000000000000E+3	48.831747936371336E-3	31.753655888864611E+0	426.726279797871700E-3	9.423246492050160E+0	42.780363280605443E-3	-11.430830506750658E+0
1.394000000000000E+3	48.895468380738806E-3	31.752282049267315E+0	426.431105988010150E-3	9.421512875975868E+0	42.743959593365764E-3	-11.408213498163642E+0
1.395000000000000E+3	48.605608939318701E-3	31.746889457493847E+0	426.052568312519250E-3	9.419917296895671E+0	43.124364312498865E-3	-11.388923734964980E+0
1.396000000000000E+3	48.019587055599590E-3	31.747080217353446E+0	425.712953571256490E-3	9.418526236259622E+0	43.522698017842899E-3	-11.376965813536591E+0
1.397000000000000E+3	47.570423391630756E-3	31.752477833406164E+0	425.471545038834660E-3	9.417158802465554E+0	43.809108525811435E-3	-11.369552298743587E+0
1.398000000000000E+3	47.218532428143820E-3	31.757481400623252E+0	425.312971610940670E-3	9.415553344494986E+0	43.892453736630109E-3	-11.362489744491931E+0
1.399000000000000E+3	46.901523870027904E-3	31.763702187827530E+0	425.066797898347280E-3	9.413465788573115E+0	43.906783593014718E-3	-11.353020155363851E+0
1.400000000000000E+3	46.696383458416195E-3	31.770424528122543E+0	424.717850367185070E-3	9.411365759855572E+0	43.958014237836372E-3	-11.342292453753764E+0
1.401000000000000E+3	46.567423863307325E-3	31.775708708776087E+0	424.146218034995250E-3	9.409329098833123E+0	44.066264165882073E-3	-11.333069859922698E+0
1.402000000000000E+3	46.392992809577815E-3	31.779396187361336E+0	423.549157209053780E-3	9.407711505086818E+0	44.099910076058332E-3	-11.327524669257215E+0
1.403000000000000E+3	46.140540358442221E-3	31.783576114387653E+0	423.059926811029440E-3	9.406416605334613E+0	43.903946210904828E-3	-11.322073868340563E+0
1.404000000000000E+3	45.890200664504277E-3	31.789268173889209E+0	422.682892225624330E-3	9.404745164008158E+0	43.640986211915686E-3	-11.312015822830325E+0
1.405000000000000E+3	45.704267566369215E-3	31.794576517956294E+0	422.246128968468300E-3	9.403026068732004E+0	43.485039582560649E-3	-11.299599808079842E+0
1.406000000000000E+3	45.480341853638633E-3	31.798112324372660E+0	421.694826209465020E-3	9.401312477465595E+0	43.462456244262988E-3	-11.288015083481708E+0
1.407000000000000E+3	45.166250349741220E-3	31.803688852295309E+0	421.016772218181790E-3	9.399770046146251E+0	43.444665990111556E-3	-11.279671437444923E+0
1.408000000000000E+3	44.905774322448133E-3	31.811064246768183E+0	420.279684556587100E-3	9.398591685977413E+0	43.329513016562474E-3	-11.274149127598109E+0
1.409000000000000E+3	44.739217833506664E-3	31.820314200343716E+0	419.450084067336140E-3	9.397559248968369E+0	42.961837962779657E-3	-11.269797263210474E+0
1.410000000000000E+3	44.700466891372567E-3	31.826966600490810E+0	418.670044099102300E-3	9.396968101028238E+0	42.373784418197814E-3	-11.261808864969357E+0
1.411000000000000E+3	44.628398566091236E-3	31.832983177842422E+0	417.976307973260910E-3	9.396578996232815E+0	41.718575564000042E-3	-11.250204173118293E+0
1.412000000000000E+3	44.621734094830001E-3	31.837163308653231E+0	417.395869276768250E-3	9.396269291855802E+0	40.962213323372472E-3	-11.233026721302370E+0
